player_id,player_name,team_id,team_name,league_id,season,position,squad_rows,appearances,starts,sub_appearances,minutes,avg_rating,offsides,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved,goals_total_per90,goals_assists_per90,shots_total_per90,shots_on_per90,passes_key_per90,tackles_total_per90,duels_won_per90,cards_yellow_per90,cards_red_per90
1622,Gianluigi Donnarumma,489,AC Milan,135,2019,G,36,36,36,0,3230,6.997,0,0,0,0,42,0,101,706,0,1,0,3,0,0,0,0,1,4,1,3,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.084,0.0
1632,Alessio Romagnoli,489,AC Milan,135,2019,D,35,35,35,0,3120,7.038,0,15,3,1,0,0,0,1798,11,46,18,58,33,20,4,2,10,22,42,4,0,0,1,0,0,0,0.029,0.0,0.433,0.087,0.317,1.327,0.577,0.115,0.0
1642,Franck Kessié,489,AC Milan,135,2019,M,35,35,34,1,2933,6.871,1,40,13,4,0,1,0,1503,30,49,5,34,76,28,37,25,37,21,61,3,0,0,0,2,0,0,0.123,0.031,1.227,0.399,0.921,1.504,0.859,0.092,0.0
47300,Theo Hernández,489,AC Milan,135,2019,D,33,33,32,1,2846,7.066,4,50,17,6,0,3,0,1384,42,54,6,43,67,44,105,56,20,67,33,10,0,1,1,0,0,0,0.19,0.095,1.581,0.538,1.328,1.708,1.391,0.316,0.0
1640,Hakan Çalhanoğlu,489,AC Milan,135,2019,M,35,35,34,1,2733,7.389,1,101,34,9,0,9,0,1217,69,39,2,26,56,26,45,28,21,27,38,6,0,0,1,1,0,0,0.296,0.296,3.326,1.12,2.272,1.284,0.856,0.198,0.0
3173,Ismaël Bennacer,489,AC Milan,135,2019,M,31,31,30,1,2512,7.031,0,15,2,1,0,0,0,1556,29,66,7,54,77,42,92,73,44,37,48,14,0,0,2,0,0,0,0.036,0.0,0.537,0.072,1.039,2.365,1.505,0.502,0.0
1629,Andrea Conti,489,AC Milan,135,2019,D,23,23,23,0,1741,6.62,0,1,0,0,0,2,0,732,12,39,8,43,24,10,10,7,29,22,37,8,0,0,1,0,0,0,0.0,0.103,0.052,0.0,0.62,2.016,0.517,0.414,0.0
1627,Davide Calabria,489,AC Milan,135,2019,D,25,25,19,6,1635,6.854,0,13,2,1,0,1,0,773,13,46,5,23,58,32,21,9,23,22,15,4,2,0,0,0,0,0,0.055,0.055,0.716,0.11,0.716,2.532,1.761,0.22,0.11
1630,Mateo Musacchio,489,AC Milan,135,2019,D,18,18,18,0,1466,6.803,0,5,0,0,0,0,0,890,11,12,6,21,0,0,3,3,13,10,19,4,1,0,0,0,0,0,0.0,0.0,0.307,0.0,0.675,0.737,0.0,0.246,0.061
22236,Rafael Leão,489,AC Milan,135,2019,F,31,31,17,14,1424,7.032,4,45,16,6,0,1,0,333,31,5,0,0,37,14,61,38,6,15,16,0,0,1,0,0,0,0,0.379,0.063,2.844,1.011,1.959,0.316,0.885,0.0,0.0
1831,Ante Rebić,489,AC Milan,135,2019,F,26,26,20,6,1412,6.977,3,42,20,11,0,3,0,233,33,15,1,3,80,30,45,23,26,15,27,5,0,0,0,0,0,0,0.701,0.191,2.677,1.275,2.103,0.956,1.912,0.319,0.0
51070,Zlatan Ibrahimović,489,AC Milan,135,2019,F,18,18,16,2,1364,7.419,20,66,21,10,0,5,0,419,26,5,3,5,93,53,21,14,12,16,30,1,0,0,0,2,1,0,0.66,0.33,4.355,1.386,1.716,0.33,3.497,0.066,0.0
1650,Suso,489,AC Milan,135,2019,F,16,16,15,1,1361,7.237,1,31,12,1,0,2,0,538,41,6,0,8,0,0,48,26,8,28,10,2,0,0,0,0,0,0,0.066,0.132,2.05,0.794,2.711,0.397,0.0,0.132,0.0
1638,Giacomo Bonaventura,489,AC Milan,135,2019,M,29,29,18,11,1355,7.083,4,44,14,3,0,5,0,566,26,16,3,7,43,21,30,22,12,32,20,2,0,1,0,0,0,0,0.199,0.332,2.923,0.93,1.727,1.063,1.395,0.133,0.0
2045,Simon Kjær,489,AC Milan,135,2019,D,15,15,15,0,1269,6.969,0,6,1,0,0,0,0,613,0,21,16,18,57,38,0,0,8,3,10,2,0,0,1,0,0,0,0.0,0.0,0.426,0.071,0.0,1.489,2.695,0.142,0.0
1641,Samu Castillejo,489,AC Milan,135,2019,M,22,22,18,4,1227,7.069,6,31,8,2,0,3,0,378,45,25,2,24,18,6,38,20,31,21,14,3,0,0,0,0,0,0,0.147,0.22,2.274,0.587,3.301,1.834,0.44,0.22,0.0
1651,Krzysztof Piątek,489,AC Milan,135,2019,F,18,18,16,2,1189,6.865,2,48,15,4,0,0,0,171,16,7,2,3,0,0,7,5,9,27,24,1,0,1,0,3,0,0,0.303,0.0,3.633,1.135,1.211,0.53,0.0,0.076,0.0
1646,Lucas Paquetá,489,AC Milan,135,2019,M,24,24,15,9,1115,6.701,2,33,12,0,0,1,0,431,18,29,2,9,48,20,40,22,23,25,25,7,0,0,0,0,0,0,0.0,0.081,2.664,0.969,1.453,2.341,1.614,0.565,0.0
1417,Alexis Saelemaekers,489,AC Milan,135,2019,D,13,13,7,6,702,6.713,0,9,2,1,0,0,0,246,7,13,1,9,68,24,15,6,11,8,14,4,1,0,0,0,0,0,0.128,0.0,1.154,0.256,0.897,1.667,3.077,0.513,0.128
1637,Lucas Biglia,489,AC Milan,135,2019,M,14,14,10,4,692,6.679,0,6,1,0,0,1,0,386,6,9,3,10,11,6,5,3,10,7,22,4,0,0,1,0,0,0,0.0,0.13,0.78,0.13,0.78,1.171,0.78,0.52,0.0
56473,Matteo Gabbia,489,AC Milan,135,2019,D,9,9,7,2,680,6.874,0,4,2,0,0,0,0,394,1,7,6,9,31,20,0,0,3,3,11,1,0,0,1,0,0,0,0.0,0.0,0.529,0.265,0.132,0.926,2.647,0.132,0.0
31054,Rade Krunić,489,AC Milan,135,2019,M,15,15,6,9,550,6.886,0,6,2,0,0,1,0,195,9,16,0,9,13,7,12,10,7,17,11,3,0,0,0,0,0,0,0.0,0.164,0.982,0.327,1.473,2.618,1.145,0.491,0.0
10160,Léo Duarte,489,AC Milan,135,2019,D,6,6,4,2,403,6.7,0,3,0,0,0,0,0,171,0,4,6,3,0,0,1,1,3,2,3,2,0,0,0,0,0,0,0.0,0.0,0.67,0.0,0.0,0.893,0.0,0.447,0.0
1631,Ricardo Rodríguez,489,AC Milan,135,2019,D,5,5,5,0,387,6.867,0,1,0,0,0,0,0,210,1,0,2,5,0,0,2,0,3,3,3,0,0,0,0,0,0,0,0.0,0.0,0.233,0.0,0.233,0.0,0.0,0.0,0.0
1643,Diego Laxalt,489,AC Milan,135,2019,M,4,4,2,2,170,6.479,0,1,1,0,0,0,0,78,1,4,0,1,20,7,1,0,2,1,4,1,0,0,0,0,0,0,0.0,0.0,0.529,0.529,0.529,2.118,3.706,0.529,0.0
18858,Asmir Begović,489,AC Milan,135,2019,G,2,2,2,0,128,6.248,0,0,0,0,2,0,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1624,Pepe Reina,489,AC Milan,135,2019,G,1,1,1,0,90,7.0,0,0,0,0,1,0,5,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1648,Fabio Borini,489,AC Milan,135,2019,M,2,2,1,1,70,6.257,0,2,0,0,0,0,0,19,0,2,0,0,0,0,2,0,1,2,1,1,0,0,0,0,0,0,0.0,0.0,2.571,0.0,0.0,2.571,0.0,1.286,0.0
2063,André Silva,489,AC Milan,135,2019,F,1,1,1,0,61,6.6,0,2,0,0,0,0,0,8,0,1,0,0,0,0,1,1,1,2,1,1,0,0,0,0,0,0,0.0,0.0,2.951,0.0,0.0,1.475,0.0,1.475,0.0
134926,Daniel Maldini,489,AC Milan,135,2019,F,2,2,0,2,26,6.2,0,0,0,0,0,0,0,13,0,0,0,1,5,0,1,0,2,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639,Marco Brescianini,489,AC Milan,135,2019,M,1,1,0,1,24,6.7,0,0,0,0,0,0,0,21,0,1,0,2,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.75,7.5,0.0,0.0
263481,Lorenzo Colombo,489,AC Milan,135,2019,F,1,1,0,1,12,6.3,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0
1557,Pau López,497,AS Roma,135,2019,G,32,32,32,0,2886,6.8,0,0,0,0,45,0,88,664,0,1,0,1,7,3,0,0,4,2,1,3,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.031,0.094,0.094,0.0
