player_id,player_name,team_id,team_name,league_id,season,position,squad_rows,appearances,starts,sub_appearances,minutes,avg_rating,offsides,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved,goals_total_per90,goals_assists_per90,shots_total_per90,shots_on_per90,passes_key_per90,tackles_total_per90,duels_won_per90,cards_yellow_per90,cards_red_per90
1622,Gianluigi Donnarumma,489,AC Milan,135,2016,G,38,38,38,0,3420,7.053,0,1,1,0,45,0,146,902,0,0,0,2,8,6,0,0,0,2,1,2,0,0,0,0,0,3,0.0,0.0,0.026,0.026,0.0,0.0,0.158,0.053,0.0
1650,Suso,489,AC Milan,135,2016,F,34,34,34,0,2819,7.309,0,91,32,7,0,9,0,965,65,0,0,7,395,182,121,75,33,67,40,5,0,0,0,0,1,0,0.223,0.287,2.905,1.022,2.075,0.0,5.811,0.16,0.0
12774,Gabriel Paletta,489,AC Milan,135,2016,D,30,30,30,0,2592,7.238,0,21,6,2,0,1,0,1482,10,0,0,37,217,137,3,2,14,18,30,9,5,2,3,0,0,0,0.069,0.035,0.729,0.208,0.347,0.0,4.757,0.312,0.174
1632,Alessio Romagnoli,489,AC Milan,135,2016,D,27,27,27,0,2370,7.111,0,13,4,1,0,1,0,1359,9,0,0,41,170,110,3,2,8,17,19,6,1,0,0,0,0,0,0.038,0.038,0.494,0.152,0.342,0.0,4.177,0.228,0.038
1706,Carlos Bacca,489,AC Milan,135,2016,F,32,32,30,2,2127,6.856,0,56,28,13,0,3,0,290,19,0,0,1,190,67,30,17,9,22,36,3,0,1,0,4,2,0,0.55,0.127,2.37,1.185,0.804,0.0,2.835,0.127,0.0
858,Mattia De Sciglio,489,AC Milan,135,2016,D,25,25,23,2,2090,6.77,0,9,3,0,0,2,0,878,14,0,0,27,176,102,10,6,16,10,24,4,0,0,2,0,0,0,0.0,0.086,0.388,0.129,0.603,0.0,4.392,0.172,0.0
31023,Juraj Kucka,489,AC Milan,135,2016,M,30,30,27,3,2077,6.768,0,30,12,3,0,1,0,839,22,0,0,32,356,186,49,24,31,39,46,12,3,0,1,0,0,0,0.13,0.043,1.3,0.52,0.953,0.0,8.06,0.52,0.13
1626,Ignazio Abate,489,AC Milan,135,2016,D,23,23,22,1,1925,6.814,0,4,2,0,0,2,0,677,20,0,0,34,151,89,14,11,15,9,21,2,0,0,1,0,0,0,0.0,0.094,0.187,0.094,0.935,0.0,4.161,0.094,0.0
2763,Mario Pašalić,489,AC Milan,135,2016,M,24,24,21,3,1762,6.737,0,41,12,5,0,1,0,653,18,0,0,20,207,79,25,11,33,15,19,5,0,1,0,0,0,0,0.255,0.051,2.094,0.613,0.919,0.0,4.035,0.255,0.0
30533,Manuel Locatelli,489,AC Milan,135,2016,M,25,25,21,4,1689,7.0,0,20,5,2,0,0,0,1008,14,0,0,19,223,126,22,17,23,32,30,7,0,0,0,0,0,0,0.107,0.0,1.066,0.266,0.746,0.0,6.714,0.373,0.0
1638,Giacomo Bonaventura,489,AC Milan,135,2016,M,19,19,19,0,1574,7.265,0,47,11,3,0,2,0,633,41,0,0,23,256,135,91,60,23,45,15,3,0,1,0,0,0,0,0.172,0.114,2.687,0.629,2.344,0.0,7.719,0.172,0.0
18809,Gerard Deulofeu,489,AC Milan,135,2016,F,17,17,17,0,1463,7.153,0,37,16,4,0,3,0,492,43,0,0,11,191,87,91,49,15,22,15,4,0,0,0,0,0,0,0.246,0.185,2.276,0.984,2.645,0.0,5.352,0.246,0.0
30790,Gianluca Lapadula,489,AC Milan,135,2016,F,27,27,19,8,1255,7.101,0,44,22,8,0,3,0,249,19,0,0,2,186,74,11,5,5,31,49,3,0,2,0,2,0,0,0.574,0.215,3.155,1.578,1.363,0.0,5.307,0.215,0.0
49887,José Sosa,489,AC Milan,135,2016,M,18,18,18,0,1241,7.21,0,24,6,0,0,3,0,710,26,0,0,16,169,91,18,17,27,26,26,9,2,0,0,0,0,0,0.0,0.218,1.741,0.435,1.886,0.0,6.6,0.653,0.145
1634,Cristián Zapata,489,AC Milan,135,2016,D,15,15,14,1,1169,7.099,0,6,4,1,0,0,0,680,3,0,0,14,92,60,3,3,6,6,10,0,0,0,0,0,0,0,0.077,0.0,0.462,0.308,0.231,0.0,4.619,0.0,0.0
2216,M'Baye Niang,489,AC Milan,135,2016,F,18,18,15,3,1123,6.737,0,35,10,3,0,2,0,240,16,0,0,3,196,80,45,20,7,34,30,2,1,1,0,1,2,0,0.24,0.16,2.805,0.801,1.282,0.0,6.411,0.16,0.08
91377,Gustavo Gómez,489,AC Milan,135,2016,D,18,18,15,3,1083,6.968,0,5,0,0,0,0,0,568,3,0,0,26,93,62,3,2,7,7,11,4,0,0,0,0,0,0,0.0,0.0,0.416,0.0,0.249,0.0,5.152,0.332,0.0
1627,Davide Calabria,489,AC Milan,135,2016,D,12,12,12,0,988,7.018,0,9,1,0,0,1,0,423,11,0,0,21,115,65,14,10,16,11,14,3,0,0,1,0,0,0,0.0,0.091,0.82,0.091,1.002,0.0,5.921,0.273,0.0
35543,Leonel Vangioni,489,AC Milan,135,2016,D,15,15,15,0,944,6.849,0,6,1,0,0,0,0,321,7,0,0,13,121,70,20,13,10,22,13,4,0,0,0,0,0,0,0.0,0.0,0.572,0.095,0.667,0.0,6.674,0.381,0.0
1645,Riccardo Montolivo,489,AC Milan,135,2016,M,9,9,9,0,780,7.046,0,7,0,0,0,0,0,400,11,0,0,16,58,32,9,6,7,8,8,2,0,0,0,0,0,0,0.0,0.0,0.808,0.0,1.269,0.0,3.692,0.231,0.0
1636,Andrea Bertolacci,489,AC Milan,135,2016,M,15,15,10,5,747,6.753,0,9,5,1,0,0,0,296,15,0,0,7,103,49,12,5,10,21,20,3,0,1,0,0,0,0,0.12,0.0,1.084,0.602,1.807,0.0,5.904,0.361,0.0
