league_id,season,fixture_id,fixture_date,fixture_status,round,home_team_id,home_team_name,away_team_id,away_team_name,team_id,team_name,opponent_team_id,opponent_team_name,is_home,player_id,player_name,number,position,rating,captain,substitute,minutes,offsides,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved
140,2023,1037952,2023-08-11T17:30:00+00:00,FT,Regular Season - 1,723,Almeria,728,Rayo Vallecano,723,Almeria,728,Rayo Vallecano,True,46870,Diego Mariño,1,G,6.9,False,False,90,,,,,2,,2,21,,17,,,,,,,,,,,0,0,,,0,0,0
140,2023,1037952,2023-08-11T17:30:00+00:00,FT,Regular Season - 1,723,Almeria,728,Rayo Vallecano,723,Almeria,728,Rayo Vallecano,True,46688,Alejandro Pozo,17,D,6.5,False,False,66,,,,,0,,,37,1,29,,,,4,2,2,,,1,,0,0,,,0,0,
140,2023,1037952,2023-08-11T17:30:00+00:00,FT,Regular Season - 1,723,Almeria,728,Rayo Vallecano,723,Almeria,728,Rayo Vallecano,True,1565,Edgar González,3,D,6.7,False,False,90,,,,,0,,,93,,87,2,1,,7,4,,,,1,1,0,0,,1,0,0,
140,2023,1037952,2023-08-11T17:30:00+00:00,FT,Regular Season - 1,723,Almeria,728,Rayo Vallecano,723,Almeria,728,Rayo Vallecano,True,340,Srđan Babić,22,D,6.9,False,False,90,,1,,,0,,,62,,58,2,1,,8,5,,,,,2,0,0,,,0,0,
140,2023,1037952,2023-08-11T17:30:00+00:00,FT,Regular Season - 1,723,Almeria,728,Rayo Vallecano,723,Almeria,728,Rayo Vallecano,True,47530,Sergio Akieme,15,D,7.5,False,False,90,,1,1,,0,,,39,2,34,3,1,,17,10,8,6,1,,3,0,0,,1,0,0,
140,2023,1037952,2023-08-11T17:30:00+00:00,FT,Regular Season - 1,723,Almeria,728,Rayo Vallecano,723,Almeria,728,Rayo Vallecano,True,6065,Lucas Robertone,5,M,6.9,True,False,77,,1,,,0,,,56,1,47,2,,1,10,7,1,,,3,,0,0,,,0,0,
140,2023,1037952,2023-08-11T17:30:00+00:00,FT,Regular Season - 1,723,Almeria,728,Rayo Vallecano,723,Almeria,728,Rayo Vallecano,True,46739,Iddrisu Baba,4,M,7.0,False,False,77,,2,,,0,,,37,1,33,1,,1,11,5,1,,,2,3,0,0,,,0,0,
140,2023,1037952,2023-08-11T17:30:00+00:00,FT,Regular Season - 1,723,Almeria,728,Rayo Vallecano,723,Almeria,728,Rayo Vallecano,True,237103,Lázaro,14,M,6.2,False,False,45,,1,,,0,,,8,1,7,,,,6,2,2,,,2,1,0,0,,,0,0,
140,2023,1037952,2023-08-11T17:30:00+00:00,FT,Regular Season - 1,723,Almeria,728,Rayo Vallecano,723,Almeria,728,Rayo Vallecano,True,138776,Largie Ramazani,7,M,6.9,False,False,83,,2,2,,0,,,17,2,15,1,,1,16,8,5,2,2,5,1,1,0,,,0,0,
140,2023,1037952,2023-08-11T17:30:00+00:00,FT,Regular Season - 1,723,Almeria,728,Rayo Vallecano,723,Almeria,728,Rayo Vallecano,True,47554,Adrián Embarba,10,M,7.3,False,False,90,,3,,,0,,,30,3,27,2,,,17,7,6,2,,2,3,0,0,,,0,0,
140,2023,1037952,2023-08-11T17:30:00+00:00,FT,Regular Season - 1,723,Almeria,728,Rayo Vallecano,723,Almeria,728,Rayo Vallecano,True,47237,Luis Javier Suárez,9,F,6.9,False,False,90,1,3,2,,0,,,12,,9,1,,,11,7,,,,6,2,0,0,,,0,0,
140,2023,1037952,2023-08-11T17:30:00+00:00,FT,Regular Season - 1,723,Almeria,728,Rayo Vallecano,723,Almeria,728,Rayo Vallecano,True,162033,Sergio Arribas,19,M,7.3,False,True,45,,1,,,0,,,22,3,21,2,,1,6,4,2,1,,1,,0,0,,,0,0,
140,2023,1037952,2023-08-11T17:30:00+00:00,FT,Regular Season - 1,723,Almeria,728,Rayo Vallecano,723,Almeria,728,Rayo Vallecano,True,295793,Marc Pubill,18,D,6.9,False,True,24,,,,,0,,,19,2,16,1,,,2,1,,,,,,0,0,,,0,0,
140,2023,1037952,2023-08-11T17:30:00+00:00,FT,Regular Season - 1,723,Almeria,728,Rayo Vallecano,723,Almeria,728,Rayo Vallecano,True,203468,Dion Lopy,6,M,6.6,False,True,13,,1,,,0,,,13,,12,,,,3,2,,,1,2,,0,0,,,0,0,
140,2023,1037952,2023-08-11T17:30:00+00:00,FT,Regular Season - 1,723,Almeria,728,Rayo Vallecano,723,Almeria,728,Rayo Vallecano,True,47576,Gonzalo Melero,11,M,6.9,False,True,13,,,,,0,,,13,,9,,1,,1,1,1,1,,,,0,0,,,0,0,
140,2023,1037952,2023-08-11T17:30:00+00:00,FT,Regular Season - 1,723,Almeria,728,Rayo Vallecano,723,Almeria,728,Rayo Vallecano,True,312650,Marko Milovanović,29,F,6.3,False,True,12,,,,,0,,,1,,1,,,,1,,,,,,,0,0,,,0,0,
140,2023,1037952,2023-08-11T17:30:00+00:00,FT,Regular Season - 1,723,Almeria,728,Rayo Vallecano,723,Almeria,728,Rayo Vallecano,True,354550,Bruno Alemán,37,G,,False,True,,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
140,2023,1037952,2023-08-11T17:30:00+00:00,FT,Regular Season - 1,723,Almeria,728,Rayo Vallecano,723,Almeria,728,Rayo Vallecano,True,46904,Fernando Martínez,13,G,,False,True,,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
140,2023,1037952,2023-08-11T17:30:00+00:00,FT,Regular Season - 1,723,Almeria,728,Rayo Vallecano,723,Almeria,728,Rayo Vallecano,True,129,Chumi,21,D,,False,True,,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
140,2023,1037952,2023-08-11T17:30:00+00:00,FT,Regular Season - 1,723,Almeria,728,Rayo Vallecano,723,Almeria,728,Rayo Vallecano,True,914,Álex Centelles,20,D,,False,True,,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
140,2023,1037952,2023-08-11T17:30:00+00:00,FT,Regular Season - 1,723,Almeria,728,Rayo Vallecano,723,Almeria,728,Rayo Vallecano,True,305803,Kaiky,2,D,,False,True,,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
140,2023,1037952,2023-08-11T17:30:00+00:00,FT,Regular Season - 1,723,Almeria,728,Rayo Vallecano,723,Almeria,728,Rayo Vallecano,True,310609,Gui,28,M,,False,True,,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
140,2023,1037952,2023-08-11T17:30:00+00:00,FT,Regular Season - 1,723,Almeria,728,Rayo Vallecano,723,Almeria,728,Rayo Vallecano,True,138809,Arnau Puigmal,8,M,,False,True,,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
140,2023,1037952,2023-08-11T17:30:00+00:00,FT,Regular Season - 1,723,Almeria,728,Rayo Vallecano,728,Rayo Vallecano,723,Almeria,False,47527,Stole Dimitrievski,1,G,8.2,False,False,90,,,,,0,,5,25,,12,,,,,,,,,,,0,0,,,0,0,0
140,2023,1037952,2023-08-11T17:30:00+00:00,FT,Regular Season - 1,723,Almeria,728,Rayo Vallecano,728,Rayo Vallecano,723,Almeria,False,20520,Ivan Balliu,20,D,7.2,False,False,90,,,,,0,,,28,2,25,,1,,5,4,,,,4,1,0,0,,,0,0,
140,2023,1037952,2023-08-11T17:30:00+00:00,FT,Regular Season - 1,723,Almeria,728,Rayo Vallecano,728,Rayo Vallecano,723,Almeria,False,46654,Aridane Hernández,5,D,7.3,False,False,90,,,,,0,,,35,,26,1,,1,5,4,,,,,1,0,0,,,0,0,
140,2023,1037952,2023-08-11T17:30:00+00:00,FT,Regular Season - 1,723,Almeria,728,Rayo Vallecano,728,Rayo Vallecano,723,Almeria,False,18895,Florian Lejeune,24,D,7.2,False,False,90,,,,,0,,,34,,26,1,1,,6,4,,,,,2,0,0,,,0,0,
140,2023,1037952,2023-08-11T17:30:00+00:00,FT,Regular Season - 1,723,Almeria,728,Rayo Vallecano,728,Rayo Vallecano,723,Almeria,False,46759,Alfonso Espino,12,D,7.7,False,False,90,,,,,0,,,35,,26,5,,2,15,10,2,2,1,2,2,0,0,,,0,0,
140,2023,1037952,2023-08-11T17:30:00+00:00,FT,Regular Season - 1,723,Almeria,728,Rayo Vallecano,728,Rayo Vallecano,723,Almeria,False,47285,Unai López,17,M,6.7,False,False,45,,1,1,,0,,,22,,18,3,,1,10,3,1,,3,,3,1,0,,,0,0,
