league_id,season,fixture_id,fixture_date,fixture_status,round,home_team_id,home_team_name,away_team_id,away_team_name,team_id,team_name,opponent_team_id,opponent_team_name,is_home,player_id,player_name,number,position,rating,captain,substitute,minutes,offsides,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,542,Alaves,539,Levante,True,47353,Antonio Sivera,1,G,6.5,False,False,90,,,,,1,0,2,18,,11,,,,,,,,,,,0,0,,,0,0,0
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,542,Alaves,539,Levante,True,18740,Jonny Otto,17,D,7.2,False,False,90,,,,,0,0,,57,1,52,2,1,1,6,3,,,,,2,0,0,,,0,0,
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,542,Alaves,539,Levante,True,6638,Facundo Garcés,2,D,6.3,False,False,90,1,1,,,0,0,,48,,41,1,1,1,12,4,,,1,,1,0,0,,,0,0,
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,542,Alaves,539,Levante,True,6233,Nahuel Tenaglia,14,D,8.2,False,False,90,,1,1,1,0,0,,46,,37,2,,1,8,4,1,,1,,,0,0,,,0,0,
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,542,Alaves,539,Levante,True,128951,Victor Parada,24,D,6.3,False,False,89,,,,,0,0,,34,3,24,,,,3,1,,,,1,,0,0,,,0,0,
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,542,Alaves,539,Levante,True,162686,Antonio Blanco,8,M,7.5,True,False,90,,1,,,0,0,,68,1,60,2,,4,9,5,,,,,1,0,0,,,0,0,
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,542,Alaves,539,Levante,True,187214,Carlos Vicente,7,M,6.7,False,False,86,,1,,,0,0,,24,1,18,2,,,13,7,4,1,1,3,1,0,0,,,0,0,
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,542,Alaves,539,Levante,True,104821,Jon Guridi,18,M,6.6,False,False,77,,,,,0,0,,31,,25,1,,,6,4,,,,2,2,0,0,,,0,0,
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,542,Alaves,539,Levante,True,139001,Pablo Ibáñez,19,M,6.6,False,False,77,,1,,,0,0,,34,,31,1,1,1,13,6,4,1,,3,2,0,0,,,0,0,
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,542,Alaves,539,Levante,True,143,Carles Aleñá,10,M,7.2,False,False,89,,1,,,0,1,,67,2,57,2,,1,7,3,,,,,3,0,0,,,0,0,
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,542,Alaves,539,Levante,True,47181,Toni Martínez,11,F,7.6,False,False,90,,2,1,1,0,0,,23,2,13,,,,19,11,1,,,1,2,0,0,,,0,0,
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,542,Alaves,539,Levante,True,183751,Abderrahman Rebbach,21,F,6.3,False,True,13,,2,1,,0,0,,13,,8,,,1,2,1,,,,1,,0,0,,,0,0,
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,542,Alaves,539,Levante,True,760,Mariano Díaz,9,F,6.3,False,True,13,,1,1,,0,0,,1,,,,,,3,,,,,,1,0,0,,,0,0,
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,542,Alaves,539,Levante,True,266658,Calebe Gonçalves,20,M,6.9,False,True,14,,,,,0,0,,3,,2,2,,,5,4,2,1,,1,,0,0,,,0,0,
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,542,Alaves,539,Levante,True,47309,Ander Guevara,6,M,6.6,False,True,9,,,,,0,0,,4,,3,,,,1,,1,,,,,0,0,,,0,0,
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,542,Alaves,539,Levante,True,361384,Youssef Enriquez Lekhedim,3,D,6.5,False,True,9,,,,,0,0,,,,,,,,,,,,,,,0,0,,,0,0,
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,542,Alaves,539,Levante,True,46987,Raúl Fernández,13,G,,False,True,,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,542,Alaves,539,Levante,True,377215,Grégoire Swiderski,31,G,,False,True,,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,542,Alaves,539,Levante,True,41412,Nikola Maraš,4,D,,False,True,,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,542,Alaves,539,Levante,True,70476,Moussa Diarra,22,D,,False,True,,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,542,Alaves,539,Levante,True,6085,Carlos Benavídez,23,M,,False,True,,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,542,Alaves,539,Levante,True,315586,Lander Pinillos,28,M,,False,True,,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,539,Levante,542,Alaves,False,286611,Pablo Cuñat,1,G,7.3,False,False,90,,,,,2,0,2,35,,21,,,,2,2,,,,,,0,0,,,0,0,0
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,539,Levante,542,Alaves,False,1118,Jeremy Toljan,22,D,6.3,False,False,90,,1,1,1,0,0,,24,1,13,,,,4,3,,,,2,,0,0,,,0,0,
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,539,Levante,542,Alaves,False,734,Adrián de la Fuente,4,D,6.3,False,False,90,,,,,0,0,,43,,27,1,,1,6,3,,,,1,1,0,0,,,0,0,
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,539,Levante,542,Alaves,False,46941,Unai Elgezabal,5,D,7.2,False,False,90,,,,,0,0,,30,,22,,4,,8,5,,,,1,,0,0,,,0,0,
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,539,Levante,542,Alaves,False,408320,Jorge Cabello,14,D,5.9,False,False,90,,,,,0,0,,27,,23,1,,,11,6,,,,2,1,0,0,,,0,0,
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,539,Levante,542,Alaves,False,64309,Manuel Sánchez,23,D,6.9,False,False,79,,,,,0,0,,21,1,16,3,,1,7,5,,,1,1,1,1,0,,,0,0,
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,539,Levante,542,Alaves,False,46790,Víctor García,17,M,6.2,False,False,54,,,,,0,0,,4,,4,1,,,6,2,,,,,1,0,0,,,0,0,
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,539,Levante,542,Alaves,False,104949,Pablo Martínez,10,M,5.9,True,False,85,,,,,0,0,,25,,18,,,1,12,,,,1,,5,0,0,,,0,0,
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,539,Levante,542,Alaves,False,106727,Oriol Rey,20,M,6.7,False,False,90,,,,,0,0,,25,1,15,1,,,4,3,,,,2,1,0,0,,,0,0,
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,539,Levante,542,Alaves,False,47225,Roger Brugué,7,M,6.0,False,False,86,2,1,1,,0,0,,12,,6,2,,,12,4,,,,,2,0,0,,,0,0,
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,539,Levante,542,Alaves,False,192032,Iván Romero,9,F,7.0,False,False,79,,2,1,,0,0,,18,1,10,2,,,22,12,5,2,,4,1,0,0,,,0,0,
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,539,Levante,542,Alaves,False,47467,José Luis Morales,11,F,6.6,False,True,36,1,,,,0,0,,6,,3,1,,1,2,2,,,,,,0,0,,,0,0,
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,539,Levante,542,Alaves,False,104832,Diego Pampín,6,D,6.7,False,True,11,,,,,0,0,,9,,7,1,,,3,3,1,1,,,,0,0,,,0,0,
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,539,Levante,542,Alaves,False,182150,Sergio Lozano,21,M,6.5,False,True,11,,,,,0,0,,7,,7,2,,,5,2,2,,,,,0,0,,,0,0,
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,539,Levante,542,Alaves,False,421807,Matias Moreno,2,D,6.9,False,True,15,,,,,0,0,,3,,2,1,,,2,2,,,,1,,0,0,,,0,0,
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,539,Levante,542,Alaves,False,182770,Carlos Álvarez,24,M,6.5,False,True,14,,,,,0,0,,7,,5,,,,1,,,,1,,,0,0,,,0,0,
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,539,Levante,542,Alaves,False,450562,Cayetano,34,G,,False,True,,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,539,Levante,542,Alaves,False,338295,Alejandro Primo,32,G,,False,True,,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,539,Levante,542,Alaves,False,504605,Nacho Pérez,29,D,,False,True,,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,539,Levante,542,Alaves,False,407597,Martín Krug,28,D,,False,True,,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,539,Levante,542,Alaves,False,338871,Joan Ruiz,33,M,,False,True,,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,539,Levante,542,Alaves,False,463279,Paco Cortés,27,F,,False,True,,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
140,2025,1390819,2025-08-16T19:30:00+00:00,FT,Regular Season - 1,542,Alaves,539,Levante,539,Levante,542,Alaves,False,450497,Carlos Espí,19,F,,False,True,,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
140,2025,1390820,2025-08-17T17:30:00+00:00,FT,Regular Season - 1,531,Athletic Club,536,Sevilla,531,Athletic Club,536,Sevilla,True,47270,Unai Simón,1,G,5.9,False,False,90,,,,,2,0,4,34,,15,,,,,,,,,,,0,0,,,0,0,0
140,2025,1390820,2025-08-17T17:30:00+00:00,FT,Regular Season - 1,531,Athletic Club,536,Sevilla,531,Athletic Club,536,Sevilla,True,182181,Jesús Areso,12,D,6.5,False,False,83,,,,,0,0,,21,2,17,,,,3,1,1,1,1,,,0,0,,,0,0,
140,2025,1390820,2025-08-17T17:30:00+00:00,FT,Regular Season - 1,531,Athletic Club,536,Sevilla,531,Athletic Club,536,Sevilla,True,47278,Daniel Vivian,3,D,6.6,False,False,90,,,,,0,0,,49,,38,2,1,1,6,3,,,1,,1,0,0,,,0,0,
140,2025,1390820,2025-08-17T17:30:00+00:00,FT,Regular Season - 1,531,Athletic Club,536,Sevilla,531,Athletic Club,536,Sevilla,True,183849,Aitor Paredes,4,D,6.0,False,False,90,,1,,,0,0,,56,,43,1,,,4,2,,,1,,1,0,0,,,0,0,
140,2025,1390820,2025-08-17T17:30:00+00:00,FT,Regular Season - 1,531,Athletic Club,536,Sevilla,531,Athletic Club,536,Sevilla,True,47273,Yuri Berchiche,17,D,6.5,False,False,90,,,,,0,0,,40,,35,,,,2,2,,,,2,,0,0,,,0,0,
140,2025,1390820,2025-08-17T17:30:00+00:00,FT,Regular Season - 1,531,Athletic Club,536,Sevilla,531,Athletic Club,536,Sevilla,True,47007,Iñigo Ruiz de Galarreta,16,M,7.0,False,False,78,,,,,0,0,,33,,27,2,,,6,4,1,1,,,1,0,0,,,0,0,
140,2025,1390820,2025-08-17T17:30:00+00:00,FT,Regular Season - 1,531,Athletic Club,536,Sevilla,531,Athletic Club,536,Sevilla,True,383780,Mikel Jauregizar,18,M,6.7,False,False,90,,,,,0,0,,36,1,32,2,,2,4,2,2,,,,,0,0,,,0,0,
140,2025,1390820,2025-08-17T17:30:00+00:00,FT,Regular Season - 1,531,Athletic Club,536,Sevilla,531,Athletic Club,536,Sevilla,True,47294,Iñaki Williams,9,M,6.5,True,False,90,,,,,0,0,,18,3,15,1,,,7,1,1,,1,,1,0,0,,,0,0,
140,2025,1390820,2025-08-17T17:30:00+00:00,FT,Regular Season - 1,531,Athletic Club,536,Sevilla,531,Athletic Club,536,Sevilla,True,30510,Álex Berenguer,7,M,7.0,False,False,67,,,,,0,0,,18,1,15,1,,,10,6,3,2,,3,,0,0,,,0,0,
140,2025,1390820,2025-08-17T17:30:00+00:00,FT,Regular Season - 1,531,Athletic Club,536,Sevilla,531,Athletic Club,536,Sevilla,True,183799,Nico Williams,10,M,10.0,False,False,83,,2,1,1,0,1,,34,3,27,,,,22,13,14,8,1,5,2,0,0,1,,1,0,
140,2025,1390820,2025-08-17T17:30:00+00:00,FT,Regular Season - 1,531,Athletic Club,536,Sevilla,531,Athletic Club,536,Sevilla,True,287680,Maroan Sannadi,21,F,6.3,False,False,67,,2,1,1,0,0,,17,1,14,,,,5,,1,,1,,1,0,0,,,0,0,
140,2025,1390820,2025-08-17T17:30:00+00:00,FT,Regular Season - 1,531,Athletic Club,536,Sevilla,531,Athletic Club,536,Sevilla,True,84086,Robert Navarro,23,M,7.2,False,True,23,,1,1,1,0,0,,7,,5,,,1,4,1,1,,,,1,0,0,,,0,0,
140,2025,1390820,2025-08-17T17:30:00+00:00,FT,Regular Season - 1,531,Athletic Club,536,Sevilla,531,Athletic Club,536,Sevilla,True,47291,Gorka Guruzeta,11,F,6.2,False,True,23,,,,,0,0,,10,,8,1,,1,4,2,,,,1,,0,0,,,0,0,
140,2025,1390820,2025-08-17T17:30:00+00:00,FT,Regular Season - 1,531,Athletic Club,536,Sevilla,531,Athletic Club,536,Sevilla,True,47418,Mikel Vesga,6,M,6.9,False,True,12,,,,,0,0,,7,,5,,,,2,2,,,,,,0,0,,,0,0,
