league_id,season,fixture_id,fixture_date,fixture_status,round,home_team_id,home_team_name,away_team_id,away_team_name,team_id,team_name,opponent_team_id,opponent_team_name,is_home,player_id,player_name,number,position,rating,captain,substitute,minutes,offsides,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved
140,2018,27139,2018-08-20T20:00:00+00:00,FT,Regular Season - 1,531,Athletic Club,537,Leganes,531,Athletic Club,537,Leganes,True,47270,Unai Simon,25,G,6.4,False,False,90,,0,0,,1,,1,10,0,,,0,0,0,0,0,0,,0,0,0,0,,,0,0,0
140,2018,27139,2018-08-20T20:00:00+00:00,FT,Regular Season - 1,531,Athletic Club,537,Leganes,531,Athletic Club,537,Leganes,True,47275,Óscar de Marcos,18,D,6.8,False,False,65,,2,0,,,,,36,1,,1,0,1,4,3,0,0,,1,0,0,0,,,0,0,
140,2018,27139,2018-08-20T20:00:00+00:00,FT,Regular Season - 1,531,Athletic Club,537,Leganes,531,Athletic Club,537,Leganes,True,47271,Yeray Álvarez,5,D,6.4,False,False,90,,2,0,,,,,63,0,,,0,2,12,3,0,0,,0,3,1,0,,,0,0,
140,2018,27139,2018-08-20T20:00:00+00:00,FT,Regular Season - 1,531,Athletic Club,537,Leganes,531,Athletic Club,537,Leganes,True,47286,Peru Nolaskoain Esnal,31,M,7.6,False,False,90,,2,1,1,,,,65,0,,1,1,1,15,8,0,0,1,0,0,0,0,,,0,0,
140,2018,27139,2018-08-20T20:00:00+00:00,FT,Regular Season - 1,531,Athletic Club,537,Leganes,531,Athletic Club,537,Leganes,True,47273,Yuri Berchiche,12,D,6.5,False,False,90,,2,0,,,,,44,0,,1,0,1,11,5,0,0,1,3,1,1,0,,,0,0,
140,2018,27139,2018-08-20T20:00:00+00:00,FT,Regular Season - 1,531,Athletic Club,537,Leganes,531,Athletic Club,537,Leganes,True,47285,Unai López,23,M,6.5,False,False,76,,0,0,,,,,71,0,,1,0,0,8,3,1,1,2,1,0,0,0,,,0,0,
140,2018,27139,2018-08-20T20:00:00+00:00,FT,Regular Season - 1,531,Athletic Club,537,Leganes,531,Athletic Club,537,Leganes,True,47281,Dani García,16,M,6.7,False,False,90,,0,0,,,,,75,0,,2,0,1,13,3,0,0,3,0,2,0,0,,,0,0,
140,2018,27139,2018-08-20T20:00:00+00:00,FT,Regular Season - 1,531,Athletic Club,537,Leganes,531,Athletic Club,537,Leganes,True,2672,Iker Muniain,10,F,7.5,False,False,90,,2,1,1,,,,52,2,,1,1,0,14,6,2,1,1,3,1,1,0,,,0,0,
140,2018,27139,2018-08-20T20:00:00+00:00,FT,Regular Season - 1,531,Athletic Club,537,Leganes,531,Athletic Club,537,Leganes,True,47289,Markel Susaeta,14,M,8.8,True,False,90,,2,0,,,1,,22,7,,2,0,1,6,4,1,1,1,1,0,0,0,,,0,0,
140,2018,27139,2018-08-20T20:00:00+00:00,FT,Regular Season - 1,531,Athletic Club,537,Leganes,531,Athletic Club,537,Leganes,True,47290,Aritz Aduriz,20,F,6.6,False,False,70,,2,2,,,,,3,0,,,0,0,6,4,0,0,,1,1,0,0,,,0,0,
140,2018,27139,2018-08-20T20:00:00+00:00,FT,Regular Season - 1,531,Athletic Club,537,Leganes,531,Athletic Club,537,Leganes,True,47294,Iñaki Williams,9,F,6.5,False,False,90,,3,1,,,,,18,2,,,0,0,14,9,6,4,1,1,1,0,0,,,0,0,
140,2018,27139,2018-08-20T20:00:00+00:00,FT,Regular Season - 1,531,Athletic Club,537,Leganes,531,Athletic Club,537,Leganes,True,47274,Ander Capa,21,D,6.1,False,True,25,,0,0,,,,,12,0,,,0,0,7,2,1,0,,1,1,0,0,,,0,0,
140,2018,27139,2018-08-20T20:00:00+00:00,FT,Regular Season - 1,531,Athletic Club,537,Leganes,531,Athletic Club,537,Leganes,True,47282,Raúl García,22,M,7.3,False,True,14,,0,0,,,1,,6,1,,,0,0,5,4,0,0,,1,1,1,0,,,0,0,
140,2018,27139,2018-08-20T20:00:00+00:00,FT,Regular Season - 1,531,Athletic Club,537,Leganes,531,Athletic Club,537,Leganes,True,47279,Íñigo Córdoba,11,M,6.3,False,True,20,,0,0,,,,,13,0,,,0,0,4,0,1,0,,0,1,0,0,,,0,0,
140,2018,27139,2018-08-20T20:00:00+00:00,FT,Regular Season - 1,531,Athletic Club,537,Leganes,537,Leganes,531,Athletic Club,False,47399,Iván Cuéllar,1,G,6.4,False,False,90,,0,0,,2,,3,14,0,,,0,0,0,0,0,0,,0,0,0,0,,,0,0,0
140,2018,27139,2018-08-20T20:00:00+00:00,FT,Regular Season - 1,531,Athletic Club,537,Leganes,537,Leganes,531,Athletic Club,False,47405,Juanfran,2,D,6.6,False,False,90,,0,0,,,,,13,2,,1,0,2,13,6,3,2,1,2,0,0,0,,,0,0,
140,2018,27139,2018-08-20T20:00:00+00:00,FT,Regular Season - 1,531,Athletic Club,537,Leganes,537,Leganes,531,Athletic Club,False,47406,Ezequiel Muñoz,19,D,6.7,False,False,90,,1,0,,,,,12,0,,1,1,0,5,3,0,0,,0,1,0,0,,,0,0,
