player_id,player_name,firstname,lastname,age,nationality,height,weight,injured,team_id,team_name,league_id,league_name,season,appearances,lineups,minutes,position,rating,captain,sub_in,sub_out,sub_bench,shots_total,shots_on,goals_total,goals_assists,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved
280,Alisson Becker,Alisson Ramsés,Becker,33,Brazil,193,91,False,40,Liverpool,39,Premier League,2018,38,38,3420,Goalkeeper,6.939473,False,0,0,0,,,0,,22,76,1076,,,2,,1,18,16,2,2,,1,,1,0,0,,,0,0,0
284,J. Gomez,Joseph Dave,Gomez,28,England,188,80,False,40,Liverpool,39,Premier League,2018,16,12,1060,Defender,6.973333,False,4,1,6,4,1,0,,0,,787,7,43,17,5,14,94,54,5,4,,9,12,2,0,0,,,0,0,
289,A. Robertson,Andrew Henry,Robertson,31,Scotland,178,64,False,40,Liverpool,39,Premier League,2018,36,36,3219,Defender,7.163888,False,0,3,1,13,5,0,11,0,,2396,53,55,80,6,30,268,148,48,28,,16,18,4,0,0,,,0,0,
290,V. van Dijk,Virgil,van Dijk,34,Netherlands,195,92,False,40,Liverpool,39,Premier League,2018,38,38,3385,Defender,7.402631,False,0,1,0,23,8,4,2,0,,3037,7,71,38,18,40,322,244,12,9,,22,12,1,0,0,,,0,0,
293,C. Jones,Curtis Julian,Jones,24,England,185,78,False,40,Liverpool,39,Premier League,2018,0,0,0,Midfielder,,False,0,0,1,,,0,,0,,,,,,,,,,,,,,,0,0,0,,,0,0,
306,Mohamed Salah,Mohamed,Salah Hamed Mahrous Ghaly,33,Egypt,175,71,False,40,Liverpool,39,Premier League,2018,38,37,3262,Attacker,7.436842,False,1,13,1,104,64,22,8,0,,1079,68,,21,,5,426,143,151,80,,32,25,1,0,0,,,3,0,
641,O. Zinchenko,Oleksandr,Zinchenko,29,Ukraine,175,64,False,50,Manchester City,39,Premier League,2018,14,14,1153,Defender,7.085714,False,0,2,7,3,1,0,3,0,,1184,12,77,34,3,20,147,68,13,5,,5,15,1,0,0,,,0,0,
643,Gabriel Jesus,Gabriel Fernando,de Jesus,28,Brazil,175,73,False,50,Manchester City,39,Premier League,2018,29,8,1019,Attacker,6.815384,False,21,4,28,37,25,7,3,0,,357,21,,10,2,3,164,65,38,22,,18,12,1,0,0,,,1,0,
727,R. Nelson,Reiss Luke,Nelson,26,England,175,71,False,42,Arsenal,39,Premier League,2018,0,0,0,Attacker,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
1443,Laurent Koscielny,Laurent,Koscielny,37,France,186 cm,75 kg,False,42,Arsenal,39,Premier League,2018,17,13,1328,Defender,7.058823,False,4,1,6,5,4,3,,,,819,2,89,19,15,30,105,59,1,1,,14,9,1,0,0,,,0,0,
1460,B. Saka,Bukayo Ayoyinka Temidayo,Saka,24,England,178,72,False,42,Arsenal,39,Premier League,2018,1,0,7,Attacker,6.200000,False,1,0,3,,,0,,0,,,,,,,,,,,,,,,0,0,0,,,0,0,
1749,S. Davis,Steven,Davis,39,Northern Ireland,173 cm,70 kg,False,41,Southampton,39,Premier League,2018,3,1,96,Midfielder,7.000000,False,2,0,9,0,0,0,1,,,64,3,87,2,0,1,5,3,0,0,,0,2,0,0,0,,,0,0,
2273,Kepa,Kepa,Arrizabalaga Revuelta,31,Spain,189,84,False,49,Chelsea,39,Premier League,2018,36,36,3240,Goalkeeper,6.827777,False,0,0,2,,,0,,39,82,1003,,,1,,,15,13,1,1,,4,,2,0,0,,,0,0,0
2937,D. Rice,Declan,Rice,26,England,188,84,False,48,West Ham,39,Premier League,2018,34,34,3005,Midfielder,6.947058,False,0,2,2,18,5,2,,0,,1518,9,,98,12,52,321,185,34,26,,7,17,4,0,0,,,0,0,
18889,F. Woodman,Frederick John,Woodman,28,England,188,83,False,34,Newcastle,39,Premier League,2018,0,0,0,Goalkeeper,,False,0,0,15,,,0,,0,,,,,,,,,,,,,,,0,0,0,,,0,0,0
18979,V. Gyökeres,Viktor Einar,Gyökeres,27,Sweden,189,90,False,51,Brighton,39,Premier League,2018,0,0,0,Attacker,,False,0,0,3,,,0,,0,,,,,,,,,,,,,,,0,0,0,,,0,0,
18994,L. Peltier,Lee Anthony,Peltier,38,England,178 cm,73 kg,False,43,Cardiff,39,Premier League,2018,20,17,1542,Defender,6.663157,False,3,1,14,1,1,0,,,,206,3,57,39,12,18,132,78,3,3,,6,15,4,0,0,,,0,0,
18995,J. Richards,Ashley Darel Jazz,Richards,33,Wales,185 cm,78 kg,False,43,Cardiff,39,Premier League,2018,4,0,128,Defender,6.400000,False,4,0,10,0,0,0,,,,18,0,70,,1,2,2,0,0,0,,0,0,0,0,0,,,0,0,
19035,H. Elliott,Harvey Daniel James,Elliott,22,England,170,64,False,36,Fulham,39,Premier League,2018,2,0,18,Midfielder,6.700000,False,2,0,5,1,1,0,,0,,11,,,,,,,,,,,,,0,0,0,,,0,0,
19959,B. White,Benjamin William,White,28,England,186,76,False,51,Brighton,39,Premier League,2018,0,0,0,Defender,,False,0,0,1,,,0,,0,,,,,,,,,,,,,,,0,0,0,,,0,0,
164,B. Davies,Benjamin Thomas,Davies,32,Wales,181,77,False,47,Tottenham,39,Premier League,2018,27,20,1839,Defender,6.792592,False,7,2,14,7,1,0,,0,,1085,16,,56,10,23,209,118,16,4,,14,18,2,0,0,,,0,0,
626,J. Stones,John,Stones,31,England,188,80,False,50,Manchester City,39,Premier League,2018,24,20,1762,Defender,7.100000,False,4,2,14,5,1,0,,0,,1751,5,71,16,9,14,134,88,8,6,,7,6,1,0,0,,,0,0,
631,P. Foden,Philip Walter,Foden,25,England,171,63,False,50,Manchester City,39,Premier League,2018,13,3,327,Midfielder,6.830000,False,10,2,26,11,6,1,,0,,231,8,,7,,4,47,22,11,8,,5,4,0,0,0,,,0,0,
636,Bernardo Silva,Bernardo,Mota Veiga de Carvalho e Silva,31,Portugal,173,65,False,50,Manchester City,39,Premier League,2018,36,31,2853,Midfielder,7.127777,False,5,4,6,36,22,7,7,0,,1706,72,40,52,3,25,318,136,88,49,,24,31,3,0,0,,,0,0,
1468,E. Nketiah,Edward,Keddar Nketiah,26,England,175,72,False,42,Arsenal,39,Premier League,2018,5,0,62,Attacker,6.725000,False,5,0,19,1,1,1,,0,,20,1,,1,,,13,5,4,2,,2,1,0,0,0,,,0,0,
2291,M. Kovačić,Mateo,Kovačić,31,Croatia,177,78,False,49,Chelsea,39,Premier League,2018,32,21,1743,Midfielder,6.832258,False,11,19,15,13,4,0,2,0,,1468,25,42,45,2,8,234,130,55,42,,33,19,3,0,0,,,0,0,
2413,Richarlison,Richarlison,de Andrade,28,Brazil,184,83,False,45,Everton,39,Premier League,2018,35,32,2679,Attacker,6.825714,False,3,16,3,57,29,13,1,0,,792,22,,50,2,16,555,225,80,38,,73,32,5,0,1,,,0,0,
2490,J. Lerma,Jefferson Andrés,Lerma Solís,31,Colombia,179,70,False,35,Bournemouth,39,Premier League,2018,30,29,2511,Midfielder,6.890000,False,1,6,3,26,8,2,,0,,1561,15,43,45,18,54,369,191,29,20,,51,43,12,0,0,,,0,0,
2734,P. Billing,Philip,Anyanwu Billing,29,Denmark,193,83,False,37,Huddersfield,39,Premier League,2018,27,25,2192,Midfielder,7.140740,False,2,6,3,25,9,2,,0,,1074,23,,74,16,53,346,210,38,20,,30,37,7,0,0,,,0,0,
