player_id,player_name,firstname,lastname,age,nationality,height,weight,injured,team_id,team_name,league_id,league_name,season,appearances,lineups,minutes,position,rating,captain,sub_in,sub_out,sub_bench,shots_total,shots_on,goals_total,goals_assists,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved
164,B. Davies,Benjamin Thomas,Davies,32,Wales,181,77,False,47,Tottenham,39,Premier League,2019,18,16,1432,Defender,6.805555,False,2,3,8,3,1,0,,0,,796,9,,28,12,22,170,90,18,9,,8,27,6,0,0,,,0,0,
280,Alisson Becker,Alisson Ramsés,Becker,33,Brazil,193,91,False,40,Liverpool,39,Premier League,2019,29,29,2545,Goalkeeper,6.900000,False,0,1,0,,,0,1,23,58,805,1,,,,1,9,7,,,,1,1,0,0,1,,,0,0,0
284,J. Gomez,Joseph Dave,Gomez,28,England,188,80,False,40,Liverpool,39,Premier League,2019,28,22,1999,Defender,6.942307,False,6,1,15,,,0,,0,,1984,5,64,23,8,41,197,111,11,8,,13,21,7,0,0,,,0,0,
289,A. Robertson,Andrew Henry,Robertson,31,Scotland,178,64,False,40,Liverpool,39,Premier League,2019,36,34,3113,Defender,7.205555,False,2,4,2,15,6,2,12,0,,2488,61,57,55,7,38,239,122,44,22,,13,18,2,0,0,,,0,0,
290,V. van Dijk,Virgil,van Dijk,34,Netherlands,195,92,False,40,Liverpool,39,Premier League,2019,38,38,3420,Defender,7.276315,False,0,0,0,26,15,5,1,0,,3258,9,76,23,15,39,320,239,4,3,,25,16,1,0,0,,,0,0,
293,C. Jones,Curtis Julian,Jones,24,England,185,78,False,40,Liverpool,39,Premier League,2019,6,1,122,Midfielder,6.766666,False,5,1,15,5,2,1,,0,,123,,,4,,2,21,9,4,3,,,3,0,0,0,,,0,0,
306,Mohamed Salah,Mohamed,Salah Hamed Mahrous Ghaly,33,Egypt,175,71,False,40,Liverpool,39,Premier League,2019,34,33,2888,Attacker,7.408823,False,1,13,4,95,59,19,10,0,,979,61,,16,1,8,277,99,82,50,,18,17,1,0,0,,,3,0,
641,O. Zinchenko,Oleksandr,Zinchenko,29,Ukraine,175,64,False,50,Manchester City,39,Premier League,2019,19,13,1272,Defender,6.910526,False,6,1,11,9,3,0,,0,,1210,21,57,31,,17,126,62,9,3,,2,13,1,1,0,,,0,0,
643,Gabriel Jesus,Gabriel Fernando,de Jesus,28,Brazil,175,73,False,50,Manchester City,39,Premier League,2019,34,21,2026,Attacker,7.075757,False,13,9,14,81,48,14,7,0,,609,32,,17,1,11,292,131,59,44,,29,27,3,0,0,,,0,1,
727,R. Nelson,Reiss Luke,Nelson,26,England,175,71,False,42,Arsenal,39,Premier League,2019,17,7,627,Attacker,6.662500,False,10,6,20,6,4,1,,0,,207,9,,11,2,3,87,36,32,17,,8,8,1,0,0,,,0,0,
1460,B. Saka,Bukayo Ayoyinka Temidayo,Saka,24,England,178,72,False,42,Arsenal,39,Premier League,2019,26,19,1755,Attacker,6.742307,False,7,9,13,9,4,1,5,0,,675,21,,36,3,12,223,103,55,32,,28,22,6,0,0,,,0,0,
1946,L. Trossard,Leandro,Trossard,31,Belgium,172,61,False,51,Brighton,39,Premier League,2019,31,22,2013,Attacker,6.751612,False,9,12,12,33,12,5,3,0,,710,43,,22,1,9,184,64,53,29,,11,14,0,0,0,,,0,0,
2273,Kepa,Kepa,Arrizabalaga Revuelta,31,Spain,189,84,False,49,Chelsea,39,Premier League,2019,33,33,2970,Goalkeeper,6.557575,False,0,0,5,,,0,,47,55,938,,,1,,1,12,11,,,,5,,0,0,0,,,0,0,0
2937,D. Rice,Declan,Rice,26,England,188,84,False,48,West Ham,39,Premier League,2019,38,38,3420,Midfielder,6.968421,False,0,0,0,23,9,1,3,0,,1733,21,,116,9,77,384,223,65,49,,7,41,6,0,0,,,0,0,
6716,A. Mac Allister,Alexis,Mac Allister,27,Argentina,176,69,False,51,Brighton,39,Premier League,2019,9,4,351,Midfielder,6.550000,False,5,4,6,4,1,0,,0,,98,5,,9,,1,39,17,4,2,,4,4,0,0,0,,,0,0,
18968,Y. Bissouma,Yves,Bissouma,29,Mali,182,80,False,51,Brighton,39,Premier League,2019,22,15,1263,Midfielder,6.750000,False,7,11,14,14,7,1,,0,,619,4,,49,2,21,220,112,48,32,,15,31,4,0,0,,,0,0,
19035,H. Elliott,Harvey Daniel James,Elliott,22,England,170,64,False,40,Liverpool,39,Premier League,2019,2,0,6,Midfielder,6.700000,False,2,0,12,,,0,,0,,11,,,,,,2,1,2,1,,,,0,0,0,,,0,0,
25287,K. Danso,Kevin,Danso,27,Austria,190,85,False,41,Southampton,39,Premier League,2019,6,3,276,Defender,6.466666,False,3,1,19,1,,0,1,0,,131,2,,6,3,2,42,18,7,3,,2,4,1,1,0,,,0,0,
127769,Gabriel Martinelli,Gabriel Teodoro,Martinelli Silva,24,Brazil,178,75,False,42,Arsenal,39,Premier League,2019,14,6,656,Attacker,6.461538,False,8,1,18,10,5,3,,0,,116,2,,20,1,3,138,46,32,9,,10,9,1,0,0,,,0,0,
156428,B. Austin,Brandon Anthony,Austin,26,England,188,82,False,47,Tottenham,39,Premier League,2019,0,0,0,Goalkeeper,,False,0,0,4,,,0,,0,,,,,,,,,,,,,,,0,0,0,,,0,0,0
44,Rodri,Rodrigo,Hernández Cascante,29,Spain,190,82,False,50,Manchester City,39,Premier League,2019,35,29,2488,Midfielder,7.100000,False,6,8,7,20,9,3,2,0,,2579,34,68,50,5,26,311,170,34,31,,32,43,8,0,0,,,0,0,
626,J. Stones,John,Stones,31,England,188,80,False,50,Manchester City,39,Premier League,2019,16,12,1119,Defender,6.837500,False,4,1,9,5,1,0,,0,,1035,2,60,16,3,9,96,66,5,5,,1,5,0,0,0,,,0,0,
631,P. Foden,Philip Walter,Foden,25,England,171,63,False,50,Manchester City,39,Premier League,2019,23,9,892,Midfielder,7.138095,False,14,5,27,26,15,5,2,0,,494,20,,14,,6,123,62,30,25,,13,12,0,0,0,,,0,0,
636,Bernardo Silva,Bernardo,Mota Veiga de Carvalho e Silva,31,Portugal,173,65,False,50,Manchester City,39,Premier League,2019,34,23,2029,Midfielder,7.103030,False,11,10,14,29,15,6,7,0,,1374,53,,36,1,24,222,110,55,40,,20,23,5,0,0,,,0,0,
1468,E. Nketiah,Edward,Keddar Nketiah,26,England,175,72,False,42,Arsenal,39,Premier League,2019,13,7,633,Attacker,6.591666,False,6,5,7,13,5,2,,0,,140,5,,7,,2,84,34,17,10,,10,16,0,0,1,,,0,0,
2218,I. Sarr,Ismaïla,Sarr,27,Senegal,185,76,False,38,Watford,39,Premier League,2019,28,22,2030,Attacker,6.635714,False,6,8,8,30,13,5,4,0,,492,25,,11,1,18,310,124,96,47,,47,22,1,0,0,,,0,0,
2291,M. Kovačić,Mateo,Kovačić,31,Croatia,177,78,False,49,Chelsea,39,Premier League,2019,31,23,2073,Midfielder,7.096774,False,8,8,11,12,5,1,3,0,,1868,29,54,63,1,22,301,186,90,77,,38,20,8,0,0,,,0,0,
2413,Richarlison,Richarlison,de Andrade,28,Brazil,184,83,False,45,Everton,39,Premier League,2019,36,36,3081,Attacker,7.113888,False,0,10,0,66,32,13,3,0,,786,34,,70,4,12,588,277,111,61,,72,43,8,0,0,,,0,0,
2490,J. Lerma,Jefferson Andrés,Lerma Solís,31,Colombia,179,70,False,35,Bournemouth,39,Premier League,2019,33,31,2708,Midfielder,6.818181,False,2,6,3,21,2,1,2,0,,1398,12,,54,12,57,317,173,37,26,,37,42,12,1,0,,,0,0,
2734,P. Billing,Philip,Anyanwu Billing,29,Denmark,193,83,False,35,Bournemouth,39,Premier League,2019,34,29,2535,Midfielder,6.923529,False,5,10,6,27,8,1,1,0,,1154,17,,72,16,66,430,228,35,22,,23,38,8,0,0,,,0,0,
18784,J. Maddison,James Daniel,Maddison,29,England,175,73,False,46,Leicester,39,Premier League,2019,31,29,2628,Midfielder,7.377419,False,2,6,2,44,18,6,3,0,,1473,79,,59,,9,367,205,80,51,,88,36,4,0,0,,,0,0,
18861,N. Aké,Nathan Benjamin,Aké,30,Netherlands,180,75,False,35,Bournemouth,39,Premier League,2019,29,29,2505,Defender,7.006896,False,0,2,1,19,7,2,2,0,,1210,7,,31,29,36,190,107,3,3,,13,9,2,0,0,,,0,0,
18866,C. Mepham,Christopher James,Mepham,28,Wales,193,88,False,35,Bournemouth,39,Premier League,2019,12,10,910,Defender,6.936363,False,2,0,13,6,2,1,,0,,500,1,,20,11,17,104,61,5,3,,5,11,1,0,0,,,0,0,
18869,A. Smith,Adam James,Smith,34,England,180,78,False,35,Bournemouth,39,Premier League,2019,24,24,2060,Defender,6.470833,False,0,5,0,3,1,0,1,0,,841,10,,47,6,25,264,145,51,24,,40,25,7,0,0,,,0,0,
18870,D. Brooks,David Robert,Brooks,28,Wales,173,62,False,35,Bournemouth,39,Premier League,2019,9,8,513,Midfielder,6.500000,False,1,8,1,3,2,1,,0,,153,6,,5,1,2,65,23,24,12,,6,4,1,0,0,,,0,0,
18872,L. Cook,Lewis John,Cook,28,England,175,71,False,35,Bournemouth,39,Premier League,2019,27,14,1345,Midfielder,6.468000,False,13,6,20,5,2,0,,0,,720,11,,27,5,17,181,74,38,24,,11,23,5,0,0,,,0,0,
18883,D. Solanke,Dominic Ayodele,Solanke-Mitchell,28,England,187,80,False,35,Bournemouth,39,Premier League,2019,32,17,1643,Attacker,6.513333,False,15,7,21,18,8,3,1,0,,431,15,,8,1,8,342,120,62,26,,23,15,1,0,0,,,0,0,
19088,D. Henderson,Dean Bradley,Henderson,28,England,188,85,False,62,Sheffield Utd,39,Premier League,2019,36,36,3240,Goalkeeper,6.991666,False,0,0,0,,,0,,33,97,934,1,,,,1,18,18,,,,2,,2,0,0,,,0,0,1
67971,M. Guéhi,Addji Keaninkin Marc-Israel,Guéhi,25,England,182,80,False,49,Chelsea,39,Premier League,2019,0,0,0,Defender,,False,0,0,3,,,0,,0,,,,,,,,,,,,,,,0,0,0,,,0,0,
182201,T. Mitchell,Tyrick Kwon,Mitchell,26,England,175,68,False,52,Crystal Palace,39,Premier League,2019,4,2,193,Defender,6.325000,False,2,0,9,,,0,,0,,94,4,,5,,2,25,7,3,1,,1,1,1,0,0,,,0,0,
895,J. Garner,James David,Garner,24,England,186,78,False,33,Manchester United,39,Premier League,2019,1,0,8,Midfielder,6.300000,False,1,0,7,,,0,,0,,14,,,,,,2,1,,,,1,,0,0,0,,,0,0,
1464,G. Xhaka,Granit,Xhaka,33,Switzerland,186,80,False,42,Arsenal,39,Premier League,2019,31,30,2590,Midfielder,6.925806,False,1,5,1,8,3,1,2,0,,1903,16,55,45,16,21,305,147,32,25,,32,56,10,0,0,,,0,0,
1864,Pedro Neto,Pedro,Lomba Neto,25,Portugal,174,62,False,39,Wolves,39,Premier League,2019,29,9,928,Attacker,6.657142,False,20,8,26,12,6,3,3,0,,349,14,,9,,6,156,63,61,32,,16,14,3,0,0,,,0,0,
2931,T. Heaton,Thomas David,Heaton,39,England,188,85,False,66,Aston Villa,39,Premier League,2019,20,20,1795,Goalkeeper,6.825000,False,0,1,0,,,0,,35,68,527,,,3,,,13,11,,,,2,1,0,0,0,,,0,0,1
2932,J. Pickford,Jordan Lee,Pickford,31,England,185,82,False,45,Everton,39,Premier League,2019,38,38,3420,Goalkeeper,6.718421,False,0,0,0,,,0,,56,94,1184,1,,,,3,22,18,,,,8,1,2,0,0,,,0,0,0
2933,B. Chilwell,Benjamin James,Chilwell,29,England,178,77,False,46,Leicester,39,Premier League,2019,27,27,2376,Defender,6.874074,False,0,2,1,13,6,3,3,0,,1654,35,47,43,6,28,295,147,50,19,,30,29,3,0,0,,,0,0,
