player_id,player_name,firstname,lastname,age,nationality,height,weight,injured,team_id,team_name,league_id,league_name,season,appearances,lineups,minutes,position,rating,captain,sub_in,sub_out,sub_bench,shots_total,shots_on,goals_total,goals_assists,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved
164,B. Davies,Benjamin Thomas,Davies,32,Wales,181,77,False,76,Swansea,39,Premier League,2013,34,32,2873,Defender,,False,2,1,3,,,2,,,,,,,,,,,,,,,,,3,0,0,,,,,
296,J. Milner,James Philip,Milner,39,England,175,70,False,50,Manchester City,39,Premier League,2013,31,12,1358,Midfielder,,False,19,3,25,,,1,,,,,,,,,,,,,,,,,3,0,0,,,,,
306,Mohamed Salah,Mohamed,Salah Hamed Mahrous Ghaly,33,Egypt,175,71,False,49,Chelsea,39,Premier League,2013,10,6,501,Attacker,,False,4,4,8,,,2,,,,,,,,,,,,,,,,,1,0,0,,,,,
626,J. Stones,John,Stones,31,England,188,80,False,45,Everton,39,Premier League,2013,21,15,1366,Defender,,False,6,1,22,,,0,,,,,,,,,,,,,,,,,1,0,0,,,,,
891,L. Shaw,Luke Paul Hoare,Shaw,30,England,178,80,False,41,Southampton,39,Premier League,2013,35,35,2994,Defender,,False,0,5,1,,,0,,,,,,,,,,,,,,,,,4,0,0,,,,,
1443,Laurent Koscielny,Laurent,Koscielny,37,France,186 cm,75 kg,False,42,Arsenal,39,Premier League,2013,32,32,2742,Defender,,False,0,3,0,,,2,,,,,,,,,,,,,,,,,2,1,0,,,,,
1469,D. Welbeck,Daniel Nii,Tackie Mensah Welbeck,35,England,185,73,False,33,Manchester United,39,Premier League,2013,25,15,1457,Attacker,,False,10,7,13,,,9,,,,,,,,,,,,,,,,,2,0,0,,,,,
1749,S. Davis,Steven,Davis,39,Northern Ireland,173 cm,70 kg,False,41,Southampton,39,Premier League,2013,34,28,2499,Midfielder,,False,6,14,9,,,2,,,,,,,,,,,,,,,,,3,0,0,,,,,
2287,R. Barkley,Ross,Barkley,32,England,189,76,False,45,Everton,39,Premier League,2013,34,25,2290,Midfielder,,False,9,13,10,,,6,,,,,,,,,,,,,,,,,5,0,0,,,,,
2932,J. Pickford,Jordan Lee,Pickford,31,England,185,82,False,746,Sunderland,39,Premier League,2013,0,0,0,Goalkeeper,,False,0,0,11,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
18737,J. Ruddy,John Thomas Gordon,Ruddy,39,England,192,96,False,71,Norwich,39,Premier League,2013,38,38,3420,Goalkeeper,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,2,0,0,,,,,
18758,S. Coleman,Séamus,Coleman,37,Republic of Ireland,177,67,False,45,Everton,39,Premier League,2013,36,36,3229,Defender,,False,0,1,1,,,6,,,,,,,,,,,,,,,,,3,0,0,,,,,
18861,N. Aké,Nathan Benjamin,Aké,30,Netherlands,180,75,False,49,Chelsea,39,Premier League,2013,1,0,11,Defender,,False,1,0,2,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
18862,N. Clyne,Nathaniel Edwin,Clyne,34,England,175,67,False,41,Southampton,39,Premier League,2013,25,20,1860,Defender,,False,5,3,13,,,0,,,,,,,,,,,,,,,,,3,0,0,,,,,
18941,M. Targett,Matthew Robert,Targett,30,England,183,70,False,41,Southampton,39,Premier League,2013,0,0,0,Defender,,False,0,0,1,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
18961,D. Burn,Daniel Johnson,Burn,33,England,198,87,False,36,Fulham,39,Premier League,2013,9,6,605,Defender,,False,3,1,4,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
18995,J. Richards,Ashley Darel Jazz,Richards,33,Wales,185 cm,78 kg,False,76,Swansea,39,Premier League,2013,0,0,0,Defender,,False,0,0,2,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
19089,S. Moore,Simon William,Moore,35,England,191,83,False,43,Cardiff,39,Premier League,2013,0,0,0,Goalkeeper,,False,0,0,1,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
19407,D. Marshall,David James,Marshall,39,Scotland,187 cm,83 kg,False,43,Cardiff,39,Premier League,2013,37,37,3330,Goalkeeper,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,2,0,0,,,,,
47521,P. Roberts,Patrick John Joseph,Roberts,28,England,167,58,False,36,Fulham,39,Premier League,2013,2,0,43,Midfielder,,False,2,0,7,,,0,,,,,,,,,,,,,,,,,1,0,0,,,,,
292,J. Henderson,Jordan Brian,Henderson,35,England,182,78,False,40,Liverpool,39,Premier League,2013,35,35,3130,Midfielder,,False,0,1,0,,,4,,,,,,,,,,,,,,,,,4,0,1,,,,,
627,K. Walker,Kyle Andrew,Walker,35,England,183,80,False,47,Tottenham,39,Premier League,2013,26,26,2298,Defender,,False,0,1,1,,,1,,,,,,,,,,,,,,,,,5,0,0,,,,,
