player_id,player_name,firstname,lastname,age,nationality,height,weight,injured,team_id,team_name,league_id,league_name,season,appearances,lineups,minutes,position,rating,captain,sub_in,sub_out,sub_bench,shots_total,shots_on,goals_total,goals_assists,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved
164,B. Davies,Benjamin Thomas,Davies,32,Wales,181,77,False,47,Tottenham,39,Premier League,2015,17,14,1288,Defender,6.794117,False,3,0,19,6,2,0,2,0,,597,15,,32,6,28,135,69,11,6,,8,16,3,0,0,,,0,0,
169,K. Trippier,Kieran John,Trippier,35,England,178,71,False,47,Tottenham,39,Premier League,2015,6,5,458,Defender,7.083333,False,1,0,29,2,1,1,1,0,,252,6,,14,2,11,56,36,6,3,,10,3,1,0,0,,,0,0,
284,J. Gomez,Joseph Dave,Gomez,28,England,188,80,False,40,Liverpool,39,Premier League,2015,5,5,438,Defender,6.500000,False,0,1,3,1,,0,1,0,,222,3,,12,3,12,57,24,6,2,,1,9,3,0,0,,,0,0,
290,V. van Dijk,Virgil,van Dijk,34,Netherlands,195,92,False,41,Southampton,39,Premier League,2015,34,34,3060,Defender,7.352941,False,0,0,0,26,10,3,,0,,1337,9,43,59,22,96,352,249,22,16,,16,28,2,0,0,,,0,0,
626,J. Stones,John,Stones,31,England,188,80,False,45,Everton,39,Premier League,2015,33,31,2779,Defender,7.003030,False,2,2,2,7,1,0,,0,,1524,6,49,46,34,56,221,147,31,23,,26,11,3,0,0,,1,0,0,
891,L. Shaw,Luke Paul Hoare,Shaw,30,England,178,80,False,33,Manchester United,39,Premier League,2015,5,5,450,Defender,6.900000,False,0,0,0,1,1,0,1,0,,271,4,46,9,2,5,75,32,11,6,,3,8,1,0,0,,,0,0,
1443,Laurent Koscielny,Laurent,Koscielny,37,France,186 cm,75 kg,False,42,Arsenal,39,Premier League,2015,33,33,2847,Defender,7.309090,False,0,2,1,18,8,4,,0,,1533,8,71,47,27,126,299,186,11,10,,26,31,3,0,0,,,0,0,
1749,S. Davis,Steven,Davis,39,Northern Ireland,173 cm,70 kg,False,41,Southampton,39,Premier League,2015,34,31,2612,Midfielder,7.041176,False,3,14,3,19,9,5,3,0,,1344,54,64,56,10,42,254,106,25,20,,18,19,4,0,0,,,0,0,
2990,I. Gueye,Idrissa Gana,Gueye,36,Senegal,174,66,False,66,Aston Villa,39,Premier League,2015,35,35,3076,Midfielder,7.288571,False,0,5,0,21,4,0,1,0,,1810,28,53,144,6,141,494,295,109,69,,51,68,10,0,0,,,0,0,
18642,B. Mensah,Bernard Ayitey,Mensah,29,Ghana,173 cm,59 kg,False,38,Watford,39,Premier League,2015,0,0,0,Attacker,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
18737,J. Ruddy,John Thomas Gordon,Ruddy,39,England,192,96,False,71,Norwich,39,Premier League,2015,27,27,2430,Goalkeeper,6.540740,False,0,0,11,0,0,0,,44,69,726,0,,,0,1,12,8,2,2,,2,0,0,0,0,,,0,0,0
18758,S. Coleman,Séamus,Coleman,37,Republic of Ireland,177,67,False,45,Everton,39,Premier League,2015,28,27,2386,Defender,6.735714,False,1,4,1,21,6,1,3,0,,1003,19,43,58,11,36,262,142,75,43,,28,20,4,0,0,,,0,0,
18861,N. Aké,Nathan Benjamin,Aké,30,Netherlands,180,75,False,38,Watford,39,Premier League,2015,24,20,1872,Defender,7.170833,False,4,1,7,15,5,1,,0,,563,9,,79,8,76,208,135,16,10,,12,28,4,0,1,,,0,0,
18862,N. Clyne,Nathaniel Edwin,Clyne,34,England,175,67,False,40,Liverpool,39,Premier League,2015,33,33,2970,Defender,6.827272,False,0,0,1,19,6,1,,0,,1436,26,44,84,8,52,245,143,42,23,,26,19,6,0,0,,,0,0,
18869,A. Smith,Adam James,Smith,34,England,180,78,False,35,Bournemouth,39,Premier League,2015,31,22,2093,Defender,6.865517,False,9,2,10,9,4,2,,0,,885,15,,71,5,44,328,189,75,46,,51,33,5,0,0,,,0,0,
18889,F. Woodman,Frederick John,Woodman,28,England,188,83,False,34,Newcastle,39,Premier League,2015,0,0,0,Goalkeeper,,False,0,0,13,,,0,,0,,,,,,,,,,,,,,,0,0,0,,,0,0,1
18941,M. Targett,Matthew Robert,Targett,30,England,183,70,False,41,Southampton,39,Premier League,2015,14,13,1071,Defender,6.864285,False,1,5,4,2,2,0,1,0,,404,7,,20,2,26,93,53,11,5,,12,4,1,0,0,,,0,0,
19145,T. Adarabioyo,Abdul-Nasir Oluwatosin,Oluwadoyinsolami Adarabioyo,28,England,196,80,False,50,Manchester City,39,Premier League,2015,0,0,0,Defender,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
19187,J. Grealish,Jack Peter,Grealish,30,England,180,77,False,66,Aston Villa,39,Premier League,2015,16,9,831,Midfielder,6.650000,False,7,5,16,9,4,1,,0,,312,12,,6,0,14,102,48,46,24,,17,6,1,0,0,,,0,0,
47521,P. Roberts,Patrick John Joseph,Roberts,28,England,167,58,False,50,Manchester City,39,Premier League,2015,1,0,4,Midfielder,6.700000,False,1,0,8,,,0,,0,,3,,,,,,1,1,,,,1,,0,0,0,,,0,0,
292,J. Henderson,Jordan Brian,Henderson,35,England,182,78,False,40,Liverpool,39,Premier League,2015,17,15,1293,Midfielder,7.311764,False,2,5,4,18,6,2,3,0,,876,19,55,41,1,22,129,74,14,8,,8,10,1,0,0,,,0,0,
296,J. Milner,James Philip,Milner,39,England,175,70,False,40,Liverpool,39,Premier League,2015,28,28,2416,Midfielder,7.103571,False,0,7,1,26,11,5,11,0,,1317,61,43,69,3,37,364,149,33,19,,33,47,10,1,0,,,1,0,
627,K. Walker,Kyle Andrew,Walker,35,England,183,80,False,47,Tottenham,39,Premier League,2015,33,33,2943,Defender,7.069696,False,0,2,3,13,7,1,3,0,,1206,34,,87,5,92,310,183,44,17,,30,29,7,0,0,,,0,0,
899,Andreas Pereira,Andreas Hugo,Hoelgebaum Pereira,29,Brazil,178,71,False,33,Manchester United,39,Premier League,2015,4,0,80,Midfielder,6.566666,False,4,0,21,0,0,0,,0,,42,3,63,1,0,1,18,6,5,4,,1,2,2,0,0,,,0,0,
