player_id,player_name,firstname,lastname,age,nationality,height,weight,injured,team_id,team_name,league_id,league_name,season,appearances,lineups,minutes,position,rating,captain,sub_in,sub_out,sub_bench,shots_total,shots_on,goals_total,goals_assists,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved
641,O. Zinchenko,Oleksandr,Zinchenko,29,Ukraine,175,64,False,50,Manchester City,39,Premier League,2021,15,10,1042,Defender,7.080000,False,5,0,22,10,4,0,4,0,,971,17,58,20,3,14,91,44,12,7,,2,11,0,0,0,,,0,0,
643,Gabriel Jesus,Gabriel Fernando,de Jesus,28,Brazil,175,73,False,50,Manchester City,39,Premier League,2021,28,21,1878,Attacker,7.144444,False,7,8,13,44,25,8,8,0,,739,38,,18,,14,242,111,71,46,,26,26,1,0,0,,,1,0,
727,R. Nelson,Reiss Luke,Nelson,26,England,175,71,False,42,Arsenal,39,Premier League,2021,1,0,19,Attacker,6.700000,False,1,0,2,,,0,,0,,12,1,,1,,,2,1,,,,,,0,0,0,,,0,0,
978,K. Havertz,Kai Lukas,Havertz,26,Germany,193,83,False,49,Chelsea,39,Premier League,2021,29,22,1813,Attacker,6.813793,False,7,11,13,41,23,8,3,0,,654,21,,17,1,4,251,97,42,18,,25,40,3,0,0,,,0,0,
1427,A. Sambi Lokonga,Albert-Mboyo,Sambi Lokonga,26,Belgium,183,67,False,42,Arsenal,39,Premier League,2021,19,12,1131,Midfielder,6.950000,False,7,3,25,16,8,0,,0,,818,18,40,22,7,13,98,55,4,3,,15,12,5,0,0,,,0,0,
1460,B. Saka,Bukayo Ayoyinka Temidayo,Saka,24,England,178,72,False,42,Arsenal,39,Premier League,2021,38,36,2996,Attacker,6.989473,False,2,20,2,58,31,11,7,0,,1062,69,,40,2,22,371,165,102,43,,59,39,6,0,0,,,2,0,
1946,L. Trossard,Leandro,Trossard,31,Belgium,172,61,False,51,Brighton,39,Premier League,2021,34,32,2812,Attacker,7.091176,False,2,9,3,50,27,8,3,0,,1118,47,,34,4,15,293,125,80,56,,26,24,2,0,0,,,1,0,
2273,Kepa,Kepa,Arrizabalaga Revuelta,31,Spain,189,84,False,49,Chelsea,39,Premier League,2021,4,4,360,Goalkeeper,7.300000,False,0,0,34,,,0,,2,11,109,,,,,,2,2,,,,1,,0,0,0,,,0,0,0
2937,D. Rice,Declan,Rice,26,England,188,84,False,48,West Ham,39,Premier League,2021,36,35,3178,Midfielder,7.211111,False,1,0,1,19,8,1,4,0,,2153,24,54,80,21,63,313,183,72,50,,11,28,8,0,0,,,0,0,
19465,David Raya,David,Raya Martin,30,Spain,183,80,False,55,Brentford,39,Premier League,2021,24,24,2160,Goalkeeper,7.012500,False,0,0,0,,,0,,27,78,960,1,,,,,14,11,,,,2,1,1,0,0,,,0,0,0
19586,E. Eze,Eberechi Oluchi,Eze,27,England,178,73,False,52,Crystal Palace,39,Premier League,2021,13,6,602,Midfielder,6.776923,False,7,4,19,3,1,1,1,0,,273,11,,10,1,5,85,43,23,14,,12,5,1,0,0,,,0,0,
