league_id,season,fixture_id,fixture_date,fixture_status,round,home_team_id,home_team_name,away_team_id,away_team_name,team_id,team_name,opponent_team_id,opponent_team_name,is_home,player_id,player_name,number,position,rating,captain,substitute,minutes,offsides,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved
39,2014,192904,2015-01-31T17:30:00+00:00,FT,Regular Season - 23,49,Chelsea,50,Manchester City,49,Chelsea,50,Manchester City,True,730,Thibaut Courtois,13,G,6.8,False,False,90,,0,0,,1,,4,10,0,,,,0,0,0,0,0,,0,0,0,0,,,0,0,0
39,2014,192904,2015-01-31T17:30:00+00:00,FT,Regular Season - 23,49,Chelsea,50,Manchester City,49,Chelsea,50,Manchester City,True,1200,Branislav Ivanović,2,D,6.4,False,False,90,,0,0,,,,,30,1,,,,0,12,7,1,0,,0,1,0,0,,,0,0,
39,2014,192904,2015-01-31T17:30:00+00:00,FT,Regular Season - 23,49,Chelsea,50,Manchester City,49,Chelsea,50,Manchester City,True,2726,Kurt Zouma,5,D,6.8,False,False,90,,0,0,,,,,25,0,,,,1,5,5,0,0,,0,0,0,0,,,0,0,
39,2014,192904,2015-01-31T17:30:00+00:00,FT,Regular Season - 23,49,Chelsea,50,Manchester City,49,Chelsea,50,Manchester City,True,82009,John Terry,26,D,6.7,False,False,90,,1,0,,,,,29,0,,,,0,3,3,0,0,,0,0,0,0,,,0,0,
39,2014,192904,2015-01-31T17:30:00+00:00,FT,Regular Season - 23,49,Chelsea,50,Manchester City,49,Chelsea,50,Manchester City,True,2280,César Azpilicueta,28,D,7.0,False,False,90,,0,0,,,,,24,0,,,,2,13,8,0,0,1,1,0,0,0,,,0,0,
39,2014,192904,2015-01-31T17:30:00+00:00,FT,Regular Season - 23,49,Chelsea,50,Manchester City,49,Chelsea,50,Manchester City,True,12788,Ramires,7,M,7.3,False,False,90,,0,0,,,,,33,0,,,,3,19,12,5,3,1,3,3,0,0,,,0,0,
39,2014,192904,2015-01-31T17:30:00+00:00,FT,Regular Season - 23,49,Chelsea,50,Manchester City,49,Chelsea,50,Manchester City,True,902,Nemanja Matić,21,M,7.6,False,False,90,,0,0,,,,,43,0,,,,2,25,17,3,2,2,3,3,0,0,,,0,0,
39,2014,192904,2015-01-31T17:30:00+00:00,FT,Regular Season - 23,49,Chelsea,50,Manchester City,49,Chelsea,50,Manchester City,True,2294,Willian,22,F,7.0,False,False,80,,0,0,,,,,27,1,,,,1,14,8,8,6,1,0,2,0,0,,,0,0,
39,2014,192904,2015-01-31T17:30:00+00:00,FT,Regular Season - 23,49,Chelsea,50,Manchester City,49,Chelsea,50,Manchester City,True,12692,Oscar,8,M,6.1,False,False,89,,1,1,,,,,25,0,,,,1,16,5,2,0,2,1,0,0,0,,,0,0,
39,2014,192904,2015-01-31T17:30:00+00:00,FT,Regular Season - 23,49,Chelsea,50,Manchester City,49,Chelsea,50,Manchester City,True,2296,Eden Hazard,10,F,6.6,False,False,90,,0,0,,,1,,32,1,,,,2,16,6,4,2,2,3,0,0,0,,,0,0,
