league_id,season,fixture_id,fixture_date,fixture_status,round,home_team_id,home_team_name,away_team_id,away_team_name,team_id,team_name,opponent_team_id,opponent_team_name,is_home,player_id,player_name,number,position,rating,captain,substitute,minutes,offsides,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved
39,2023,1035037,2023-08-11T19:00:00+00:00,FT,Regular Season - 1,44,Burnley,50,Manchester City,44,Burnley,50,Manchester City,True,162489,James Trafford,1,G,7.5,False,False,90,,,,,3,,5,44,,31,,,,,,,,,,,0,0,,,0,0,0
39,2023,1035037,2023-08-11T19:00:00+00:00,FT,Regular Season - 1,44,Burnley,50,Manchester City,44,Burnley,50,Manchester City,True,19331,Connor Roberts,14,D,6.5,False,False,90,,,,,0,,,38,,33,2,,,4,3,,,,,1,0,0,,,0,0,
39,2023,1035037,2023-08-11T19:00:00+00:00,FT,Regular Season - 1,44,Burnley,50,Manchester City,44,Burnley,50,Manchester City,True,323449,Ameen Al-Dakhil,28,D,6.3,False,False,90,,,,,0,,,36,,30,2,1,1,11,5,,,1,1,1,0,0,,,0,0,
39,2023,1035037,2023-08-11T19:00:00+00:00,FT,Regular Season - 1,44,Burnley,50,Manchester City,44,Burnley,50,Manchester City,True,17597,Dara O'Shea,2,D,6.5,False,False,90,,,,,0,,,56,,42,,2,1,5,3,,,,1,,0,0,,,0,0,
39,2023,1035037,2023-08-11T19:00:00+00:00,FT,Regular Season - 1,44,Burnley,50,Manchester City,44,Burnley,50,Manchester City,True,25628,Jordan Beyer,5,D,6.9,False,False,74,,,,,0,,,35,,28,4,,4,7,5,1,,,,1,0,0,,,0,0,
39,2023,1035037,2023-08-11T19:00:00+00:00,FT,Regular Season - 1,44,Burnley,50,Manchester City,44,Burnley,50,Manchester City,True,8661,Vitinho,22,D,6.2,False,False,90,,,,,0,,,22,1,17,,1,1,3,1,1,,,1,1,0,0,,,0,0,
39,2023,1035037,2023-08-11T19:00:00+00:00,FT,Regular Season - 1,44,Burnley,50,Manchester City,44,Burnley,50,Manchester City,True,359603,Luca Koleosho,30,M,6.5,False,False,61,,1,,,0,,,13,2,8,,,,5,,2,,,,1,0,0,,,0,0,
39,2023,1035037,2023-08-11T19:00:00+00:00,FT,Regular Season - 1,44,Burnley,50,Manchester City,44,Burnley,50,Manchester City,True,1934,Sander Berge,16,M,6.5,False,False,89,,,,,0,,,28,,23,,1,,5,2,,,1,,2,0,0,,,0,0,
39,2023,1035037,2023-08-11T19:00:00+00:00,FT,Regular Season - 1,44,Burnley,50,Manchester City,44,Burnley,50,Manchester City,True,19827,Josh Cullen,24,M,6.3,True,False,90,,,,,0,,,41,,36,1,,,4,3,,,1,2,,0,0,,,0,0,
39,2023,1035037,2023-08-11T19:00:00+00:00,FT,Regular Season - 1,44,Burnley,50,Manchester City,44,Burnley,50,Manchester City,True,98936,Lyle Foster,17,M,6.5,False,False,89,,1,,,0,,,20,1,14,2,,,13,5,3,1,,,1,0,0,,,0,0,
