league_id,season,fixture_id,fixture_date,fixture_status,round,home_team_id,home_team_name,away_team_id,away_team_name,team_id,team_name,opponent_team_id,opponent_team_name,is_home,player_id,player_name,number,position,rating,captain,substitute,minutes,offsides,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved
39,2021,710556,2021-08-13T19:00:00+00:00,FT,Regular Season - 1,55,Brentford,42,Arsenal,55,Brentford,42,Arsenal,True,19465,David Raya,1,G,7.9,False,False,90,,,,,0,,4,46,,20,,,,1,1,,,,,,0,0,,,0,0,0
39,2021,710556,2021-08-13T19:00:00+00:00,FT,Regular Season - 1,55,Brentford,42,Arsenal,55,Brentford,42,Arsenal,True,1119,Kristoffer Ajer,20,D,6.6,False,False,71,,,,,0,,,31,1,19,1,,,4,2,1,1,,,,0,0,,,0,0,
39,2021,710556,2021-08-13T19:00:00+00:00,FT,Regular Season - 1,55,Brentford,42,Arsenal,55,Brentford,42,Arsenal,True,19124,Pontus Jansson,18,D,7.0,True,False,90,,,,,0,,,22,,17,,,1,1,,,,,,,0,0,,,0,0,
39,2021,710556,2021-08-13T19:00:00+00:00,FT,Regular Season - 1,55,Brentford,42,Arsenal,55,Brentford,42,Arsenal,True,19789,Ethan Pinnock,5,D,7.3,False,False,90,,,,,0,1,,35,1,23,,2,3,10,5,1,1,2,1,,0,0,,,0,0,
39,2021,710556,2021-08-13T19:00:00+00:00,FT,Regular Season - 1,55,Brentford,42,Arsenal,55,Brentford,42,Arsenal,True,19352,Sergi Canós,7,M,8.6,False,False,90,,3,2,1,0,,,19,1,12,7,1,3,8,7,,,1,,,0,0,,,0,0,
39,2021,710556,2021-08-13T19:00:00+00:00,FT,Regular Season - 1,55,Brentford,42,Arsenal,55,Brentford,42,Arsenal,True,15799,Frank Onyeka,15,M,6.9,False,False,80,,1,,,0,,,16,1,13,2,,,16,7,2,1,2,1,3,0,0,,,0,0,
39,2021,710556,2021-08-13T19:00:00+00:00,FT,Regular Season - 1,55,Brentford,42,Arsenal,55,Brentford,42,Arsenal,True,30407,Christian Nørgaard,6,M,7.2,False,False,90,,2,1,1,0,,,33,,25,2,,1,9,5,1,1,1,,2,0,0,,,0,0,
39,2021,710556,2021-08-13T19:00:00+00:00,FT,Regular Season - 1,55,Brentford,42,Arsenal,55,Brentford,42,Arsenal,True,25073,Vitaly Janelt,27,M,6.9,False,False,90,1,,,,0,,,30,,19,3,,,10,5,,,,1,3,0,0,,,0,0,
39,2021,710556,2021-08-13T19:00:00+00:00,FT,Regular Season - 1,55,Brentford,42,Arsenal,55,Brentford,42,Arsenal,True,19346,Rico Henry,3,M,6.9,False,False,90,,,,,0,,,24,,21,3,1,,6,3,1,,,,1,0,0,,,0,0,
39,2021,710556,2021-08-13T19:00:00+00:00,FT,Regular Season - 1,55,Brentford,42,Arsenal,55,Brentford,42,Arsenal,True,20589,Bryan Mbeumo,19,F,7.2,False,False,86,,2,,,0,,,22,1,15,1,,,8,3,3,2,,,,0,0,,,0,0,
39,2021,710556,2021-08-13T19:00:00+00:00,FT,Regular Season - 1,55,Brentford,42,Arsenal,55,Brentford,42,Arsenal,True,19974,Ivan Toney,17,F,7.0,False,False,90,,,,,0,,,23,1,11,1,,,25,13,1,1,2,4,3,0,0,,,0,0,
39,2021,710556,2021-08-13T19:00:00+00:00,FT,Regular Season - 1,55,Brentford,42,Arsenal,55,Brentford,42,Arsenal,True,19343,Patrik Sigurdur Gunnarsson,13,G,,False,True,,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
39,2021,710556,2021-08-13T19:00:00+00:00,FT,Regular Season - 1,55,Brentford,42,Arsenal,55,Brentford,42,Arsenal,True,17772,Charlie Goode,4,D,,False,True,,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
39,2021,710556,2021-08-13T19:00:00+00:00,FT,Regular Season - 1,55,Brentford,42,Arsenal,55,Brentford,42,Arsenal,True,19345,Mads Bech Sörensen,29,D,6.3,False,True,19,,,,,0,,,2,,,,,,,,,,,,,0,0,,,0,0,
39,2021,710556,2021-08-13T19:00:00+00:00,FT,Regular Season - 1,55,Brentford,42,Arsenal,55,Brentford,42,Arsenal,True,2699,Saman Ghoddos,14,F,,False,True,,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
