player_id,player_name,firstname,lastname,age,nationality,height,weight,injured,team_id,team_name,league_id,league_name,season,appearances,lineups,minutes,position,rating,captain,sub_in,sub_out,sub_bench,shots_total,shots_on,goals_total,goals_assists,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved
219,M. Politano,Matteo,Politano,32,Italy,171,67,False,488,Sassuolo,135,Serie A,2015,28,11,1038,Attacker,6.820000,False,17,11,27,28,12,5,2,0,,391,18,,12,1,14,176,59,56,24,,18,13,3,0,0,,,0,0,
312,A. Meret,Alex,Meret,28,Italy,190,82,False,494,Udinese,135,Serie A,2015,0,0,0,Goalkeeper,,False,0,0,36,,,0,,0,,,,,,,,,,,,,,,0,0,0,,,0,0,1
319,S. Luperto,Sebastiano,Luperto,29,Italy,191,75,False,492,Napoli,135,Serie A,2015,0,0,0,Defender,,False,0,0,14,,,0,,0,,,,,,,,,,,,,,,0,0,0,,,0,0,
778,B. Cristante,Bryan,Cristante,30,Italy,186,80,False,522,Palermo,135,Serie A,2015,4,1,93,Midfielder,6.450000,False,3,1,18,1,,0,,0,,68,,,5,,,25,13,3,2,,1,2,0,0,0,,,0,0,
791,S. El Shaarawy,Stephan Kareem,El Shaarawy,33,Italy,178,72,False,497,AS Roma,135,Serie A,2015,16,15,1202,Attacker,7.231250,False,1,12,2,35,21,8,2,0,,504,12,,19,,13,129,55,39,17,,9,11,0,0,0,,,0,0,
849,M. Perin,Mattia,Perin,33,Italy,188,85,False,495,Genoa,135,Serie A,2015,25,25,2250,Goalkeeper,6.984000,False,0,0,1,0,0,0,,30,84,599,1,,1,0,2,10,8,0,0,,2,0,2,0,0,,,0,0,1
861,D. Rugani,Daniele,Rugani,31,Italy,190,84,False,496,Juventus,135,Serie A,2015,17,11,1161,Defender,7.023529,False,6,0,27,2,1,0,,0,,780,1,44,29,3,23,105,71,8,7,,13,15,2,0,0,,,0,0,
875,P. Dybala,Paulo Exequiel,Dybala,32,Argentina,177,75,False,496,Juventus,135,Serie A,2015,34,29,2464,Attacker,7.585294,False,5,19,7,83,43,19,9,0,,995,75,,15,2,12,394,183,152,92,,71,20,1,0,0,,,6,0,
1626,I. Abate,Ignazio,Abate,38,Italy,180 cm,73 kg,False,489,AC Milan,135,Serie A,2015,27,27,2254,Defender,7.233333,False,0,4,3,4,2,1,1,,,994,18,76,76,8,76,216,133,36,25,,16,37,7,0,0,,,0,0,
2057,F. Vázquez,Franco Damián,Vázquez,36,Argentina,187,82,False,522,Palermo,135,Serie A,2015,36,36,3186,Attacker,7.341666,False,0,6,0,71,24,8,7,0,,1383,57,,82,7,24,941,462,212,126,,199,121,11,0,0,,,1,0,
30421,B. Djimsiti,Berat,Djimsiti,32,Albania,190,83,False,499,Atalanta,135,Serie A,2015,3,3,270,Defender,7.000000,False,0,0,8,,,0,,0,,139,,,5,1,7,21,15,,,,5,2,1,0,0,,,0,0,
30441,E. Audero,Emilio,Audero Mulyadi,28,Italy,190,83,False,496,Juventus,135,Serie A,2015,0,0,0,Goalkeeper,,False,0,0,17,,,0,,0,,,,,,,,,,,,,,,0,0,0,,,0,0,0
