player_id,player_name,firstname,lastname,age,nationality,height,weight,injured,team_id,team_name,league_id,league_name,season,appearances,lineups,minutes,position,rating,captain,sub_in,sub_out,sub_bench,shots_total,shots_on,goals_total,goals_assists,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved
91300,G. Galeotafiore,Gioacchino,Galeotafiore,22,Italy,,,False,514,Salernitana,135,Serie A,2022,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194670,E. Toçi,Eljon,Toçi,22,Albania,,,False,502,Fiorentina,135,Serie A,2022,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289515,B. Bartha,Botond,Bartha,22,Hungary,,,False,500,Bologna,135,Serie A,2022,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297579,C. Traorè,Chaka,Traorè,21,Côte d'Ivoire,175 cm,68 kg,False,489,AC Milan,135,Serie A,2022,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335060,K. Mercier,Kévin,Mercier,19,France,,,False,500,Bologna,135,Serie A,2022,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336562,D. Weidmann,Daouda,Weidmann,22,France,180,75,False,503,Torino,135,Serie A,2022,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336689,Y. El Hilali,Youns Gabriele,El Hilali,21,Italy,,,False,489,AC Milan,135,Serie A,2022,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341821,J. Boli,Jordan,Boli,23,France,,,False,511,Empoli,135,Serie A,2022,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341918,E. Hasić,Emin,Hasić,22,Sweden,191,,False,867,Lecce,135,Serie A,2022,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341924,B. Barba,Benedetto,Barba,22,Italy,,,False,492,Napoli,135,Serie A,2022,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342060,A. Milan,Alberto,Milan,20,Italy,,,False,503,Torino,135,Serie A,2022,,,,Goalkeeper,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
