league_id,season,fixture_id,fixture_date,fixture_status,round,home_team_id,home_team_name,away_team_id,away_team_name,team_id,team_name,opponent_team_id,opponent_team_name,is_home,player_id,player_name,number,position,rating,captain,substitute,minutes,offsides,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved
61,2022,871470,2022-08-06T15:00:00+00:00,FT,Regular Season - 1,95,Strasbourg,91,Monaco,95,Strasbourg,91,Monaco,True,2919,Matz Sels,1,G,8.2,False,False,90,,,,,2,,9,41,,32,1,,,2,2,,,,1,,0,0,,,0,0,0
61,2022,871470,2022-08-06T15:00:00+00:00,FT,Regular Season - 1,95,Strasbourg,91,Monaco,95,Strasbourg,91,Monaco,True,67953,Lucas Perrin,5,D,7.2,False,False,66,,,,,0,,,39,1,34,2,,4,6,4,1,,,1,,0,0,,,0,0,
61,2022,871470,2022-08-06T15:00:00+00:00,FT,Regular Season - 1,95,Strasbourg,91,Monaco,95,Strasbourg,91,Monaco,True,2200,Gerzino Nyamsi,22,D,6.7,False,False,90,,1,1,,0,,,37,,29,1,1,1,4,1,,,,,3,0,0,,,0,0,
61,2022,871470,2022-08-06T15:00:00+00:00,FT,Regular Season - 1,95,Strasbourg,91,Monaco,95,Strasbourg,91,Monaco,True,21633,Alexander Djiku,24,D,6.9,False,False,90,1,,,,0,,,60,,47,4,,2,11,6,,,1,1,2,0,0,,,0,0,
61,2022,871470,2022-08-06T15:00:00+00:00,FT,Regular Season - 1,95,Strasbourg,91,Monaco,95,Strasbourg,91,Monaco,True,99,Ronaël Pierre-Gabriel,18,M,6.9,False,False,45,,,,,0,,,21,,14,3,,,7,4,,,,,,0,0,,,0,0,
61,2022,871470,2022-08-06T15:00:00+00:00,FT,Regular Season - 1,95,Strasbourg,91,Monaco,95,Strasbourg,91,Monaco,True,22259,Sanjin Prcić,14,M,7.3,False,False,90,,1,1,,0,,,47,1,35,3,1,3,9,3,3,,,,1,0,0,,,0,0,
61,2022,871470,2022-08-06T15:00:00+00:00,FT,Regular Season - 1,95,Strasbourg,91,Monaco,95,Strasbourg,91,Monaco,True,20665,Jean-Ricner Bellegarde,17,M,7.0,False,False,66,,,,,0,,,37,2,29,1,,,6,5,1,1,,1,,0,0,,,0,0,
61,2022,871470,2022-08-06T15:00:00+00:00,FT,Regular Season - 1,95,Strasbourg,91,Monaco,95,Strasbourg,91,Monaco,True,22257,Dimitri Liénard,11,M,7.2,True,False,82,,2,1,,0,,,52,,43,1,1,2,8,5,1,1,,1,2,0,0,,,0,0,
61,2022,871470,2022-08-06T15:00:00+00:00,FT,Regular Season - 1,95,Strasbourg,91,Monaco,95,Strasbourg,91,Monaco,True,22261,Adrien Thomasson,10,F,7.3,False,False,90,,1,1,,0,,,45,1,39,4,,,15,11,3,3,1,4,2,0,0,,,0,0,
61,2022,871470,2022-08-06T15:00:00+00:00,FT,Regular Season - 1,95,Strasbourg,91,Monaco,95,Strasbourg,91,Monaco,True,20535,Habib Diallo,20,F,7.3,False,False,90,2,2,2,1,0,,,24,,19,,,2,15,10,,,1,3,,0,0,,,0,0,
61,2022,871470,2022-08-06T15:00:00+00:00,FT,Regular Season - 1,95,Strasbourg,91,Monaco,95,Strasbourg,91,Monaco,True,22264,Ludovic Ajorque,25,F,7.0,False,False,66,,2,1,,0,,,20,1,15,1,1,,11,6,1,,,,2,0,0,,,0,0,
61,2022,871470,2022-08-06T15:00:00+00:00,FT,Regular Season - 1,95,Strasbourg,91,Monaco,95,Strasbourg,91,Monaco,True,347211,Robin Risser,40,G,,False,True,,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
61,2022,871470,2022-08-06T15:00:00+00:00,FT,Regular Season - 1,95,Strasbourg,91,Monaco,95,Strasbourg,91,Monaco,True,19019,Maxime Le Marchand,23,D,6.3,False,True,24,,,,,0,,,19,,15,,,1,5,2,,,,,1,0,0,,,0,0,
61,2022,871470,2022-08-06T15:00:00+00:00,FT,Regular Season - 1,95,Strasbourg,91,Monaco,95,Strasbourg,91,Monaco,True,271542,Ismael Doukoure,29,D,,False,True,,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
61,2022,871470,2022-08-06T15:00:00+00:00,FT,Regular Season - 1,95,Strasbourg,91,Monaco,95,Strasbourg,91,Monaco,True,191240,Marvin Senaya,32,D,,False,True,,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
61,2022,871470,2022-08-06T15:00:00+00:00,FT,Regular Season - 1,95,Strasbourg,91,Monaco,95,Strasbourg,91,Monaco,True,103,Jean-Eudes Aholou,6,M,6.6,False,True,24,,,,,0,,,10,,8,3,,,6,4,,,,,1,0,0,,,0,0,
61,2022,871470,2022-08-06T15:00:00+00:00,FT,Regular Season - 1,95,Strasbourg,91,Monaco,95,Strasbourg,91,Monaco,True,20521,Thomas Delaine,3,D,7.3,False,True,45,,,,,0,1,,17,2,11,3,,,11,7,2,2,,1,3,0,0,,,0,0,
61,2022,871470,2022-08-06T15:00:00+00:00,FT,Regular Season - 1,95,Strasbourg,91,Monaco,95,Strasbourg,91,Monaco,True,237292,Dany Jean,38,M,6.2,False,True,8,,,,,0,,,5,,2,,,,3,,1,,,,,0,0,,,0,0,
61,2022,871470,2022-08-06T15:00:00+00:00,FT,Regular Season - 1,95,Strasbourg,91,Monaco,95,Strasbourg,91,Monaco,True,327631,Habib Diarra,19,M,,False,True,,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
61,2022,871470,2022-08-06T15:00:00+00:00,FT,Regular Season - 1,95,Strasbourg,91,Monaco,95,Strasbourg,91,Monaco,True,933,Kévin Gameiro,9,F,6.6,False,True,24,,,,,0,,,8,1,8,,,,4,3,1,1,,1,,0,0,,,0,0,
61,2022,871470,2022-08-06T15:00:00+00:00,FT,Regular Season - 1,95,Strasbourg,91,Monaco,91,Monaco,95,Strasbourg,False,399,Alexander Nübel,16,G,7.7,False,False,90,,,,,1,,6,21,,13,,,,,,,,,,,0,0,,,0,0,0
61,2022,871470,2022-08-06T15:00:00+00:00,FT,Regular Season - 1,95,Strasbourg,91,Monaco,91,Monaco,95,Strasbourg,False,21568,Ruben Aguilar,26,D,6.9,False,False,90,,,,,0,,,68,,54,1,,2,8,2,1,1,1,,1,0,0,,,0,0,
61,2022,871470,2022-08-06T15:00:00+00:00,FT,Regular Season - 1,95,Strasbourg,91,Monaco,91,Monaco,95,Strasbourg,False,21998,Axel Disasi,6,D,6.9,True,False,90,,1,,,0,1,,37,1,27,,1,2,10,4,,,1,,2,0,0,,,0,0,
61,2022,871470,2022-08-06T15:00:00+00:00,FT,Regular Season - 1,95,Strasbourg,91,Monaco,91,Monaco,95,Strasbourg,False,2553,Guillermo Maripán,3,D,6.9,False,False,90,,,,,0,,,36,,26,2,1,,11,7,,,,1,1,0,0,,,0,0,
61,2022,871470,2022-08-06T15:00:00+00:00,FT,Regular Season - 1,95,Strasbourg,91,Monaco,91,Monaco,95,Strasbourg,False,158121,Ismail Jakobs,14,D,6.5,False,False,90,,1,1,,0,,,45,1,37,,,1,9,3,,,1,1,,0,0,,,0,0,
61,2022,871470,2022-08-06T15:00:00+00:00,FT,Regular Season - 1,95,Strasbourg,91,Monaco,91,Monaco,95,Strasbourg,False,22254,Youssouf Fofana,19,M,6.9,False,False,90,,2,,,0,,,47,,37,4,,,13,6,1,,2,2,2,1,0,,,0,0,
61,2022,871470,2022-08-06T15:00:00+00:00,FT,Regular Season - 1,95,Strasbourg,91,Monaco,91,Monaco,95,Strasbourg,False,9994,Jean Lucas,11,M,6.7,False,False,90,,4,3,,0,,,46,1,42,3,,2,17,6,3,1,2,1,2,0,0,,,0,0,
61,2022,871470,2022-08-06T15:00:00+00:00,FT,Regular Season - 1,95,Strasbourg,91,Monaco,91,Monaco,95,Strasbourg,False,81,Krépin Diatta,27,M,7.5,False,False,87,,3,2,1,0,,,22,3,21,,,2,8,3,2,,,2,2,1,0,,,0,0,
61,2022,871470,2022-08-06T15:00:00+00:00,FT,Regular Season - 1,95,Strasbourg,91,Monaco,91,Monaco,95,Strasbourg,False,107,Sofiane Diop,7,M,7.5,False,False,66,1,2,1,1,0,,,26,3,18,,,1,11,5,4,1,,2,,0,0,,,0,0,
61,2022,871470,2022-08-06T15:00:00+00:00,FT,Regular Season - 1,95,Strasbourg,91,Monaco,91,Monaco,95,Strasbourg,False,118,Gelson Martins,77,M,6.9,False,False,73,2,3,2,,0,,,26,1,22,2,,,10,3,3,,1,1,,0,0,,,0,0,
