league_id,season,fixture_id,fixture_date,fixture_status,round,home_team_id,home_team_name,away_team_id,away_team_name,team_id,team_name,opponent_team_id,opponent_team_name,is_home,player_id,player_name,number,position,rating,captain,substitute,minutes,offsides,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved
61,2017,35887,2017-08-13T19:00:00+00:00,FT,Regular Season - 2,90,Guingamp,85,Paris Saint Germain,90,Guingamp,85,Paris Saint Germain,True,2850,Karl-Johan Johnsson,1,G,7.1,False,False,90,,0,0,,3,,6,11,0,,,,0,1,1,1,1,,0,0,0,0,,,0,0,0
61,2017,35887,2017-08-13T19:00:00+00:00,FT,Regular Season - 2,90,Guingamp,85,Paris Saint Germain,90,Guingamp,85,Paris Saint Germain,True,21489,Jordan Ikoko,2,D,5.6,False,False,90,,0,0,,,,,16,0,,,,3,5,2,0,0,2,1,1,1,0,,,0,0,
61,2017,35887,2017-08-13T19:00:00+00:00,FT,Regular Season - 2,90,Guingamp,85,Paris Saint Germain,90,Guingamp,85,Paris Saint Germain,True,21490,Christophe Kerbrat,29,D,6.6,False,False,90,,0,0,,,,,13,0,,,,0,2,1,0,0,1,0,0,0,0,,,0,0,
61,2017,35887,2017-08-13T19:00:00+00:00,FT,Regular Season - 2,90,Guingamp,85,Paris Saint Germain,90,Guingamp,85,Paris Saint Germain,True,21493,Jérémy Sorbon,15,D,6.0,False,False,90,,0,0,,,,,10,0,,,,1,6,2,0,0,4,1,0,0,0,,,0,0,
61,2017,35887,2017-08-13T19:00:00+00:00,FT,Regular Season - 2,90,Guingamp,85,Paris Saint Germain,90,Guingamp,85,Paris Saint Germain,True,21486,Pedro Rebocho,3,D,6.4,False,False,90,,0,0,,,,,23,0,,,,1,5,3,1,1,1,1,0,0,0,,,0,0,
61,2017,35887,2017-08-13T19:00:00+00:00,FT,Regular Season - 2,90,Guingamp,85,Paris Saint Germain,90,Guingamp,85,Paris Saint Germain,True,21499,Lucas Deaux,8,M,5.9,False,False,90,,0,0,,,,,25,0,,,,2,11,2,2,0,3,0,3,1,0,,,0,0,
61,2017,35887,2017-08-13T19:00:00+00:00,FT,Regular Season - 2,90,Guingamp,85,Paris Saint Germain,90,Guingamp,85,Paris Saint Germain,True,21500,Étienne Didot,17,M,6.6,False,False,79,,1,0,,,,,31,0,,,,2,11,4,0,0,3,0,1,0,0,,,0,0,
61,2017,35887,2017-08-13T19:00:00+00:00,FT,Regular Season - 2,90,Guingamp,85,Paris Saint Germain,90,Guingamp,85,Paris Saint Germain,True,83060,Abdoul Camara,9,M,6.0,False,False,71,,0,0,,,,,13,1,,,,1,5,1,1,0,1,0,1,0,0,,,0,0,
61,2017,35887,2017-08-13T19:00:00+00:00,FT,Regular Season - 2,90,Guingamp,85,Paris Saint Germain,90,Guingamp,85,Paris Saint Germain,True,22104,Yannis Salibur,19,M,6.4,False,False,90,,1,0,,,,,6,0,,,,2,11,6,2,1,,5,1,0,0,,,0,0,
61,2017,35887,2017-08-13T19:00:00+00:00,FT,Regular Season - 2,90,Guingamp,85,Paris Saint Germain,90,Guingamp,85,Paris Saint Germain,True,21498,Marcus Coco,24,M,6.4,False,False,80,,0,0,,,,,15,0,,,,0,15,9,3,1,2,1,2,0,0,,,0,0,
61,2017,35887,2017-08-13T19:00:00+00:00,FT,Regular Season - 2,90,Guingamp,85,Paris Saint Germain,90,Guingamp,85,Paris Saint Germain,True,1273,Jimmy Briand,23,F,6.5,True,False,90,,0,0,,,,,16,1,,,,1,11,5,1,0,,3,0,0,0,,,0,0,
