player_id,player_name,team_id,team_name,league_id,season,position,squad_rows,appearances,starts,sub_appearances,minutes,avg_rating,offsides,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved,goals_total_per90,goals_assists_per90,shots_total_per90,shots_on_per90,passes_key_per90,tackles_total_per90,duels_won_per90,cards_yellow_per90,cards_red_per90
47501,Gorka Iraizoz,531,Athletic Club,140,2015,G,37,37,37,0,3244,6.873,0,0,0,0,43,0,93,675,2,0,0,2,15,10,1,0,3,2,1,1,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.055,0.0,0.277,0.028,0.028
47272,Mikel Balenziaga,531,Athletic Club,140,2015,D,34,34,33,1,2906,6.855,0,8,0,0,0,3,0,826,24,0,0,69,278,158,41,20,20,25,37,5,0,0,0,0,0,0,0.0,0.093,0.248,0.0,0.743,0.0,4.893,0.155,0.0
47280,Beñat Etxebarria,531,Athletic Club,140,2015,M,36,36,35,1,2900,7.212,0,29,9,1,0,5,0,1543,64,0,0,64,319,162,31,15,47,54,38,8,0,0,0,0,0,0,0.031,0.155,0.9,0.279,1.986,0.0,5.028,0.248,0.0
47275,Óscar de Marcos,531,Athletic Club,140,2015,D,34,34,34,0,2886,6.84,0,13,4,1,0,3,0,822,25,0,0,90,329,175,57,22,33,20,34,6,0,0,0,0,0,0,0.031,0.094,0.405,0.125,0.78,0.0,5.457,0.187,0.0
47290,Aritz Aduriz,531,Athletic Club,140,2015,F,34,34,32,2,2776,7.133,0,93,49,20,0,6,0,432,33,0,0,11,548,259,63,18,6,68,56,8,0,2,0,3,2,0,0.648,0.195,3.015,1.589,1.07,0.0,8.397,0.259,0.0
47288,Mikel San José,531,Athletic Club,140,2015,M,34,34,33,1,2691,6.959,0,25,6,2,0,3,0,1182,15,0,0,92,391,209,16,10,53,21,55,6,1,0,0,0,0,0,0.067,0.1,0.836,0.201,0.502,0.0,6.99,0.201,0.033
47565,Xabier Etxeita,531,Athletic Club,140,2015,D,30,30,29,1,2485,6.943,0,10,1,0,0,1,0,909,7,0,0,77,174,97,4,4,15,4,22,5,0,0,0,0,0,0,0.0,0.036,0.362,0.036,0.254,0.0,3.513,0.181,0.0
47282,Raúl García,531,Athletic Club,140,2015,M,30,30,29,1,2375,7.16,0,77,20,7,0,6,0,589,25,0,0,34,507,259,28,11,33,76,70,10,0,1,0,0,0,0,0.265,0.227,2.918,0.758,0.947,0.0,9.815,0.379,0.0
622,Aymeric Laporte,531,Athletic Club,140,2015,D,26,26,26,0,2213,7.003,0,19,6,3,0,1,0,1038,6,0,0,69,217,137,18,11,18,25,27,9,2,0,3,0,0,0,0.122,0.041,0.773,0.244,0.244,0.0,5.572,0.366,0.081
47289,Markel Susaeta,531,Athletic Club,140,2015,M,28,28,27,1,1920,6.818,0,26,10,3,0,8,0,502,42,0,0,27,298,118,70,20,27,30,25,3,0,0,0,0,0,0,0.141,0.375,1.219,0.469,1.969,0.0,5.531,0.141,0.0
