player_id,player_name,team_id,team_name,league_id,season,position,squad_rows,appearances,starts,sub_appearances,minutes,avg_rating,offsides,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved,goals_total_per90,goals_assists_per90,shots_total_per90,shots_on_per90,passes_key_per90,tackles_total_per90,duels_won_per90,cards_yellow_per90,cards_red_per90
47353,Antonio Sivera,542,Alaves,140,2023,G,38,34,34,0,3060,6.991,0,0,0,0,38,0,87,982,4,0,0,0,11,9,0,0,1,2,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.118,0.0,0.265,0.088,0.0
47309,Ander Guevara,542,Alaves,140,2023,M,37,37,33,4,2936,6.814,0,9,3,1,0,0,0,1451,21,59,12,13,307,153,29,19,33,30,49,7,0,1,0,0,0,0,0.031,0.0,0.276,0.092,0.644,1.809,4.69,0.215,0.0
47299,Andoni Gorosabel,542,Alaves,140,2023,D,37,36,33,3,2863,6.862,0,9,6,1,0,0,0,957,15,60,8,28,315,151,42,25,37,41,29,6,0,1,1,0,0,0,0.031,0.0,0.283,0.189,0.472,1.886,4.747,0.189,0.0
104821,Jon Guridi,542,Alaves,140,2023,M,37,36,34,2,2698,6.918,2,25,8,3,0,4,0,800,32,42,3,22,281,132,35,14,33,30,21,2,0,0,0,0,0,0,0.1,0.133,0.834,0.267,1.067,1.401,4.403,0.067,0.0
46933,Luis Rioja,542,Alaves,140,2023,M,38,37,31,6,2532,7.063,10,34,19,5,0,4,0,655,42,27,1,16,212,96,65,41,29,18,22,4,0,1,0,3,1,0,0.178,0.142,1.209,0.675,1.493,0.96,3.412,0.142,0.0
237066,Rafa Marín,542,Alaves,140,2023,D,36,33,27,6,2460,6.898,0,12,3,0,0,0,0,1019,5,31,21,33,192,106,4,3,13,16,28,6,0,0,0,0,0,0,0.0,0.0,0.439,0.11,0.183,1.134,3.878,0.22,0.0
162686,Antonio Blanco,542,Alaves,140,2023,M,35,33,29,4,2443,6.836,0,10,3,0,0,1,0,1024,20,61,2,34,277,141,27,19,53,40,36,5,1,0,0,0,0,0,0.0,0.037,0.368,0.111,0.737,2.247,5.194,0.184,0.037
182636,Javi López,542,Alaves,140,2023,D,37,32,25,7,2387,6.898,1,13,3,1,0,3,0,775,14,23,9,10,225,120,70,41,10,29,25,3,0,0,1,0,0,0,0.038,0.113,0.49,0.113,0.528,0.867,4.525,0.113,0.0
46813,Abdelkabir Abqar,542,Alaves,140,2023,D,31,27,27,0,2314,6.822,1,8,3,0,0,0,0,748,3,35,26,23,184,100,4,3,14,23,32,10,0,0,2,0,0,0,0.0,0.0,0.311,0.117,0.117,1.361,3.889,0.389,0.0
358628,Samuel Omorodion,542,Alaves,140,2023,F,35,34,21,13,1922,6.819,16,55,25,8,0,1,0,314,16,6,2,1,304,116,54,21,4,30,30,6,0,1,0,0,0,0,0.375,0.047,2.575,1.171,0.749,0.281,5.432,0.281,0.0
47355,Rubén Duarte,542,Alaves,140,2023,D,34,28,21,7,1892,6.954,0,13,5,2,0,1,0,641,17,39,5,22,170,99,6,4,9,30,31,7,0,0,0,0,0,0,0.095,0.048,0.618,0.238,0.809,1.855,4.709,0.333,0.0
47396,Kike García,542,Alaves,140,2023,F,37,33,15,18,1437,6.965,7,51,26,3,0,2,0,289,18,8,5,1,235,109,32,15,5,36,25,3,0,2,0,0,1,0,0.188,0.125,3.194,1.628,1.127,0.501,6.827,0.188,0.0
47306,Álex Sola,542,Alaves,140,2023,D,35,29,14,15,1274,6.965,10,18,7,0,0,3,0,305,27,27,2,11,199,113,68,42,13,28,11,2,0,0,1,0,0,0,0.0,0.212,1.272,0.495,1.907,1.907,7.983,0.141,0.0
