player_id,player_name,team_id,team_name,league_id,season,position,squad_rows,appearances,starts,sub_appearances,minutes,avg_rating,offsides,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved,goals_total_per90,goals_assists_per90,shots_total_per90,shots_on_per90,passes_key_per90,tackles_total_per90,duels_won_per90,cards_yellow_per90,cards_red_per90
18907,Joselu,542,Alaves,140,2021,F,37,37,35,2,3131,7.271,11,73,41,14,0,4,0,1052,35,16,4,7,625,371,51,18,17,57,43,0,0,2,0,6,1,0,0.402,0.115,2.098,1.179,1.006,0.46,10.664,0.0,0.0
46933,Luis Rioja,542,Alaves,140,2021,M,37,37,36,1,3131,6.675,12,34,16,1,0,3,0,738,33,28,1,25,351,154,130,70,44,39,17,3,0,0,0,0,0,0,0.029,0.086,0.977,0.46,0.949,0.805,4.427,0.086,0.0
47352,Fernando Pacheco,542,Alaves,140,2021,G,35,34,34,0,3054,6.682,0,0,0,0,60,0,89,944,2,2,0,0,8,8,0,0,0,1,0,1,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.059,0.059,0.236,0.029,0.0
47357,Víctor Laguardia,542,Alaves,140,2021,D,36,34,34,0,3049,6.813,4,13,5,3,0,2,0,1235,5,29,24,27,176,96,0,0,11,6,21,9,0,0,0,0,0,0,0.089,0.059,0.384,0.148,0.148,0.856,2.834,0.266,0.0
18895,Florian Lejeune,542,Alaves,140,2021,D,32,30,30,0,2705,6.796,2,19,2,0,0,0,0,1162,5,33,19,31,199,112,6,3,8,5,34,9,1,0,2,0,0,0,0.0,0.0,0.632,0.067,0.166,1.098,3.726,0.299,0.033
47355,Rubén Duarte,542,Alaves,140,2021,D,34,34,31,3,2633,6.846,2,6,3,0,0,4,0,923,23,77,6,57,310,176,9,5,42,40,45,12,1,1,1,0,0,0,0.0,0.137,0.205,0.103,0.786,2.632,6.016,0.41,0.034
384,Mamadou Loum,542,Alaves,140,2021,M,32,32,26,6,2322,6.824,1,27,8,2,0,0,0,830,9,49,10,36,356,197,42,26,28,22,50,10,0,0,0,0,0,0,0.078,0.0,1.047,0.31,0.349,1.899,7.636,0.388,0.0
47354,Martín Aguirregabiria,542,Alaves,140,2021,D,37,24,17,7,1639,6.643,1,3,0,0,0,1,0,572,14,34,3,26,183,102,19,14,19,22,24,4,0,0,1,0,0,0,0.0,0.055,0.165,0.0,0.769,1.867,5.601,0.22,0.0
35575,Edgar Méndez,542,Alaves,140,2021,M,32,32,17,15,1620,6.662,15,21,8,1,0,1,0,371,18,25,0,4,242,103,25,13,22,31,50,6,0,0,0,0,0,0,0.056,0.056,1.167,0.444,1.0,1.389,5.722,0.333,0.0
47365,Tomás Pina,542,Alaves,140,2021,M,33,29,16,13,1471,6.58,0,4,1,0,0,0,0,577,2,28,3,22,176,92,7,4,14,29,39,4,0,0,0,0,0,0,0.0,0.0,0.245,0.061,0.122,1.713,5.629,0.245,0.0
