player_id,player_name,team_id,team_name,league_id,season,position,squad_rows,appearances,starts,sub_appearances,minutes,avg_rating,offsides,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved,goals_total_per90,goals_assists_per90,shots_total_per90,shots_on_per90,passes_key_per90,tackles_total_per90,duels_won_per90,cards_yellow_per90,cards_red_per90
47352,Fernando Pacheco,542,Alaves,140,2016,G,36,36,36,0,3240,6.931,0,0,0,0,42,0,115,568,1,0,0,2,14,13,1,1,0,4,0,1,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.028,0.0,0.361,0.028,0.0
753,Marcos Llorente,542,Alaves,140,2016,M,32,32,31,1,2805,7.304,0,14,1,0,0,2,0,1522,19,0,0,86,364,213,34,27,41,34,46,5,0,0,1,0,0,0,0.0,0.064,0.449,0.032,0.61,0.0,6.834,0.16,0.0
47300,Theo Hernández,542,Alaves,140,2016,D,32,32,31,1,2725,6.892,0,27,8,1,0,3,0,760,22,0,0,41,343,206,106,65,27,55,26,12,1,1,0,0,0,0,0.033,0.099,0.892,0.264,0.727,0.0,6.804,0.396,0.033
9934,Deyverson,542,Alaves,140,2016,F,32,32,31,1,2581,7.031,0,56,22,7,0,1,0,439,26,0,0,22,593,333,27,14,16,66,49,14,0,1,1,0,0,0,0.244,0.035,1.953,0.767,0.907,0.0,11.612,0.488,0.0
18794,Kiko Femenia,542,Alaves,140,2016,D,31,31,30,1,2503,6.82,0,5,1,0,0,2,0,968,20,0,0,45,200,115,50,33,12,22,17,5,0,0,0,0,0,0,0.0,0.072,0.18,0.036,0.719,0.0,4.135,0.18,0.0
18998,Víctor Camarasa,542,Alaves,140,2016,M,31,31,31,0,2503,6.599,0,32,8,3,0,1,0,806,28,0,0,13,270,101,42,24,17,28,31,3,0,0,0,0,0,0,0.108,0.036,1.151,0.288,1.007,0.0,3.632,0.108,0.0
1563,Zouhair Feddal,542,Alaves,140,2016,D,27,27,27,0,2245,7.139,0,11,4,2,0,1,0,713,7,0,0,63,150,84,5,4,5,11,30,10,2,0,0,0,0,0,0.08,0.04,0.441,0.16,0.281,0.0,3.367,0.401,0.08
47357,Víctor Laguardia,542,Alaves,140,2016,D,26,26,25,1,2148,7.066,0,10,3,2,0,1,0,709,7,0,0,56,161,94,2,2,20,13,21,6,0,0,1,0,0,0,0.084,0.042,0.419,0.126,0.293,0.0,3.939,0.251,0.0
47363,Manu García,542,Alaves,140,2016,M,25,25,24,1,2013,7.04,0,25,7,3,0,1,0,668,9,0,0,32,329,176,16,8,33,44,57,6,0,1,0,1,0,0,0.134,0.045,1.118,0.313,0.402,0.0,7.869,0.268,0.0
47283,Ibai Gómez,542,Alaves,140,2016,M,29,29,27,2,1827,6.904,0,51,21,5,0,2,0,487,37,0,0,11,177,70,50,28,12,14,17,2,0,0,0,0,0,0,0.246,0.099,2.512,1.034,1.823,0.0,3.448,0.099,0.0
