player_id,player_name,firstname,lastname,age,nationality,height,weight,injured,team_id,team_name,league_id,league_name,season,appearances,lineups,minutes,position,rating,captain,sub_in,sub_out,sub_bench,shots_total,shots_on,goals_total,goals_assists,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved
404,B. Oczipka,Bastian,Oczipka,34,Germany,185 cm,85 kg,False,169,Eintracht Frankfurt,78,Bundesliga,2013,20,15,1385,Defender,,False,5,3,9,,,0,,,,,,,,,,,,,,,,,2,0,0,,,,,
410,D. Caligiuri,Daniel,Caligiuri,35,Germany,182 cm,80 kg,False,161,VfL Wolfsburg,78,Bundesliga,2013,24,9,1082,Midfielder,,False,15,4,21,,,1,,,,,,,,,,,,,,,,,2,0,1,,,,,
964,T. Kirschbaum,Thorsten,Kirschbaum,36,Germany,195 cm,88 kg,False,172,VfB Stuttgart,78,Bundesliga,2013,3,3,270,Goalkeeper,,False,0,0,24,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
2754,R. Kruse,Robbie Thomas,Kruse,35,Australia,179 cm,70 kg,False,168,Bayer Leverkusen,78,Bundesliga,2013,15,4,389,Attacker,,False,11,4,13,,,2,,,,,,,,,,,,,,,,,1,0,0,,,,,
24921,C. Avevor,Christopher,Avevor,31,Germany,185 cm,88 kg,False,166,Hannover 96,78,Bundesliga,2013,1,1,90,Defender,,False,0,0,14,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
24960,J. van den Bergh,Johannes,van den Bergh,37,Germany,183 cm,75 kg,False,159,Hertha BSC,78,Bundesliga,2013,26,25,2227,Defender,,False,1,2,3,,,0,,,,,,,,,,,,,,,,,2,0,0,,,,,
25029,S. Schipplock,Sven,Schipplock,35,Germany,186 cm,84 kg,False,167,1899 Hoffenheim,78,Bundesliga,2013,23,7,868,Attacker,,False,16,6,17,,,6,,,,,,,,,,,,,,,,,5,0,0,,,,,
25236,A. Ignjovski,Aleksandar,Ignjovski,32,Serbia,177 cm,71 kg,False,162,Werder Bremen,78,Bundesliga,2013,14,7,810,Defender,,False,7,1,18,,,0,,,,,,,,,,,,,,,,,3,0,0,,,,,
25298,A. Hahn,André,Hahn,33,Germany,185 cm,80 kg,False,170,FC Augsburg,78,Bundesliga,2013,32,30,2735,Midfielder,,False,2,3,2,,,12,,,,,,,,,,,,,,,,,10,0,0,,,,,
25333,R. Jarstein,Rune,Almenning Jarstein,39,Norway,192 cm,88 kg,False,159,Hertha BSC,78,Bundesliga,2013,1,1,90,Goalkeeper,,False,0,0,9,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
25447,R. Wolf,Raphael,Wolf,35,Germany,190 cm,86 kg,False,162,Werder Bremen,78,Bundesliga,2013,21,21,1890,Goalkeeper,,False,0,0,13,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
25640,T. Strobl,Tobias,Strobl,33,Germany,188 cm,77 kg,False,167,1899 Hoffenheim,78,Bundesliga,2013,29,19,1861,Midfielder,,False,10,5,14,,,1,,,,,,,,,,,,,,,,,4,0,0,,,,,
