player_id,player_name,firstname,lastname,age,nationality,height,weight,injured,team_id,team_name,league_id,league_name,season,appearances,lineups,minutes,position,rating,captain,sub_in,sub_out,sub_bench,shots_total,shots_on,goals_total,goals_assists,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved
404,B. Oczipka,Bastian,Oczipka,34,Germany,185 cm,85 kg,False,174,FC Schalke 04,78,Bundesliga,2020,27,20,1918,Defender,6.480769,False,7,2,13,4,,0,2,0,,862,24,,33,4,24,158,73,26,9,,15,14,1,0,0,,,0,0,
410,D. Caligiuri,Daniel,Caligiuri,35,Germany,182 cm,80 kg,False,170,FC Augsburg,78,Bundesliga,2020,33,31,2673,Midfielder,7.027272,False,2,9,2,31,16,6,4,0,,978,51,,70,6,38,454,221,88,61,,60,35,5,0,0,,,2,1,
416,S. Rudy,Sebastian,Rudy,33,Germany,180 cm,74 kg,False,167,1899 Hoffenheim,78,Bundesliga,2020,25,21,1682,Midfielder,6.824000,False,4,9,5,12,8,1,2,0,,840,29,,35,4,13,167,68,24,9,,14,29,4,0,0,,,0,0,
416,S. Rudy,Sebastian,Rudy,33,Germany,180 cm,74 kg,False,174,FC Schalke 04,78,Bundesliga,2020,2,2,180,Midfielder,6.824000,False,0,0,1,12,8,0,2,0,,840,29,,35,4,13,167,68,24,9,,14,29,0,0,0,,,0,0,
975,J. Baumgartlinger,Julian,Baumgartlinger,35,Austria,181 cm,85 kg,False,168,Bayer Leverkusen,78,Bundesliga,2020,17,12,1071,Midfielder,7.033333,False,5,5,6,6,4,2,,0,,644,5,,43,,12,127,84,6,6,,13,11,1,0,0,,,0,0,
976,K. Bellarabi,Karim,Bellarabi,33,Germany,184 cm,81 kg,False,168,Bayer Leverkusen,78,Bundesliga,2020,22,7,789,Attacker,6.754545,False,15,7,20,24,8,0,,0,,332,16,,12,,12,119,46,43,26,,6,23,2,0,0,,,0,0,
24801,J. Hector,Jonas Armin,Hector,33,Germany,185 cm,75 kg,False,192,1. FC Köln,78,Bundesliga,2020,19,15,1294,Defender,7.071428,False,4,8,5,25,9,3,2,0,,597,21,,36,5,23,226,129,10,6,,25,16,2,0,0,,,0,0,
25029,S. Schipplock,Sven,Schipplock,35,Germany,186 cm,84 kg,False,188,Arminia Bielefeld,78,Bundesliga,2020,32,5,723,Attacker,6.625925,False,27,5,28,10,5,1,,0,,169,9,,15,2,6,171,74,17,11,,29,38,4,0,0,,,0,0,
25298,A. Hahn,André,Hahn,33,Germany,185 cm,80 kg,False,170,FC Augsburg,78,Bundesliga,2020,29,24,2047,Midfielder,6.865517,False,5,15,6,28,14,8,3,0,,418,18,,31,3,14,366,143,40,17,,27,33,4,0,0,,,0,0,
25302,J. Morávek,Jan,Morávek,34,Czechia,180 cm,78 kg,False,170,FC Augsburg,78,Bundesliga,2020,5,3,268,Midfielder,6.480000,False,2,3,3,,,0,,0,,145,1,,5,,7,31,10,1,1,,1,9,0,0,0,,,0,0,
