player_id,player_name,firstname,lastname,age,nationality,height,weight,injured,team_id,team_name,league_id,league_name,season,appearances,lineups,minutes,position,rating,captain,sub_in,sub_out,sub_bench,shots_total,shots_on,goals_total,goals_assists,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved
404,B. Oczipka,Bastian,Oczipka,34,Germany,185 cm,85 kg,False,174,FC Schalke 04,78,Bundesliga,2019,34,33,3014,Defender,6.909090,False,1,0,1,8,3,0,5,,,1055,43,78,64,6,37,68,43,66,36,,33,24,4,0,0,,1,0,0,
410,D. Caligiuri,Daniel,Caligiuri,35,Germany,182 cm,80 kg,False,174,FC Schalke 04,78,Bundesliga,2019,28,26,2300,Midfielder,6.946428,False,2,10,2,44,12,2,2,,,570,40,67,54,6,25,112,53,78,43,,41,25,5,0,0,,,1,0,
416,S. Rudy,Sebastian,Rudy,33,Germany,180 cm,74 kg,False,167,1899 Hoffenheim,78,Bundesliga,2019,32,31,2739,Midfielder,6.987096,False,1,6,2,25,8,1,3,,,1090,54,79,66,6,26,43,27,27,18,,34,26,9,0,0,,1,0,0,
416,S. Rudy,Sebastian,Rudy,33,Germany,180 cm,74 kg,False,174,FC Schalke 04,78,Bundesliga,2019,0,0,0,Midfielder,6.987096,False,0,0,0,25,8,0,3,,,1090,54,79,66,6,26,43,27,27,18,,34,26,0,0,0,,1,0,0,
975,J. Baumgartlinger,Julian,Baumgartlinger,35,Austria,181 cm,85 kg,False,168,Bayer Leverkusen,78,Bundesliga,2019,27,20,1791,Midfielder,6.865384,False,7,7,9,17,5,2,2,,,953,17,88,35,3,18,61,28,11,10,,29,28,4,0,0,,,0,0,
24795,L. Sobiech,Lasse,Sobiech,32,Germany,196 cm,88 kg,False,192,1. FC Köln,78,Bundesliga,2019,1,1,90,Defender,6.700000,False,0,0,8,0,0,0,,,,22,1,53,1,0,4,,,0,0,,0,2,1,0,0,,,0,0,
24801,J. Hector,Jonas Armin,Hector,33,Germany,185 cm,75 kg,False,192,1. FC Köln,78,Bundesliga,2019,29,28,2435,Defender,6.992592,False,1,3,3,27,8,4,2,,,890,23,79,69,8,42,81,44,12,6,,37,21,9,0,0,,,0,0,
24808,M. Risse,Marcel,Risse,34,Germany,183 cm,75 kg,False,192,1. FC Köln,78,Bundesliga,2019,6,0,127,Midfielder,6.750000,False,6,1,18,1,0,0,2,,,21,6,42,3,0,1,,,3,1,,0,3,1,0,0,,,0,0,
25298,A. Hahn,André,Hahn,33,Germany,185 cm,80 kg,False,170,FC Augsburg,78,Bundesliga,2019,15,8,701,Midfielder,6.364285,False,7,4,18,16,5,1,,,,87,9,54,11,5,13,34,15,10,4,,9,24,5,1,0,,,0,1,
25302,J. Morávek,Jan,Morávek,34,Czechia,180 cm,78 kg,False,170,FC Augsburg,78,Bundesliga,2019,11,4,469,Midfielder,6.600000,False,7,2,14,2,0,0,1,,,137,5,78,16,1,8,5,3,10,8,,3,13,1,0,0,,,0,0,
25315,T. Gebre Selassie,Theodor,Gebre Selassie,37,Czechia,181 cm,71 kg,False,162,Werder Bremen,78,Bundesliga,2019,28,28,2429,Defender,6.806896,False,0,2,0,12,3,2,2,,,926,18,79,33,7,64,98,50,12,4,,22,27,2,0,0,1,1,0,0,
25319,F. Bartels,Fin,Bartels,36,Germany,176 cm,69 kg,False,162,Werder Bremen,78,Bundesliga,2019,14,1,327,Midfielder,6.593333,False,13,1,15,10,4,0,1,,,122,7,79,11,1,1,47,21,14,9,,1,8,2,0,0,,,0,0,
25333,R. Jarstein,Rune,Almenning Jarstein,39,Norway,192 cm,88 kg,False,159,Hertha BSC,78,Bundesliga,2019,29,29,2548,Goalkeeper,6.813793,False,0,0,2,0,0,0,,48,99,560,1,63,4,0,1,3,3,1,1,,7,0,1,0,1,,,0,0,0
25344,M. Plattenhardt,Marvin,Plattenhardt,31,Germany,181 cm,76 kg,False,159,Hertha BSC,78,Bundesliga,2019,17,17,1399,Defender,7.037500,False,0,3,12,4,0,0,4,,,363,22,74,14,6,9,36,13,7,4,,16,11,1,0,0,,,0,0,
25447,R. Wolf,Raphael,Wolf,35,Germany,190 cm,86 kg,False,158,Fortuna Düsseldorf,78,Bundesliga,2019,0,0,0,Goalkeeper,,False,0,0,1,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
25640,T. Strobl,Tobias,Strobl,33,Germany,188 cm,77 kg,False,163,Borussia Mönchengladbach,78,Bundesliga,2019,10,6,613,Midfielder,6.722222,False,4,2,13,1,0,0,,,,278,4,83,6,3,12,13,8,5,4,,5,12,1,0,0,,,0,0,
26246,M. Frantz,Mike,Frantz,37,Germany,182 cm,81 kg,False,160,SC Freiburg,78,Bundesliga,2019,18,3,339,Midfielder,6.623076,False,15,3,23,4,1,0,1,,,82,7,49,4,3,1,13,4,2,2,,6,7,2,0,0,,,0,0,
26251,F. Kath,Florian,Kath,29,Germany,186 cm,76 kg,False,160,SC Freiburg,78,Bundesliga,2019,0,0,0,Attacker,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
26258,N. Petersen,Nils,Petersen,35,Germany,188 cm,84 kg,False,160,SC Freiburg,78,Bundesliga,2019,34,24,2428,Attacker,6.963636,False,10,3,10,54,20,11,2,,,315,33,62,16,5,9,50,24,19,7,,15,9,1,0,0,,,1,0,
78063,F. Beiersdorf,Felix,Beiersdorf,21,Germany,182 cm,75 kg,False,173,RB Leipzig,78,Bundesliga,2019,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260970,J. Reineke,Justin,Reineke,23,Germany,,,False,185,SC Paderborn 07,78,Bundesliga,2019,0,0,0,Midfielder,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
414,Omar Mascarell,Omar,Mascarell González,32,Spain,181,76,False,174,FC Schalke 04,78,Bundesliga,2019,23,23,2029,Midfielder,6.978260,False,0,3,0,6,2,0,1,0,,1316,10,48,42,14,62,255,130,13,12,,18,26,4,0,0,,,0,0,
420,G. Burgstaller,Guido,Burgstaller,36,Austria,187 cm,80 kg,False,174,FC Schalke 04,78,Bundesliga,2019,21,13,1230,Attacker,6.600000,False,8,4,16,30,10,0,1,0,,279,9,,7,3,4,206,65,23,12,,18,21,3,0,0,,,0,0,
427,H. Wright,Haji Amir,Wright,27,USA,193,80,False,174,FC Schalke 04,78,Bundesliga,2019,0,0,0,Forward,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
707,M. Chana,Moody Osman,Chana Nya,26,Germany,185 cm,80 kg,False,167,1899 Hoffenheim,78,Bundesliga,2019,0,0,0,Defender,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
976,K. Bellarabi,Karim,Bellarabi,33,Germany,184 cm,81 kg,False,168,Bayer Leverkusen,78,Bundesliga,2019,26,17,1426,Attacker,6.845833,False,9,11,11,51,24,4,5,,,390,26,72,17,0,10,22,8,87,47,,13,21,2,0,0,1,,0,0,
2768,J. Collins,Jamilu,Collins,31,Nigeria,183 cm,73 kg,False,185,SC Paderborn 07,78,Bundesliga,2019,30,30,2669,Defender,6.766666,False,0,0,0,10,2,1,2,0,,1415,19,,69,19,70,326,170,79,42,,28,45,8,1,0,,,0,1,
19580,T. Leistner,Toni Andreas,Leistner,35,Germany,190,87,False,192,1. FC Köln,78,Bundesliga,2019,13,11,1012,Defender,7.076923,False,2,2,4,3,1,0,,0,,639,2,,19,7,32,123,86,6,6,,6,16,3,0,0,,,0,0,
20051,A. Evans,Anthony Kenneth,Evans,27,England,186,68,False,185,SC Paderborn 07,78,Bundesliga,2019,6,2,153,Midfielder,6.840000,False,4,2,9,1,1,0,,0,,48,4,,5,1,2,26,10,5,2,,1,5,0,0,0,,,0,0,
24849,A. Gogia,Akaki,Gogia,32,Germany,178 cm,72 kg,False,182,Union Berlin,78,Bundesliga,2019,3,1,120,Midfielder,6.766666,False,2,1,3,1,0,0,,,,29,4,69,1,2,1,,,8,5,,3,2,0,0,0,,,0,0,
24861,S. Polter,Sebastian,Polter,34,Germany,192,94,False,182,Union Berlin,78,Bundesliga,2019,13,2,327,Attacker,6.738461,False,11,2,24,10,3,2,2,0,,82,11,,2,,1,73,30,4,3,,8,10,1,0,1,,,2,0,
25255,F. Wiedwald,Felix,Wiedwald,32,Germany,190 cm,82 kg,False,169,Eintracht Frankfurt,78,Bundesliga,2019,3,3,270,Goalkeeper,6.466666,False,0,0,10,0,0,0,,8,12,57,0,66,,0,0,,,0,0,,0,0,0,0,0,,,0,0,0
25338,F. Baak,Florian,Baak,25,Germany,191 cm,90 kg,False,159,Hertha BSC,78,Bundesliga,2019,0,0,0,Defender,,False,0,0,1,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
25347,M. Čović,Maurice,Dominick Čović,27,Germany,175,65,False,159,Hertha BSC,78,Bundesliga,2019,0,0,0,Midfielder,,False,0,0,1,,,0,,0,,,,,,,,,,,,,,,0,0,0,,,0,0,
25589,M. Hilßner,Marcel,Hilßner,29,Germany,183 cm,80 kg,False,185,SC Paderborn 07,78,Bundesliga,2019,0,0,0,Midfielder,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
25641,K. Bennetts,Keanan,Bennetts,26,England,179,78,False,163,Borussia Mönchengladbach,78,Bundesliga,2019,1,0,0,Midfielder,,False,1,0,3,,,0,,0,,1,,,,,,2,,,,,,,0,0,0,,,0,0,
26312,L. Dajaku,Leon,Dajaku,24,Germany,182,75,False,157,Bayern München,78,Bundesliga,2019,2,0,10,Attacker,6.200000,False,2,0,6,,,0,,0,,5,,,,,,1,,,,,,,0,0,0,,,0,0,
102807,U. Llanez,Ulysses,Llanez Jr.,23,USA,178 cm,70 kg,False,161,VfL Wolfsburg,78,Bundesliga,2019,0,0,0,Midfielder,,False,0,0,2,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
143648,M. Okoye,Maduka Emilio,Okoye,26,Nigeria,197,94,False,158,Fortuna Düsseldorf,78,Bundesliga,2019,0,0,0,Goalkeeper,,False,0,0,3,,,0,,0,,,,,,,,,,,,,,,0,0,0,,,0,0,0
145478,A. Bakir,Alaa Hamad,Bakir,24,Germany,180 cm,71 kg,False,165,Borussia Dortmund,78,Bundesliga,2019,0,0,0,Attacker,,False,0,0,1,,,0,,0,,,,,,,,,,,,,,,0,0,0,,,0,0,
178111,C. Ekene,Chinedu-Aaron,Ekene,25,Germany,180 cm,85 kg,False,167,1899 Hoffenheim,78,Bundesliga,2019,0,0,0,Attacker,,False,0,0,1,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
16,M. Götze,Mario,Götze,33,Germany,176,75,False,165,Borussia Dortmund,78,Bundesliga,2019,15,5,515,Midfielder,6.753846,False,10,4,22,5,5,3,,0,,271,11,,10,,2,62,24,13,3,,10,5,0,0,0,,,1,0,
424,S. Skrzybski,Steven,Skrzybski,33,Germany,174,72,False,158,Fortuna Düsseldorf,78,Bundesliga,2019,11,6,528,Attacker,6.509090,False,5,3,8,8,2,1,2,0,,112,6,,4,,10,77,26,13,5,,15,3,0,0,0,,,0,0,
424,S. Skrzybski,Steven,Skrzybski,33,Germany,174,72,False,174,FC Schalke 04,78,Bundesliga,2019,0,0,0,Attacker,6.509090,False,0,0,8,8,2,0,2,0,,112,6,,4,,10,77,26,13,5,,15,3,0,0,0,,,0,0,
506,N. Süle,Niklas,Süle,30,Germany,195,99,False,157,Bayern München,78,Bundesliga,2019,8,8,642,Defender,7.162500,False,0,1,0,5,1,0,1,0,,615,2,70,10,6,8,41,31,2,2,,4,6,1,0,0,,,0,0,
984,J. Brandt,Julian,Brandt,29,Germany,185,83,False,165,Borussia Dortmund,78,Bundesliga,2019,33,25,2210,Midfielder,7.081250,False,8,14,8,30,16,3,7,0,,1619,40,42,48,2,16,296,155,92,66,,20,12,0,0,0,,,0,0,
1167,Y. Poulsen,Yussuf Yurary,Poulsen,31,Denmark,192,84,False,173,RB Leipzig,78,Bundesliga,2019,22,12,1216,Attacker,6.942857,False,10,4,12,28,10,5,6,0,,322,17,,14,,4,222,92,24,15,,28,29,2,0,0,,,0,0,
1803,T. Chandler,Timothy,Chandler,35,USA,187,84,False,169,Eintracht Frankfurt,78,Bundesliga,2019,22,12,1212,Midfielder,6.928571,False,10,3,22,16,8,5,1,0,,341,12,,22,4,13,137,77,9,6,,11,16,4,0,0,,,0,0,
