player_id,player_name,firstname,lastname,age,nationality,height,weight,injured,team_id,team_name,league_id,league_name,season,appearances,lineups,minutes,position,rating,captain,sub_in,sub_out,sub_bench,shots_total,shots_on,goals_total,goals_assists,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved
404,B. Oczipka,Bastian,Oczipka,34,Germany,185 cm,85 kg,False,174,FC Schalke 04,78,Bundesliga,2018,21,21,1876,Defender,7.057142,False,0,1,1,13,1,1,5,,,594,46,76,27,5,24,176,98,47,23,,23,16,3,0,0,,1,0,0,
410,D. Caligiuri,Daniel,Caligiuri,35,Germany,182 cm,80 kg,False,174,FC Schalke 04,78,Bundesliga,2018,31,31,2760,Midfielder,7.122580,False,0,4,0,50,14,7,3,,,790,60,66,52,10,49,439,234,102,64,,38,30,9,0,0,1,1,4,2,
416,S. Rudy,Sebastian,Rudy,33,Germany,180 cm,74 kg,False,174,FC Schalke 04,78,Bundesliga,2018,21,17,1360,Midfielder,6.700000,False,4,8,14,5,1,0,,,,517,13,78,24,2,15,160,74,12,6,,17,29,4,0,0,,,0,0,
964,T. Kirschbaum,Thorsten,Kirschbaum,36,Germany,195 cm,88 kg,False,168,Bayer Leverkusen,78,Bundesliga,2018,0,0,0,Goalkeeper,,False,0,0,1,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
975,J. Baumgartlinger,Julian,Baumgartlinger,35,Austria,181 cm,85 kg,False,168,Bayer Leverkusen,78,Bundesliga,2018,21,16,1556,Midfielder,6.945000,False,5,2,9,8,0,0,1,,,1160,10,88,28,6,24,188,107,19,14,,19,18,2,0,0,,,0,0,
1799,Tobias Stirl,Tobias,Stirl,22,Germany,188 cm,83 kg,False,169,Eintracht Frankfurt,78,Bundesliga,2018,0,0,0,Goalkeeper,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
1820,M. Häuser,Mischa,Häuser,23,Germany,184 cm,,False,169,Eintracht Frankfurt,78,Bundesliga,2018,0,0,0,Midfielder,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
1829,Nelson Mandela Mbouhom,Nelson Mandela,Mbouhom,21,Cameroon,177 cm,"
    ",False,169,Eintracht Frankfurt,78,Bundesliga,2018,0,0,0,Attacker,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
25298,A. Hahn,André,Hahn,33,Germany,185 cm,80 kg,False,170,FC Augsburg,78,Bundesliga,2018,28,21,2047,Midfielder,6.835714,False,7,2,8,37,15,4,4,,,264,30,57,37,2,27,368,154,43,17,,20,67,7,0,0,,,0,0,
25302,J. Morávek,Jan,Morávek,34,Czechia,180 cm,78 kg,False,170,FC Augsburg,78,Bundesliga,2018,13,7,756,Midfielder,6.592307,False,6,5,11,3,2,0,2,,,314,9,76,22,1,9,115,56,5,4,,2,18,1,0,0,,1,0,0,
25315,T. Gebre Selassie,Theodor,Gebre Selassie,37,Czechia,181 cm,71 kg,False,162,Werder Bremen,78,Bundesliga,2018,32,32,2815,Defender,6.861290,False,0,1,0,28,14,3,2,,,1055,21,78,36,7,69,362,193,29,14,,32,33,2,0,0,1,,0,0,
25333,R. Jarstein,Rune,Almenning Jarstein,39,Norway,192 cm,88 kg,False,159,Hertha BSC,78,Bundesliga,2018,31,31,2746,Goalkeeper,6.806451,False,0,1,0,0,0,0,,49,100,606,0,58,,0,1,19,18,0,0,,3,0,2,0,0,,,0,0,1
25344,M. Plattenhardt,Marvin,Plattenhardt,31,Germany,181 cm,76 kg,False,159,Hertha BSC,78,Bundesliga,2018,22,22,1926,Defender,6.863636,False,0,2,8,11,2,1,2,,,637,33,77,21,3,7,143,70,19,9,,23,25,4,0,0,,1,0,0,
25388,H. Weydandt,Hendrik,Weydandt,28,Germany,195 cm,94 kg,False,166,Hannover 96,78,Bundesliga,2018,28,18,1717,Attacker,6.900000,False,10,7,14,62,20,6,1,,,246,28,59,12,4,5,413,180,36,11,,27,34,1,0,0,,,0,0,
25447,R. Wolf,Raphael,Wolf,35,Germany,190 cm,86 kg,False,158,Fortuna Düsseldorf,78,Bundesliga,2018,0,0,0,Goalkeeper,,False,0,0,3,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
25640,T. Strobl,Tobias,Strobl,33,Germany,188 cm,77 kg,False,163,Borussia Mönchengladbach,78,Bundesliga,2018,29,26,2295,Midfielder,6.893103,False,3,5,8,8,2,0,4,,,1339,17,88,17,14,29,193,98,7,5,,24,26,4,0,0,,,0,0,
26246,M. Frantz,Mike,Frantz,37,Germany,182 cm,81 kg,False,160,SC Freiburg,78,Bundesliga,2018,31,29,2233,Midfielder,6.716129,False,2,21,2,19,10,2,1,,,465,15,70,26,4,21,228,124,15,7,,35,20,2,0,0,1,,0,0,
26251,F. Kath,Florian,Kath,29,Germany,186 cm,76 kg,False,160,SC Freiburg,78,Bundesliga,2018,0,0,0,Attacker,,False,0,0,3,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
26258,N. Petersen,Nils,Petersen,35,Germany,188 cm,84 kg,False,160,SC Freiburg,78,Bundesliga,2018,24,20,1927,Attacker,7.029166,False,4,2,5,49,23,10,3,,,348,20,68,21,2,13,397,144,23,8,,19,24,0,0,0,,,1,1,
78356,T. Petsos,Athanasios,Petsos,32,Greece,184 cm,80 kg,False,162,Werder Bremen,78,Bundesliga,2018,0,0,0,Midfielder,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
16,M. Götze,Mario,Götze,33,Germany,176,75,False,165,Borussia Dortmund,78,Bundesliga,2018,26,19,1680,Midfielder,7.034615,False,7,13,10,21,16,7,7,0,,865,41,,26,,8,225,86,52,26,,26,20,0,0,0,,,0,0,
414,Omar Mascarell,Omar,Mascarell González,32,Spain,181,76,False,174,FC Schalke 04,78,Bundesliga,2018,14,11,993,Midfielder,6.764285,False,3,3,13,4,,0,2,0,,472,5,,20,7,23,88,41,7,5,,4,13,2,0,0,,,0,0,
420,G. Burgstaller,Guido,Burgstaller,36,Austria,187 cm,80 kg,False,174,FC Schalke 04,78,Bundesliga,2018,24,17,1524,Attacker,6.586956,False,7,5,7,33,18,4,,0,,285,10,,11,,2,218,75,29,7,,24,24,4,0,0,,,0,0,
496,R. Hoffmann,Ron-Thorben,Hoffmann,26,Germany,192,86,False,157,Bayern München,78,Bundesliga,2018,0,0,0,Goalkeeper,,False,0,0,5,,,0,,0,,,,,,,,,,,,,,,0,0,0,,,0,0,0
707,M. Chana,Moody Osman,Chana Nya,26,Germany,185 cm,80 kg,False,167,1899 Hoffenheim,78,Bundesliga,2018,0,0,0,Defender,,False,0,0,1,,,0,,0,,,,,,,,,,,,,,,0,0,0,,,0,0,
