player_id,player_name,firstname,lastname,age,nationality,height,weight,injured,team_id,team_name,league_id,league_name,season,appearances,lineups,minutes,position,rating,captain,sub_in,sub_out,sub_bench,shots_total,shots_on,goals_total,goals_assists,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved
1698,Javi Fuego,Javier,Fuego Martínez,37,Spain,181 cm,76 kg,False,540,Espanyol,140,La Liga,2016,31,29,2566,Midfielder,6.780000,False,2,3,6,8,3,1,,,,1036,6,77,,,62,302,136,11,7,,23,55,9,1,0,,1,0,0,
1698,Javi Fuego,Javier,Fuego Martínez,37,Spain,181 cm,76 kg,False,532,Valencia,140,La Liga,2016,0,0,0,Midfielder,6.780000,False,0,0,0,8,3,0,,,,1036,6,77,,,62,302,136,11,7,,23,55,0,0,0,,1,0,0,
46663,Miguel Olavide Montes,Miguel,Olavide Montes,26,Spain,179 cm,70 kg,False,727,Osasuna,140,La Liga,2016,14,4,489,Midfielder,6.571428,False,10,3,15,4,1,1,,,,107,3,70,,,8,58,26,3,2,,6,7,3,0,0,,,0,0,
46784,Dani Giménez,Daniel,Giménez Hernández,38,Spain,185 cm,81 kg,False,543,Real Betis,140,La Liga,2016,1,1,90,Goalkeeper,6.300000,False,0,0,36,0,0,0,,2,3,12,0,50,,,0,0,0,0,0,,0,0,1,1,0,,,0,0,0
46822,Lombán,David,Rodríguez Lombán,35,Spain,185 cm,79 kg,False,715,Granada CF,140,La Liga,2016,21,20,1840,Defender,6.700000,False,1,1,6,10,2,2,,,,605,4,78,,,40,98,53,1,1,,2,20,6,0,0,,1,0,0,
46884,Carlos Carmona Bonet,Carlos,Carmona Bonet,36,Spain,177 cm,71 kg,False,731,Sporting Gijon,140,La Liga,2016,25,21,1865,Midfielder,6.648000,False,4,9,10,34,15,8,2,,,558,26,68,,,25,371,141,38,12,,34,58,5,0,0,1,,0,0,
47095,Nano,Alexander,Mesa Travieso,27,Spain,178 cm,77 kg,False,545,Eibar,140,La Liga,2016,6,1,158,Attacker,6.566666,False,5,1,13,7,3,1,,,,21,2,72,,,0,28,7,1,1,,3,8,0,0,0,,,0,0,
47150,Borja Viguera Manzanares,Borja,Viguera Manzanares,35,Spain,184 cm,74 kg,False,731,Sporting Gijon,140,La Liga,2016,16,6,740,Attacker,7.500000,False,10,2,13,1,1,1,,,,9,2,64,,,0,3,2,0,0,,1,0,2,0,0,,,0,0,
47150,Borja Viguera Manzanares,Borja,Viguera Manzanares,35,Spain,184 cm,74 kg,False,531,Athletic Club,140,La Liga,2016,1,0,26,Attacker,7.500000,False,1,0,1,1,1,1,,,,9,2,64,,,0,3,2,0,0,,1,0,0,0,0,,,0,0,
47259,Bergara,Markel,Bergara Larrañaga,34,Spain,180 cm,74 kg,False,548,Real Sociedad,140,La Liga,2016,6,3,286,Midfielder,6.620000,False,3,1,8,0,0,0,,,,93,1,63,,,5,44,22,2,1,,9,5,0,0,0,,,0,0,
47357,Laguardia,Víctor,Laguardia Cisneros,34,Spain,185 cm,80 kg,False,542,Alaves,140,La Liga,2016,26,24,2148,Defender,7.007692,False,2,2,4,10,3,2,1,,,709,7,74,,,56,161,94,2,2,,13,21,6,0,0,,1,0,0,
47501,Gorka Iraizoz Moreno,Gorka,Iraizoz Moreno,38,Spain,191 cm,87 kg,False,531,Athletic Club,140,La Liga,2016,16,15,1404,Goalkeeper,6.750000,False,1,0,20,0,0,0,,21,41,311,0,58,,,0,9,8,1,1,,4,0,1,0,0,,,0,0,2
47528,Alberto García,Alberto,García Cabrera,36,Spain,181 cm,77 kg,False,731,Sporting Gijon,140,La Liga,2016,0,0,0,Goalkeeper,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
47567,Martín Maximiliano Mantovani,Martín Maximiliano,Mantovani,38,Argentina,184 cm,78 kg,False,537,Leganes,140,La Liga,2016,31,30,2698,Defender,6.854838,False,1,3,6,15,3,1,,,,741,2,80,,,68,287,173,6,5,,44,37,10,0,0,,1,0,0,
70132,Gaizka Toquero Pinedo,Gaizka,Toquero Pinedo,35,Spain,182 cm,72 kg,False,542,Alaves,140,La Liga,2016,23,15,1228,Attacker,6.491304,False,8,13,14,9,5,1,1,,,227,15,56,,,10,209,94,30,11,,22,17,4,0,0,,,0,0,
104823,Mozo,Alejandro,Gutiérrez Mozo,28,Spain,172 cm,66 kg,False,537,Leganes,140,La Liga,2016,0,0,0,Midfielder,,False,0,0,2,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
104857,Álvaro Molina González,Álvaro,Molina González,28,Spain,180 cm,71 kg,False,537,Leganes,140,La Liga,2016,0,0,0,Defender,,False,0,0,5,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
104862,Ander Bardají Maiza Lasgar,Ander,Bardají Maiza Lasgar,27,Spain,192 cm,78 kg,False,548,Real Sociedad,140,La Liga,2016,0,0,0,Goalkeeper,,False,0,0,5,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
116856,Daniel Estrada Agirrezablaga,Daniel,Estrada Agirrezablaga,35,Spain,177 cm,74 kg,False,542,Alaves,140,La Liga,2016,0,0,0,Defender,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
129698,Omar Oliveros Álvarez,Omar,Oliveros Álvarez,26,Spain,"
    ","
    ",False,731,Sporting Gijon,140,La Liga,2016,0,0,0,Defender,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
183100,Hugo Pérez Minero,Hugo,Pérez Minero,26,Spain,179 cm,"
    ",False,731,Sporting Gijon,140,La Liga,2016,0,0,0,Midfielder,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
183193,Miguel Rodríguez Sánchez,Miguel,Rodríguez Sánchez,24,Spain,"
    ","
    ",False,731,Sporting Gijon,140,La Liga,2016,0,0,0,Defender,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
934,Santi Mina,Santiago,Mina Lorenzo,28,Spain,185 cm,79 kg,False,532,Valencia,140,La Liga,2016,29,13,1402,Attacker,6.796428,False,16,8,18,33,15,6,2,,,377,18,73,,,7,257,116,44,16,,39,30,2,0,0,2,,0,0,
1028,Mikel González,Mikel,González de Martín Martínez,38,Spain,190 cm,78 kg,False,548,Real Sociedad,140,La Liga,2016,9,8,665,Defender,6.900000,False,1,2,14,1,0,0,,,,292,0,73,,,17,57,32,6,6,,2,8,2,0,0,,,0,0,
1036,Ignacio Cases Mora,Ignacio,Cases Mora,35,Spain,175 cm,66 kg,False,731,Sporting Gijon,140,La Liga,2016,21,16,1472,Midfielder,6.700000,False,5,6,13,11,4,2,1,,,562,10,80,,,22,156,73,13,10,,28,29,6,0,0,,,0,0,
46656,Oier,Oier,Sanjurjo Mate,37,Spain,178 cm,72 kg,False,727,Osasuna,140,La Liga,2016,36,36,3150,Defender,6.622222,False,0,1,0,8,2,0,2,,,859,18,68,,,90,409,221,13,9,,53,72,11,0,1,,1,0,0,
46786,Eneko Bóveda Altube,Eneko,Bóveda Altube,34,Spain,182 cm,78 kg,False,531,Athletic Club,140,La Liga,2016,19,18,1559,Defender,6.978947,False,1,3,12,2,0,0,,,,621,2,77,,,46,157,101,15,10,,12,14,1,0,0,,2,0,0,
46852,Carlos Martínez Díez,Carlos,Martínez Díez,34,Spain,189 cm,79 kg,False,548,Real Sociedad,140,La Liga,2016,10,10,870,Defender,6.990000,False,0,1,1,1,1,0,2,,,292,7,74,,,22,89,57,16,9,,12,8,2,0,0,,,0,0,
47012,Rubén Castro,Rubén,Castro Martín,42,Spain,169 cm,68 kg,False,543,Real Betis,140,La Liga,2016,35,32,2783,Attacker,7.014285,False,3,7,4,117,42,13,3,,,536,27,78,,,10,166,66,34,19,,38,9,3,0,0,,,2,0,
47316,Zurutuza,David,Zurutuza Veillet,34,Spain,186 cm,79 kg,False,548,Real Sociedad,140,La Liga,2016,31,29,2505,Midfielder,6.903225,False,2,9,3,25,12,3,1,,,1195,15,82,,,85,358,172,33,12,,51,66,8,1,0,,,0,0,
47376,Asier Riesgo,Asier,Riesgo Unamuno,40,Spain,185 cm,76 kg,False,545,Eibar,140,La Liga,2016,16,16,1254,Goalkeeper,6.350000,False,0,1,11,0,0,0,,21,32,157,0,41,,,0,8,6,0,0,,3,2,0,0,2,,,0,0,0
47425,Sergio Álvarez,Sergio,Álvarez Conde,35,Spain,180 cm,75 kg,False,538,Celta Vigo,140,La Liga,2016,26,26,2340,Goalkeeper,6.711538,False,0,0,10,0,0,0,1,51,89,445,1,53,,,2,15,12,1,1,,3,0,0,0,1,,,0,0,0
47560,Javier Varas Herrera,Javier,Varas Herrera,37,Spain,182 cm,74 kg,False,534,Las Palmas,140,La Liga,2016,25,25,2250,Goalkeeper,6.592000,False,0,0,13,0,0,0,,47,68,625,1,68,,,5,15,14,2,2,,6,0,0,0,0,,,0,0,0
47563,Luis Carlos Correia Pinto,Luis Carlos,Correia Pinto,38,Portugal,171 cm,66 kg,False,544,Deportivo La Coruna,140,La Liga,2016,26,20,1906,Defender,6.673076,False,6,5,13,12,0,0,2,,,529,12,76,,,43,225,123,36,20,,28,44,6,0,0,,,0,0,
