player_id,player_name,firstname,lastname,age,nationality,height,weight,injured,team_id,team_name,league_id,league_name,season,appearances,lineups,minutes,position,rating,captain,sub_in,sub_out,sub_bench,shots_total,shots_on,goals_total,goals_assists,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved
38828,Eñaut Zubikarai Goñi,Eñaut,Zubikarai Goñi,38,Spain,185 cm,83 kg,False,548,Real Sociedad,140,La Liga,2014,16,16,1440,Goalkeeper,,False,0,0,22,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
46701,Álvaro Arroyo,Álvaro,Arroyo Martínez,33,Spain,180 cm,71 kg,False,546,Getafe,140,La Liga,2014,12,10,892,Defender,,False,2,2,16,,,0,,,,,,,,,,,,,,,,,3,0,0,,,,,
46822,Lombán,David,Rodríguez Lombán,35,Spain,185 cm,79 kg,False,797,Elche,140,La Liga,2014,34,33,2985,Defender,,False,1,1,2,,,5,,,,,,,,,,,,,,,,,10,0,0,,,,,
46994,De la Bella,Alberto,de la Bella Madureño,37,Spain,182 cm,79 kg,False,548,Real Sociedad,140,La Liga,2014,23,21,1906,Defender,,False,2,2,10,,,1,,,,,,,,,,,,,,,,,4,0,0,,,,,
47108,José Antonio García Rabasco,José Antonio,García Rabasco,36,Spain,182 cm,78 kg,False,723,Almeria,140,La Liga,2014,33,33,2852,Midfielder,,False,0,5,1,,,4,,,,,,,,,,,,,,,,,10,0,0,,,,,
47150,Borja Viguera Manzanares,Borja,Viguera Manzanares,35,Spain,184 cm,74 kg,False,531,Athletic Club,140,La Liga,2014,20,10,958,Attacker,,False,10,6,14,,,1,,,,,,,,,,,,,,,,,0,0,0,,,,,
47220,Abraham  Minero Fernández,Abraham,Minero Fernández,36,Spain,175 cm,71 kg,False,545,Eibar,140,La Liga,2014,22,14,1317,Defender,,False,8,5,16,,,1,,,,,,,,,,,,,,,,,6,0,0,,,,,
47259,Bergara,Markel,Bergara Larrañaga,34,Spain,180 cm,74 kg,False,548,Real Sociedad,140,La Liga,2014,30,24,2125,Midfielder,,False,6,5,10,,,1,,,,,,,,,,,,,,,,,9,0,0,,,,,
47501,Gorka Iraizoz Moreno,Gorka,Iraizoz Moreno,38,Spain,191 cm,87 kg,False,531,Athletic Club,140,La Liga,2014,34,34,3060,Goalkeeper,,False,0,0,4,,,0,,,,,,,,,,,,,,,,,3,0,0,,,,,
70132,Gaizka Toquero Pinedo,Gaizka,Toquero Pinedo,35,Spain,182 cm,72 kg,False,531,Athletic Club,140,La Liga,2014,4,0,33,Attacker,,False,4,0,8,,,0,,,,,,,,,,,,,,,,,1,0,0,,,,,
104862,Ander Bardají Maiza Lasgar,Ander,Bardají Maiza Lasgar,27,Spain,192 cm,78 kg,False,548,Real Sociedad,140,La Liga,2014,0,0,0,Goalkeeper,,False,0,0,10,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
104980,Roberto Trashorras Gayoso,Roberto,Trashorras Gayoso,37,Spain,179 cm,71 kg,False,728,Rayo Vallecano,140,La Liga,2014,33,33,2888,Midfielder,,False,0,3,3,,,1,,,,,,,,,,,,,,,,,11,0,0,,,,,
105007,Corona,Miguel Ángel,García Pérez Roldán,40,Spain,175 cm,69 kg,False,723,Almeria,140,La Liga,2014,31,23,2029,Midfielder,,False,8,9,11,,,0,,,,,,,,,,,,,,,,,4,0,0,,,,,
105108,Alberto Lopo García,Alberto,Lopo García,37,Spain,186 cm,81 kg,False,544,Deportivo La Coruna,140,La Liga,2014,30,30,2676,Defender,,False,0,1,3,,,2,,,,,,,,,,,,,,,,,15,1,0,,,,,
116818,Ángel Lafita Castillo,Ángel,Lafita Castillo,32,Spain,188 cm,73 kg,False,546,Getafe,140,La Liga,2014,15,12,1078,Midfielder,,False,3,5,3,,,2,,,,,,,,,,,,,,,,,3,0,0,,,,,
