player_id,player_name,firstname,lastname,age,nationality,height,weight,injured,team_id,team_name,league_id,league_name,season,appearances,lineups,minutes,position,rating,captain,sub_in,sub_out,sub_bench,shots_total,shots_on,goals_total,goals_assists,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved
755,Jaime Seoane,Jaime,Seoane Valenciano,28,Spain,175,73,False,718,Oviedo,140,La Liga,2025,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,Hugo Guillamón,Hugo,Guillamón Sanmartín,25,Spain,178,62,False,532,Valencia,140,La Liga,2025,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,C. Larin,Cyle Christopher,Larin,30,Canada,188,83,False,798,Mallorca,140,La Liga,2025,,,,Forward,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2039,Juan Berrocal,Juan,Berrocal González,26,Spain,187,72,False,546,Getafe,140,La Liga,2025,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21997,Logan Costa,Logan,Evans Costa,24,Cape Verde,190,91,False,533,Villarreal,140,La Liga,2025,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46996,Álvaro Lemos,Álvaro,Lemos Collazo,32,Spain,175,77,False,718,Oviedo,140,La Liga,2025,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61142,D. Greif,Dominik,Greif,28,Slovakia,197,82,False,798,Mallorca,140,La Liga,2025,4,2,90,Goalkeeper,7.700000,False,2,,,,,,0,0,2,25,,,,,,,,,,,,,0,,0,,,0,0,0
163630,Alfonso Pastor,Alfonso,Pastor Vacas,25,Spain,190,78,False,539,Levante,140,La Liga,2025,,,,Goalkeeper,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182730,Marc Vidal,Marc Vicente,Vidal Girona,25,Spain,185,74,False,538,Celta Vigo,140,La Liga,2025,,,,Goalkeeper,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183848,Julen Agirrezabala,Julen,Agirrezabala Astúlez,25,Spain,187,80,False,531,Athletic Club,140,La Liga,2025,5,5,450,Goalkeeper,6.360000,False,0,,,,,,0,8,17,157,1,,,,,3,3,,,,,,0,,0,,,0,0,0
183848,Julen Agirrezabala,Julen,Agirrezabala Astúlez,25,Spain,187,80,False,532,Valencia,140,La Liga,2025,18,18,1620,Goalkeeper,6.93,False,0,0,0,,,0,0,30,54,493,1,69,2,,,12,10,,,,1,,1,0,0,,,0,0,1
184194,Álex Forés,Álex,Forés Mendoza,24,Spain,179,67,False,533,Villarreal,140,La Liga,2025,4,2,77,Attacker,6.450000,False,2,,,2,2,,0,0,,17,,,,,,4,2,2,2,,,1,0,,0,,,0,0,
184194,Álex Forés,Álex,Forés Mendoza,24,Spain,179,67,False,718,Oviedo,140,La Liga,2025,15,2,311,Attacker,6.46,False,13,2,26,5,2,0,1,0,,54,1,68,1,,1,26,10,5,3,,4,3,0,0,0,,,0,0,
184420,Carlos Romero,Carlos,Romero Serrano,24,Spain,180,73,False,533,Villarreal,140,La Liga,2025,5,5,450,Defender,7.200000,False,0,,,2,1,1,1,0,,140,4,,14,3,5,50,26,16,8,,3,6,0,,0,,,0,0,
184420,Carlos Romero,Carlos,Romero Serrano,24,Spain,180,73,False,540,Espanyol,140,La Liga,2025,29,29,2580,Defender,6.93,False,0,3,0,18,8,5,2,0,,806,21,79,82,11,32,277,142,68,35,,14,37,4,0,0,,1,0,0,
187987,Ramón Terrats,Ramón,Terrats Espacio,25,Spain,181,71,False,533,Villarreal,140,La Liga,2025,5,3,88,Midfielder,6.575000,False,2,,,1,,,0,0,,25,1,,4,,,23,11,4,3,,2,2,0,,0,,,0,0,
