player_id,player_name,firstname,lastname,age,nationality,height,weight,injured,team_id,team_name,league_id,league_name,season,appearances,lineups,minutes,position,rating,captain,sub_in,sub_out,sub_bench,shots_total,shots_on,goals_total,goals_assists,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved
38828,Eñaut Zubikarai Goñi,Eñaut,Zubikarai Goñi,38,Spain,185 cm,83 kg,False,548,Real Sociedad,140,La Liga,2012,7,7,630,Goalkeeper,,False,0,0,29,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
46665,Iñigo Pérez,Iñigo,Pérez Soto,34,Spain,178 cm,74 kg,False,531,Athletic Club,140,La Liga,2012,5,5,395,Midfielder,,False,0,3,0,,,0,,,,,,,,,,,,,,,,,2,0,0,,,,,
46701,Álvaro Arroyo,Álvaro,Arroyo Martínez,33,Spain,180 cm,71 kg,False,546,Getafe,140,La Liga,2012,0,0,0,Defender,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
46784,Dani Giménez,Daniel,Giménez Hernández,38,Spain,185 cm,81 kg,False,728,Rayo Vallecano,140,La Liga,2012,2,1,110,Goalkeeper,,False,1,0,11,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
46939,Carlos Bellvís Llorens,Carlos,Bellvís Llorens,37,Spain,170 cm,65 kg,False,538,Celta Vigo,140,La Liga,2012,13,8,815,Defender,,False,5,2,28,,,0,,,,,,,,,,,,,,,,,1,0,0,,,,,
46994,De la Bella,Alberto,de la Bella Madureño,37,Spain,182 cm,79 kg,False,548,Real Sociedad,140,La Liga,2012,36,36,3207,Defender,,False,0,3,0,,,3,,,,,,,,,,,,,,,,,7,0,0,,,,,
47196,Alejandro Alfaro Ligero,Alejandro,Alfaro Ligero,36,Spain,175 cm,72 kg,False,798,Mallorca,140,La Liga,2012,27,13,1300,Midfielder,,False,14,9,25,,,6,,,,,,,,,,,,,,,,,1,0,0,,,,,
47220,Abraham  Minero Fernández,Abraham,Minero Fernández,36,Spain,175 cm,71 kg,False,732,Zaragoza,140,La Liga,2012,35,35,3125,Defender,,False,0,1,0,,,0,,,,,,,,,,,,,,,,,14,1,0,,,,,
47259,Bergara,Markel,Bergara Larrañaga,34,Spain,180 cm,74 kg,False,548,Real Sociedad,140,La Liga,2012,28,27,2362,Midfielder,,False,1,4,3,,,0,,,,,,,,,,,,,,,,,8,1,0,,,,,
47265,Jorge Molina,Jorge,Molina Vidal,41,Spain,188 cm,72 kg,False,543,Real Betis,140,La Liga,2012,32,22,2115,Attacker,,False,10,9,14,,,13,,,,,,,,,,,,,,,,,3,0,0,,,,,
