player_id,player_name,firstname,lastname,age,nationality,height,weight,injured,team_id,team_name,league_id,league_name,season,appearances,lineups,minutes,position,rating,captain,sub_in,sub_out,sub_bench,shots_total,shots_on,goals_total,goals_assists,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved
1698,Javi Fuego,Javier,Fuego Martínez,37,Spain,181 cm,76 kg,False,532,Valencia,140,La Liga,2015,26,23,2046,Midfielder,6.946153,False,3,3,6,4,1,0,,0,,1133,10,68,63,10,76,252,129,12,8,,32,55,11,1,0,,1,0,0,
46784,Dani Giménez,Daniel,Giménez Hernández,38,Spain,185 cm,81 kg,False,543,Real Betis,140,La Liga,2015,3,2,207,Goalkeeper,6.666666,False,1,0,35,0,0,0,,3,5,40,0,49,,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,1
46822,Lombán,David,Rodríguez Lombán,35,Spain,185 cm,79 kg,False,715,Granada CF,140,La Liga,2015,31,29,2625,Defender,6.720000,False,2,0,7,13,2,0,,0,,795,5,57,28,17,77,141,81,2,1,,9,20,6,0,0,,1,0,0,
46994,De la Bella,Alberto,de la Bella Madureño,37,Spain,182 cm,79 kg,False,548,Real Sociedad,140,La Liga,2015,15,14,1248,Defender,6.886666,False,1,1,16,3,0,0,2,0,,520,11,52,35,2,38,118,71,9,2,,15,20,5,0,0,,1,0,0,
47108,José Antonio García Rabasco,José Antonio,García Rabasco,36,Spain,182 cm,78 kg,False,539,Levante,140,La Liga,2015,29,23,2126,Midfielder,6.985714,False,6,5,10,24,7,2,3,0,,1067,39,68,44,5,31,173,88,11,6,,29,38,13,0,0,,1,1,0,
47150,Borja Viguera Manzanares,Borja,Viguera Manzanares,35,Spain,184 cm,74 kg,False,531,Athletic Club,140,La Liga,2015,9,3,289,Attacker,6.522222,False,6,1,16,7,2,0,,0,,66,2,65,1,2,2,44,17,9,4,,3,4,0,0,0,,,0,0,
47259,Bergara,Markel,Bergara Larrañaga,34,Spain,180 cm,74 kg,False,548,Real Sociedad,140,La Liga,2015,20,15,1355,Midfielder,6.905000,False,5,6,13,12,4,1,,,,446,5,82,,,53,170,95,5,4,,19,33,7,1,0,,1,0,0,
47265,Jorge Molina,Jorge,Molina Vidal,41,Spain,188 cm,72 kg,False,543,Real Betis,140,La Liga,2015,23,10,916,Attacker,6.704545,False,13,10,19,14,6,1,1,0,,202,10,42,10,1,4,140,56,7,3,,23,14,4,0,0,,,0,0,
47453,Toño,Antonio,García Aranda,33,Spain,179 cm,69 kg,False,539,Levante,140,La Liga,2015,27,26,2387,Defender,6.555555,False,1,1,2,9,3,0,1,0,,762,19,48,42,2,64,316,164,80,47,,40,47,8,0,0,,1,0,0,
47501,Gorka Iraizoz Moreno,Gorka,Iraizoz Moreno,38,Spain,191 cm,87 kg,False,531,Athletic Club,140,La Liga,2015,37,37,3244,Goalkeeper,6.800000,False,0,0,0,0,0,0,,43,93,675,2,55,,,2,15,10,1,0,,2,1,1,0,1,,,0,0,1
