player_id,player_name,firstname,lastname,age,nationality,height,weight,injured,team_id,team_name,league_id,league_name,season,appearances,lineups,minutes,position,rating,captain,sub_in,sub_out,sub_bench,shots_total,shots_on,goals_total,goals_assists,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved
1698,Javi Fuego,Javier,Fuego Martínez,37,Spain,181 cm,76 kg,False,533,Villarreal,140,La Liga,2017,11,6,535,Midfielder,6.652941,False,5,3,8,6,2,0,,,,492,2,77,,,19,166,90,6,3,,26,24,2,0,0,,,0,0,
1698,Javi Fuego,Javier,Fuego Martínez,37,Spain,181 cm,76 kg,False,540,Espanyol,140,La Liga,2017,17,17,1347,Midfielder,6.652941,False,0,6,0,6,2,0,,,,492,2,77,,,19,166,90,6,3,,26,24,6,0,0,,,0,0,
46784,Dani Giménez,Daniel,Giménez Hernández,38,Spain,185 cm,81 kg,False,543,Real Betis,140,La Liga,2017,4,4,309,Goalkeeper,7.200000,False,0,1,25,0,0,0,,0,8,67,1,66,,0,0,3,3,1,1,,1,0,0,0,0,,,0,0,0
46822,Lombán,David,Rodríguez Lombán,35,Spain,185 cm,79 kg,False,545,Eibar,140,La Liga,2017,13,11,995,Defender,6.938461,False,2,2,18,4,1,1,,,,363,1,76,6,4,29,96,65,0,0,,5,9,3,0,0,,,0,0,
46994,De la Bella,Alberto,de la Bella Madureño,37,Spain,182 cm,79 kg,False,548,Real Sociedad,140,La Liga,2017,17,17,1529,Defender,7.005882,False,0,1,17,6,1,0,1,,,680,16,81,4,1,21,148,87,15,9,,17,20,4,0,0,,,0,0,
47012,Rubén Castro,Rubén,Castro Martín,42,Spain,169 cm,68 kg,False,543,Real Betis,140,La Liga,2017,10,3,354,Attacker,6.610000,False,7,2,14,9,5,1,1,,,48,2,75,,0,0,18,8,4,1,,5,1,0,0,0,,,1,0,
47095,Nano,Alexander,Mesa Travieso,27,Spain,178 cm,77 kg,False,539,Levante,140,La Liga,2017,9,2,274,Attacker,6.555555,False,7,2,10,6,2,0,,,,35,1,59,,,0,38,16,4,2,,4,8,1,0,0,,,0,0,
47095,Nano,Alexander,Mesa Travieso,27,Spain,178 cm,77 kg,False,545,Eibar,140,La Liga,2017,0,0,0,Attacker,6.555555,False,0,0,0,6,2,0,,,,35,1,59,,,0,38,16,4,2,,4,8,0,0,0,,,0,0,
47108,José Antonio García Rabasco,José Antonio,García Rabasco,36,Spain,182 cm,78 kg,False,539,Levante,140,La Liga,2017,0,0,0,Midfielder,,False,0,0,1,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
47228,Ramiro Guerra Pereyra,Ramiro,Guerra Pereyra,25,Uruguay,183 cm,75 kg,False,533,Villarreal,140,La Liga,2017,4,0,67,Midfielder,6.300000,False,4,0,13,0,0,0,,,,25,1,74,,,0,12,5,2,0,,2,1,1,0,0,,,0,0,
47259,Bergara,Markel,Bergara Larrañaga,34,Spain,180 cm,74 kg,False,546,Getafe,140,La Liga,2017,18,18,1469,Midfielder,6.811111,False,0,6,0,16,9,4,1,,,278,2,72,,0,24,170,83,2,2,,18,34,5,0,0,,,0,0,
47265,Jorge Molina,Jorge,Molina Vidal,41,Spain,188 cm,72 kg,False,546,Getafe,140,La Liga,2017,36,31,2792,Attacker,6.752777,False,5,11,5,63,26,7,4,,,494,33,60,,1,7,533,200,67,24,,61,54,10,0,0,6,,3,3,
47316,Zurutuza,David,Zurutuza Veillet,34,Spain,186 cm,79 kg,False,548,Real Sociedad,140,La Liga,2017,31,26,2248,Midfielder,6.658064,False,5,11,6,14,3,0,2,,,983,11,83,15,3,41,287,140,22,14,,47,44,2,0,0,,,0,0,
47357,Laguardia,Víctor,Laguardia Cisneros,34,Spain,185 cm,80 kg,False,542,Alaves,140,La Liga,2017,17,17,1530,Defender,7.005882,False,0,0,4,5,2,2,,,,382,1,66,5,7,29,109,71,1,1,,5,10,3,0,0,,1,0,0,
47376,Asier Riesgo,Asier,Riesgo Unamuno,40,Spain,185 cm,76 kg,False,545,Eibar,140,La Liga,2017,1,1,90,Goalkeeper,6.900000,False,0,0,28,0,0,0,,1,4,11,0,,,0,0,2,2,0,0,,0,0,0,0,0,,,0,0,0
47453,Toño,Antonio,García Aranda,33,Spain,179 cm,69 kg,False,539,Levante,140,La Liga,2017,12,12,1080,Defender,6.725000,False,0,0,7,2,1,0,1,,,331,7,76,,,6,78,46,31,24,,8,6,2,0,0,,1,0,0,
47501,Gorka Iraizoz Moreno,Gorka,Iraizoz Moreno,38,Spain,191 cm,87 kg,False,547,Girona,140,La Liga,2017,9,8,764,Goalkeeper,6.755555,False,1,0,27,0,0,0,,14,26,98,0,49,,,1,3,1,0,0,,0,0,1,0,0,,,0,0,0
47513,Aday,Francesc Aday,Benítez Caraballo,34,Spain,179 cm,75 kg,False,547,Girona,140,La Liga,2017,31,20,1831,Defender,6.755172,False,11,7,15,33,14,2,,,,564,20,79,1,0,25,196,96,42,27,,15,39,10,0,0,,,1,1,
47567,Martín Maximiliano Mantovani,Martín Maximiliano,Mantovani,38,Argentina,184 cm,78 kg,False,537,Leganes,140,La Liga,2017,14,10,1018,Defender,6.807692,False,4,0,8,5,1,1,,,,293,2,72,,0,22,106,64,2,2,,15,17,3,0,0,,1,0,0,
104799,Sergio Mora,Sergio,Mora Sánchez,42,Spain,182 cm,73 kg,False,546,Getafe,140,La Liga,2017,26,6,797,Midfielder,6.525000,False,20,4,28,6,0,0,,,,301,6,72,7,0,15,89,39,1,0,,6,15,5,0,0,,,0,0,
104814,Imanol Agirretxe Arruti,Imanol,Agirretxe Arruti,31,Spain,187 cm,78 kg,False,548,Real Sociedad,140,La Liga,2017,11,2,224,Attacker,,False,9,1,14,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
104823,Mozo,Alejandro,Gutiérrez Mozo,28,Spain,172 cm,66 kg,False,537,Leganes,140,La Liga,2017,1,0,44,Midfielder,6.200000,False,1,0,2,0,0,0,,,,14,0,77,,,0,12,6,1,1,,1,2,0,0,0,,,0,0,
934,Santi Mina,Santiago,Mina Lorenzo,28,Spain,185 cm,79 kg,False,532,Valencia,140,La Liga,2017,32,17,1549,Attacker,6.946666,False,15,10,19,43,20,12,2,,,363,10,76,1,0,2,259,107,28,19,,36,24,4,0,0,1,,1,0,
1574,Francis,Francisco Javier,Guerrero Martín,27,Spain,175 cm,78 kg,False,543,Real Betis,140,La Liga,2017,14,10,992,Defender,6.785714,False,4,3,10,4,1,1,,,,385,8,77,4,0,21,167,85,27,17,,26,17,2,0,0,,,0,0,
42039,Gabriel Fernández Arenas,Gabriel,Fernández Arenas,37,Spain,181 cm,74 kg,False,530,Atletico Madrid,140,La Liga,2017,34,25,2346,Midfielder,6.870588,False,9,6,12,10,1,0,1,,,1463,23,84,8,0,44,286,130,15,10,,23,51,8,0,0,,1,0,0,
46786,Eneko Bóveda Altube,Eneko,Bóveda Altube,34,Spain,182 cm,78 kg,False,544,Deportivo La Coruna,140,La Liga,2017,8,7,668,Defender,6.566666,False,1,2,1,0,0,0,1,,,152,4,71,,,14,52,22,4,1,,1,11,2,0,0,,,0,0,
46786,Eneko Bóveda Altube,Eneko,Bóveda Altube,34,Spain,182 cm,78 kg,False,531,Athletic Club,140,La Liga,2017,6,6,523,Defender,6.566666,False,0,1,12,0,0,0,1,,,152,4,71,,,14,52,22,4,1,,1,11,1,0,0,,,0,0,
46852,Carlos Martínez Díez,Carlos,Martínez Díez,34,Spain,189 cm,79 kg,False,548,Real Sociedad,140,La Liga,2017,1,0,2,Defender,,False,1,0,3,0,0,0,,,,2,0,50,,0,0,4,2,1,0,,1,1,0,0,0,,,0,0,
47083,Borja Lasso,Francisco Borja,Lasso de la Vega Gayán,27,Spain,177 cm,70 kg,False,536,Sevilla,140,La Liga,2017,1,1,54,Midfielder,7.000000,False,0,1,1,0,0,0,,,,26,1,74,,,0,10,5,2,1,,0,2,0,0,0,,,0,0,
47219,Iván López,Iván,López Mendoza,28,Spain,175 cm,69 kg,False,539,Levante,140,La Liga,2017,3,3,175,Defender,7.333333,False,0,2,0,1,0,0,1,,,56,1,79,,,8,6,6,4,4,,0,0,0,0,0,,,0,0,
47252,Bruno,Bruno,González Cabrera,33,Spain,185 cm,83 kg,False,546,Getafe,140,La Liga,2017,20,17,1537,Defender,6.888888,False,3,0,18,5,0,0,,,,223,4,53,8,2,31,136,75,1,1,,10,19,5,0,0,,,0,0,
47283,Ibai Gómez,Ibai,Gómez Pérez,34,Spain,177 cm,72 kg,False,542,Alaves,140,La Liga,2017,34,26,2325,Midfielder,6.873529,False,8,14,10,54,24,7,6,,,596,40,72,4,1,15,232,84,80,38,,19,17,1,0,0,,,1,0,
47295,Moyà,Miguel Ángel,Moyà Rumbo,37,Spain,188 cm,83 kg,False,548,Real Sociedad,140,La Liga,2017,9,9,765,Goalkeeper,6.855555,False,0,1,2,0,0,0,,8,25,250,0,72,,0,2,4,2,0,0,,0,1,0,0,0,,,0,0,1
47295,Moyà,Miguel Ángel,Moyà Rumbo,37,Spain,188 cm,83 kg,False,530,Atletico Madrid,140,La Liga,2017,0,0,0,Goalkeeper,6.855555,False,0,0,25,0,0,0,,8,25,250,0,72,,0,2,4,2,0,0,,0,1,0,0,0,,,0,0,1
47363,Manu García,Manuel Alejandro,García Sánchez,37,Spain,182 cm,74 kg,False,542,Alaves,140,La Liga,2017,30,27,2438,Midfielder,6.813333,False,3,2,8,26,8,3,,,,722,16,72,10,1,35,472,254,27,18,,72,65,9,0,0,,,0,2,
47425,Sergio Álvarez,Sergio,Álvarez Conde,35,Spain,180 cm,75 kg,False,538,Celta Vigo,140,La Liga,2017,17,16,1475,Goalkeeper,6.741176,False,1,0,22,0,0,0,,29,48,377,1,64,,0,0,13,11,1,1,,5,0,0,0,0,,,0,0,0
47454,Pedro López,Pedro,López Muñoz,38,Spain,174 cm,72 kg,False,539,Levante,140,La Liga,2017,21,18,1597,Defender,6.690476,False,3,6,17,3,0,0,,,,437,7,73,5,3,26,154,77,22,7,,29,19,4,0,0,,,0,0,
47506,Raúl Carnero,Raúl,García Carnero,34,Spain,180 cm,74 kg,False,537,Leganes,140,La Liga,2017,19,15,1388,Defender,6.900000,False,4,0,18,7,1,0,2,,,332,26,63,7,1,19,128,75,19,11,,17,10,1,0,0,,,0,0,
47563,Luis Carlos Correia Pinto,Luis Carlos,Correia Pinto,38,Portugal,171 cm,66 kg,False,544,Deportivo La Coruna,140,La Liga,2017,30,29,2622,Defender,6.993333,False,1,1,3,16,4,1,1,,,940,19,78,24,1,55,350,222,61,43,,49,43,12,0,0,,,0,0,
70495,Francisco Manuel Rico Castro,Francisco Manuel,Rico Castro,32,Spain,178 cm,72 kg,False,545,Eibar,140,La Liga,2017,0,0,0,Midfielder,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
104794,Xabier Prieto Argarate,Xabier,Prieto Argarate,35,Spain,187 cm,76 kg,False,548,Real Sociedad,140,La Liga,2017,26,24,1940,Midfielder,,False,2,13,2,,,3,,,,,,,,,,,,,,,,,1,0,0,,,,,
104822,M. Lizak,Marcel Julian,Lizak,27,Poland,192 cm,78 kg,False,547,Girona,140,La Liga,2017,0,0,0,Goalkeeper,,False,0,0,3,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
104834,José Carlos,José Carlos,Sánchez González,25,Spain,177 cm,68 kg,False,535,Malaga,140,La Liga,2017,0,0,0,Midfielder,,False,0,0,1,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
135151,Álex Robles,Alejandro,Robles García,24,Spain,170 cm,68 kg,False,535,Malaga,140,La Liga,2017,1,1,90,Defender,6.800000,False,0,0,1,0,0,0,,,,17,0,65,1,0,3,8,5,0,0,,1,3,0,0,0,,,0,0,
46,Vitolo,Víctor,Machín Pérez,34,Spain,185 cm,80 kg,False,530,Atletico Madrid,140,La Liga,2017,14,8,620,Midfielder,6.571428,False,6,7,11,8,2,1,2,,,225,3,78,5,1,6,121,56,22,17,,22,19,1,0,1,1,,0,0,
46,Vitolo,Víctor,Machín Pérez,34,Spain,185 cm,80 kg,False,534,Las Palmas,140,La Liga,2017,9,8,690,Midfielder,6.571428,False,1,2,1,8,2,1,2,,,225,3,78,5,1,6,121,56,22,17,,22,19,0,0,0,1,,0,0,
1683,M. Barbosa,Mariano Damián,Barbosa,36,Argentina,188 cm,79 kg,False,533,Villarreal,140,La Liga,2017,13,12,1124,Goalkeeper,6.892307,False,1,0,19,0,0,0,,17,34,168,0,60,,,1,4,4,0,0,,3,0,0,0,0,,,0,0,0
1704,Bruno,Bruno,Soriano Llido,37,Spain,184 cm,73 kg,False,533,Villarreal,140,La Liga,2017,0,0,0,Midfielder,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
2047,Aleix Vidal,Aleix,Vidal Parreu,34,Spain,177 cm,70 kg,False,529,Barcelona,140,La Liga,2017,15,4,453,Defender,6.653846,False,11,4,19,8,6,1,1,,,198,4,78,,0,9,54,24,10,3,,12,2,0,0,0,,,0,0,
41312,Alberto Bueno Calvo,Alberto,Bueno Calvo,34,Spain,179 cm,67 kg,False,535,Malaga,140,La Liga,2017,11,1,217,Attacker,6.572727,False,10,1,19,5,1,0,,,,76,4,84,,0,1,47,14,3,2,,7,3,0,0,0,,,0,0,
46647,Rubén Iván Martínez Andrade,Rubén Iván,Martínez Andrade,38,Spain,188 cm,79 kg,False,544,Deportivo La Coruna,140,La Liga,2017,28,27,2477,Goalkeeper,6.521428,False,1,0,1,0,0,0,,59,79,339,0,56,,0,1,14,11,0,0,,5,0,3,0,0,,,0,0,1
46800,José Vicente Gómez Umpiérrez,José Vicente,Gómez Umpiérrez,34,Spain,187 cm,76 kg,False,534,Las Palmas,140,La Liga,2017,25,17,1525,Midfielder,6.530434,False,8,8,16,14,0,0,,,,773,5,86,2,0,17,184,89,13,7,,29,22,3,0,0,,,0,0,
46823,Miguel Torres Gómez,Miguel,Torres Gómez,33,Spain,185 cm,81 kg,False,535,Malaga,140,La Liga,2017,8,8,675,Defender,6.850000,False,0,2,6,2,0,0,,,,207,2,81,9,5,13,45,21,1,0,,0,8,3,0,0,,,0,0,
46827,Adrián  González Morales,Adrián,González Morales,34,Spain,183 cm,78 kg,False,535,Malaga,140,La Liga,2017,29,27,2402,Midfielder,6.679310,False,2,3,5,35,12,3,,,,845,18,79,8,4,38,348,142,13,8,,31,39,9,0,1,,,1,0,
46880,Francisco José Molinero Calderón,Francisco José,Molinero Calderón,37,Spain,177 cm,77 kg,False,546,Getafe,140,La Liga,2017,10,5,574,Defender,6.530000,False,5,0,31,4,0,0,,,,138,3,66,1,0,14,68,28,4,3,,6,21,5,0,0,,1,0,0,
47114,E. Zidane,Enzo Alan,Zidane Fernández,28,France,185 cm,80 kg,False,542,Alaves,140,La Liga,2017,2,1,71,Midfielder,6.750000,False,1,1,4,0,0,0,,,,17,1,60,,,0,7,4,2,2,,0,0,0,0,0,,,0,0,
47284,Iturraspe,Ander,Iturraspe Derteano,31,Spain,187 cm,80 kg,False,531,Athletic Club,140,La Liga,2017,30,20,1901,Midfielder,6.896666,False,10,7,12,6,1,0,,,,990,22,82,8,2,35,203,110,6,5,,22,29,7,0,0,,1,0,0,
47342,Víctor Sánchez Mata,Víctor,Sánchez Mata,35,Spain,174 cm,72 kg,False,540,Espanyol,140,La Liga,2017,30,29,2463,Midfielder,6.810000,False,1,7,3,13,1,0,2,,,865,6,72,8,4,79,403,216,19,11,,50,72,13,0,0,,,0,0,
47347,Sergio García de la Fuente,Sergio,García de la Fuente,39,Spain,174 cm,72 kg,False,540,Espanyol,140,La Liga,2017,33,14,1626,Attacker,6.815625,False,19,4,20,39,17,2,6,,,313,27,66,,2,10,224,88,47,22,,35,18,4,0,0,,,0,0,
47362,Burgui,Jorge,Franco Alviz,30,Spain,184 cm,75 kg,False,542,Alaves,140,La Liga,2017,23,12,1034,Midfielder,6.760869,False,11,11,15,15,4,1,,,,257,18,76,1,0,7,102,52,36,21,,19,12,1,0,0,1,,0,0,
47387,P. Diop,Papakouli,Diop,37,Senegal,180 cm,77 kg,False,545,Eibar,140,La Liga,2017,15,12,943,Midfielder,6.706666,False,3,6,7,14,1,0,,,,336,4,77,7,0,13,161,84,11,8,,21,25,5,0,0,,,0,0,
47387,P. Diop,Papakouli,Diop,37,Senegal,180 cm,77 kg,False,540,Espanyol,140,La Liga,2017,5,3,263,Midfielder,6.706666,False,2,1,8,14,1,0,,,,336,4,77,7,0,13,161,84,11,8,,21,25,2,0,0,,,0,0,
47509,Carles Planas Antolínez,Carles,Planas Antolínez,30,Spain,173 cm,76 kg,False,547,Girona,140,La Liga,2017,5,2,189,Defender,6.800000,False,3,1,13,1,0,0,1,,,59,4,68,,,5,15,8,1,0,,0,1,0,0,0,,,0,0,
104796,Fernando Navarro i Corbacho,Fernando,Navarro i Corbacho,36,Spain,177 cm,70 kg,False,544,Deportivo La Coruna,140,La Liga,2017,15,11,1042,Defender,,False,4,0,26,,,0,,,,,,,,,,,,,,,,,5,0,0,,,,,
104810,Eloi Amagat,Eloi,Amagat Arimany,38,Spain,180 cm,72 kg,False,547,Girona,140,La Liga,2017,2,0,14,Midfielder,6.450000,False,2,0,4,2,0,0,,,,8,0,100,,0,0,1,0,0,0,,0,0,0,0,0,,,0,0,
104825,Kike Sola,Enrique,Sola Clemente,35,Spain,184 cm,78 kg,False,531,Athletic Club,140,La Liga,2017,0,0,0,Attacker,,False,0,0,1,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
392,Adrián López,Adrián,López Álvarez,35,Spain,183 cm,73 kg,False,544,Deportivo La Coruna,140,La Liga,2017,30,26,2347,Attacker,6.926666,False,4,6,4,61,20,9,6,,,604,34,70,1,1,10,364,166,69,38,,29,16,1,0,0,,,0,0,
660,Pape Cheikh,Pape Cheikh,Diop Gueye,27,Senegal,180 cm,68 kg,False,538,Celta Vigo,140,La Liga,2017,0,0,0,Midfielder,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
917,E. Garay,Ezequiel Marcelo,Garay,34,Argentina,189 cm,90 kg,False,532,Valencia,140,La Liga,2017,24,23,2031,Defender,6.887500,False,1,3,4,6,1,0,,,,936,3,83,4,3,24,125,76,0,0,,15,22,5,0,0,,,0,0,
1682,Sergio Asenjo,Sergio,Asenjo Andrés,34,Spain,189 cm,87 kg,False,533,Villarreal,140,La Liga,2017,23,23,2070,Goalkeeper,6.865217,False,0,0,2,0,0,0,,30,63,296,0,55,,0,0,20,13,1,1,,3,2,3,0,0,,,0,0,3
3426,M. Wakaso,Mubarak,Wakaso,34,Ghana,171 cm,66 kg,False,542,Alaves,140,La Liga,2017,21,12,1096,Midfielder,6.752631,False,9,7,20,10,1,0,1,,,316,9,66,11,1,35,190,99,24,17,,22,31,7,0,0,,2,0,0,
13114,A. Fernández,Augusto Matías,Fernández,35,Argentina,177 cm,73 kg,False,530,Atletico Madrid,140,La Liga,2017,5,1,104,Midfielder,6.675000,False,4,1,9,1,0,0,,,,58,1,80,,,2,14,8,2,2,,1,1,1,0,0,,,0,0,
14464,Landeta,Ioritz,Landeta Batiz,28,Spain,193 cm,91 kg,False,542,Alaves,140,La Liga,2017,0,0,0,Goalkeeper,,False,0,0,2,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
20997,Rafa Navarro,Rafael Jesús,Navarro Mazuelos,29,Spain,173 cm,61 kg,False,543,Real Betis,140,La Liga,2017,3,1,133,Defender,6.533333,False,2,1,16,1,1,0,,,,67,2,94,2,0,1,21,10,4,3,,3,2,0,0,0,,,0,0,
46726,R. Zozulya,Roman,Zozulya,34,Ukraine,180 cm,62 kg,False,543,Real Betis,140,La Liga,2017,0,0,0,Attacker,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
46829,Mehdi Lacen,Mehdi,Lacen,35,Algeria,176 cm,74 kg,False,535,Malaga,140,La Liga,2017,15,12,1063,Midfielder,6.633333,False,3,7,5,2,1,0,,,,21,0,92,,,0,6,3,0,0,,0,2,2,0,0,,,0,0,
46829,Mehdi Lacen,Mehdi,Lacen,35,Algeria,176 cm,74 kg,False,546,Getafe,140,La Liga,2017,4,0,58,Midfielder,6.633333,False,4,0,5,2,1,0,,,,21,0,92,,,0,6,3,0,0,,0,2,1,0,0,,,0,0,
46861,Omar Ramos,Julián Omar,Ramos Suárez,35,Spain,175 cm,66 kg,False,537,Leganes,140,La Liga,2017,23,18,1457,Midfielder,6.613636,False,5,14,5,9,2,0,1,,,336,23,79,1,1,14,202,88,59,33,,18,14,3,0,0,,,0,0,
47193,L. Quezada,Luis Miguel,Quezada Sánchez,28,Dominican Republic,171 cm,66 kg,False,541,Real Madrid,140,La Liga,2017,0,0,0,Midfielder,,False,0,0,1,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
47280,Beñat,Beñat,Etxebarria Urkiaga,34,Spain,176 cm,75 kg,False,531,Athletic Club,140,La Liga,2017,24,12,1115,Midfielder,6.972727,False,12,7,21,13,3,0,2,,,614,25,87,5,0,28,119,54,12,6,,15,17,3,0,0,,,0,0,
47289,Susaeta,Markel,Susaeta Laskurain,34,Spain,179 cm,63 kg,False,531,Athletic Club,140,La Liga,2017,34,26,2270,Attacker,6.820588,False,8,14,12,27,12,3,2,,,687,54,81,4,0,18,312,138,71,37,,50,20,2,0,0,1,,0,0,
