league_id,season,fixture_id,fixture_date,fixture_status,round,home_team_id,home_team_name,away_team_id,away_team_name,team_id,team_name,opponent_team_id,opponent_team_name,is_home,player_id,player_name,number,position,rating,captain,substitute,minutes,offsides,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved
78,2021,719349,2021-08-13T18:30:00+00:00,FT,Regular Season - 1,163,Borussia Monchengladbach,157,Bayern Munich,163,Borussia Monchengladbach,157,Bayern Munich,True,2802,Yann Sommer,1,G,8.5,False,False,90,,,,,1,,8,35,,19,,,,,,,,,,,0,0,,,0,0,0
78,2021,719349,2021-08-13T18:30:00+00:00,FT,Regular Season - 1,163,Borussia Monchengladbach,157,Bayern Munich,163,Borussia Monchengladbach,157,Bayern Munich,True,1082,Stefan Lainer,18,D,6.3,False,False,90,,1,,,0,,,31,1,22,1,,1,8,3,1,,3,,,0,0,,,0,0,
78,2021,719349,2021-08-13T18:30:00+00:00,FT,Regular Season - 1,163,Borussia Monchengladbach,157,Bayern Munich,163,Borussia Monchengladbach,157,Bayern Munich,True,2915,Matthias Ginter,28,D,7.0,False,False,90,,,,,0,,,20,,13,1,1,3,10,5,,,,,,0,0,,,0,0,
78,2021,719349,2021-08-13T18:30:00+00:00,FT,Regular Season - 1,163,Borussia Monchengladbach,157,Bayern Munich,163,Borussia Monchengladbach,157,Bayern Munich,True,2803,Nico Elvedi,30,D,6.9,False,False,90,,1,,,0,,,32,1,25,,2,2,3,1,,,1,,,0,0,,,0,0,
78,2021,719349,2021-08-13T18:30:00+00:00,FT,Regular Season - 1,163,Borussia Monchengladbach,157,Bayern Munich,163,Borussia Monchengladbach,157,Bayern Munich,True,50852,Joseph Scally,29,D,7.0,False,False,90,,,,,0,,,26,,21,2,,3,11,8,3,2,2,2,,0,0,,,0,0,
78,2021,719349,2021-08-13T18:30:00+00:00,FT,Regular Season - 1,163,Borussia Monchengladbach,157,Bayern Munich,163,Borussia Monchengladbach,157,Bayern Munich,True,25637,Christoph Kramer,6,M,6.9,False,False,90,,,,,0,,,35,,20,4,,,11,7,2,2,1,,1,0,0,,,0,0,
78,2021,719349,2021-08-13T18:30:00+00:00,FT,Regular Season - 1,163,Borussia Monchengladbach,157,Bayern Munich,163,Borussia Monchengladbach,157,Bayern Munich,True,25638,Florian Neuhaus,32,M,7.7,False,False,89,,1,1,,0,,,29,,24,4,1,4,9,5,2,1,1,,1,1,0,,,0,0,
78,2021,719349,2021-08-13T18:30:00+00:00,FT,Regular Season - 1,163,Borussia Monchengladbach,157,Bayern Munich,163,Borussia Monchengladbach,157,Bayern Munich,True,25644,Patrick Herrmann,7,M,6.9,False,False,64,2,1,,,0,,,21,2,15,4,,2,14,6,1,,3,1,1,0,0,,,0,0,
78,2021,719349,2021-08-13T18:30:00+00:00,FT,Regular Season - 1,163,Borussia Monchengladbach,157,Bayern Munich,163,Borussia Monchengladbach,157,Bayern Munich,True,25639,Lars Stindl,13,M,6.9,True,False,90,,3,1,,0,1,,34,1,28,2,,1,15,5,2,2,3,,1,1,0,,,0,0,
78,2021,719349,2021-08-13T18:30:00+00:00,FT,Regular Season - 1,163,Borussia Monchengladbach,157,Bayern Munich,163,Borussia Monchengladbach,157,Bayern Munich,True,1103,Hannes Wolf,11,M,6.9,False,False,72,,1,1,,0,,,21,,12,11,,,24,11,3,,5,,2,0,0,,,0,0,
78,2021,719349,2021-08-13T18:30:00+00:00,FT,Regular Season - 1,163,Borussia Monchengladbach,157,Bayern Munich,163,Borussia Monchengladbach,157,Bayern Munich,True,25646,Alassane Pléa,14,F,7.2,False,False,64,1,1,1,1,0,,,24,1,19,,,1,9,4,2,,,1,,0,0,,,0,0,
78,2021,719349,2021-08-13T18:30:00+00:00,FT,Regular Season - 1,163,Borussia Monchengladbach,157,Bayern Munich,163,Borussia Monchengladbach,157,Bayern Munich,True,25627,Tobias Sippel,21,G,,False,True,,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
78,2021,719349,2021-08-13T18:30:00+00:00,FT,Regular Season - 1,163,Borussia Monchengladbach,157,Bayern Munich,163,Borussia Monchengladbach,157,Bayern Munich,True,25630,Tony Jantschke,24,D,,False,True,,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
78,2021,719349,2021-08-13T18:30:00+00:00,FT,Regular Season - 1,163,Borussia Monchengladbach,157,Bayern Munich,163,Borussia Monchengladbach,157,Bayern Munich,True,25628,Jordan Beyer,15,D,,False,True,,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
78,2021,719349,2021-08-13T18:30:00+00:00,FT,Regular Season - 1,163,Borussia Monchengladbach,157,Bayern Munich,163,Borussia Monchengladbach,157,Bayern Munich,True,163069,Luca Netz,20,D,,False,True,,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
78,2021,719349,2021-08-13T18:30:00+00:00,FT,Regular Season - 1,163,Borussia Monchengladbach,157,Bayern Munich,163,Borussia Monchengladbach,157,Bayern Munich,True,25641,Keanan Bennetts,37,F,6.9,False,True,18,,,,,0,,,7,,6,1,,,4,4,2,2,,,,0,0,,,0,0,
78,2021,719349,2021-08-13T18:30:00+00:00,FT,Regular Season - 1,163,Borussia Monchengladbach,157,Bayern Munich,163,Borussia Monchengladbach,157,Bayern Munich,True,25635,Jonas Hofmann,23,M,6.3,False,True,26,,,,,0,,,13,1,8,,,1,3,,1,,2,,,0,0,,,0,0,
78,2021,719349,2021-08-13T18:30:00+00:00,FT,Regular Season - 1,163,Borussia Monchengladbach,157,Bayern Munich,163,Borussia Monchengladbach,157,Bayern Munich,True,24962,László Bénes,22,M,,False,True,1,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
78,2021,719349,2021-08-13T18:30:00+00:00,FT,Regular Season - 1,163,Borussia Monchengladbach,157,Bayern Munich,163,Borussia Monchengladbach,157,Bayern Munich,True,21509,Marcus Thuram,10,F,6.6,False,True,26,,1,,,0,,,4,1,4,2,,,9,5,3,3,1,,1,0,0,,,0,0,
78,2021,719349,2021-08-13T18:30:00+00:00,FT,Regular Season - 1,163,Borussia Monchengladbach,157,Bayern Munich,163,Borussia Monchengladbach,157,Bayern Munich,True,153286,Conor Noß,34,F,,False,True,,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,
