player_id,player_name,firstname,lastname,age,nationality,height,weight,injured,team_id,team_name,league_id,league_name,season,appearances,lineups,minutes,position,rating,captain,sub_in,sub_out,sub_bench,shots_total,shots_on,goals_total,goals_assists,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved
1898,Y. Pelé,Yohann,Pelé,39,France,196 cm,89 kg,False,81,Marseille,61,Ligue 1,2021,,,,Goalkeeper,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8550,N. Penneteau,Nicolas,Penneteau,42,France,185 cm,78 kg,False,93,Reims,61,Ligue 1,2021,0,0,0,Goalkeeper,,False,0,0,10,,,0,,0,,,,,,,,,,,,,,,0,0,0,,,0,0,1
20631,M. Saunier,Matthieu Serge Fernand,Saunier,31,France,182 cm,76 kg,False,97,Lorient,61,Ligue 1,2021,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20639,F. Lemoine,Fabien,Lemoine,36,France,175 cm,71 kg,False,97,Lorient,61,Ligue 1,2021,21,13,1120,Midfielder,6.855555,False,8,10,8,4,,0,1,0,,880,10,,35,4,14,137,70,12,8,,18,27,5,0,0,,,0,0,
20684,D. Bain,Dénys,Bain,30,France,181 cm,74 kg,False,106,Stade Brestois 29,61,Ligue 1,2021,2,2,180,Defender,6.550000,False,0,0,17,,,0,,0,,84,,,3,1,3,15,9,,,,2,4,0,0,0,,,0,0,
20769,Jérôme  Phojo,Jérôme,Phojo,29,France,178 cm,71 kg,False,99,Clermont Foot,61,Ligue 1,2021,1,0,5,Defender,6.700000,False,1,0,11,,,0,,0,,3,,,,,,,,,,,,,0,0,0,,,0,0,
20940,M. Cabit,Manuel,Cabit,29,Martinique,182 cm,75 kg,False,112,Metz,61,Ligue 1,2021,0,0,0,Defender,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
20944,J. Hergault,Jérôme,Hergault,36,France,185 cm,80 kg,False,97,Lorient,61,Ligue 1,2021,8,5,354,Defender,6.087500,False,3,3,30,1,,0,,0,,157,1,,3,1,4,35,13,5,1,,3,7,1,1,1,,,0,0,
21571,Hilton,Vitorino,Hilton da Silva,44,Brazil,180 cm,78 kg,False,82,Montpellier,61,Ligue 1,2021,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22082,J. Moulin,Jessy,Moulin,37,France,185 cm,88 kg,False,110,Estac Troyes,61,Ligue 1,2021,7,7,630,Goalkeeper,6.900000,False,0,0,19,,,0,,8,16,199,,,,,1,5,4,,,,2,1,2,1,0,,,0,0,0
22095,R. Hamouma,Romain,Hamouma,36,France,178 cm,76 kg,False,1063,Saint Etienne,61,Ligue 1,2021,22,7,880,Attacker,6.559090,False,15,7,15,20,7,2,1,0,,266,14,,10,,4,115,38,34,12,,12,23,2,0,0,,,0,0,
22143,Yannick Cahuzac,Yannick,Cahuzac,37,France,178 cm,72 kg,False,116,Lens,61,Ligue 1,2021,17,6,612,Midfielder,6.481250,False,11,4,31,1,,0,,0,,248,1,,5,2,9,31,13,2,1,,1,6,1,0,1,,,0,0,
46972,K. Azamoum,Karim,Azamoum,33,France,178 cm,74 kg,False,110,Estac Troyes,61,Ligue 1,2021,7,4,386,Defender,6.585714,False,3,1,3,3,3,0,,0,,140,,,6,2,1,40,17,3,1,,3,12,2,0,0,,,0,0,
162532,Y. Saidani,Yanis,Saidani,24,France,,,False,85,Paris Saint Germain,61,Ligue 1,2021,,,,Goalkeeper,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193405,D. Lima Semedo,Darren,Lima Semedo,21,France,,,False,78,Bordeaux,61,Ligue 1,2021,0,0,0,Goalkeeper,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
194455,U. Bertelli,Ugo,Bertelli,20,France,168 cm,,False,81,Marseille,61,Ligue 1,2021,0,0,0,Midfielder,,False,0,0,3,,,0,,0,,,,,,,,,,,,,,,0,0,0,,,0,0,
275671,E. Tchato,Enzo Gianni,Tchato Mbiayi,20,Cameroon,182 cm,75 kg,False,82,Montpellier,61,Ligue 1,2021,1,0,7,Defender,,False,1,0,4,,,0,,0,,3,,,,,,2,,,,,,,0,0,0,,,0,0,
325345,Óscar García,Óscar,García Junyent,48,Spain,"
    ","
    ",False,93,Reims,61,Ligue 1,2021,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325762,Valentino Lesieur,Valentino Claude,Rodrigues Lesieur,19,Portugal,195 cm,"
    ",False,116,Lens,61,Ligue 1,2021,0,0,0,Goalkeeper,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
325786,T. Zoukrou,Tanguy Xavier,Banhie-Zoukrou,19,France,"
    ","
    ",False,110,Estac Troyes,61,Ligue 1,2021,4,0,74,Defender,6.233333,False,4,0,8,1,1,0,,0,,26,,,1,,,5,2,,,,,1,1,0,0,,,0,0,
660,Pape Cheikh,Pape Cheikh,Diop Gueye,27,Senegal,180 cm,68 kg,False,80,Lyon,61,Ligue 1,2021,0,0,0,Midfielder,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
2041,J. Gnagnon,Joris,Gnagnon,25,France,182 cm,89 kg,False,1063,Saint Etienne,61,Ligue 1,2021,0,0,0,Defender,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
2996,S. Thioub,Sada,Thioub,29,Senegal,179 cm,75 kg,False,1063,Saint Etienne,61,Ligue 1,2021,17,11,953,Midfielder,,False,6,10,7,,,0,,0,,3,,,,,,1,,,,,,,2,0,0,,,0,0,
2996,S. Thioub,Sada,Thioub,29,Senegal,179 cm,75 kg,False,77,Angers,61,Ligue 1,2021,1,0,2,Midfielder,,False,1,0,7,,,0,,0,,3,,,,,,1,,,,,,,0,0,0,,,0,0,
3445,Pelé,Judilson Mamadú,Tuncará Gomes,32,Guinea-Bissau,182 cm,78 kg,False,91,Monaco,61,Ligue 1,2021,0,0,0,Midfielder,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
20568,A. Letellier,Alexandre,Letellier,34,France,193 cm,93 kg,False,85,Paris Saint Germain,61,Ligue 1,2021,1,0,7,Goalkeeper,6.200000,False,1,0,4,,,0,,0,,3,,,,,,,,,,,,,0,0,0,,,0,0,0
20591,W. Tchimbembé,Warren Christopher Paul-Roger,Tchimbembé,26,Congo,174 cm,74 kg,False,112,Metz,61,Ligue 1,2021,9,1,198,Midfielder,6.320000,False,8,1,15,,,0,,0,,94,4,,1,1,2,15,5,2,,,3,2,0,0,0,,,0,0,
20625,V. Le Goff,Vincent,Le Goff,35,France,177 cm,69 kg,False,97,Lorient,61,Ligue 1,2021,34,34,3060,Defender,6.767647,False,0,0,0,18,4,1,1,0,,1442,26,,61,3,37,208,107,23,14,,21,24,1,0,0,,,0,0,
