player_id,player_name,firstname,lastname,age,nationality,height,weight,injured,team_id,team_name,league_id,league_name,season,appearances,lineups,minutes,position,rating,captain,sub_in,sub_out,sub_bench,shots_total,shots_on,goals_total,goals_assists,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved
1263,Maxime Poundjé,Maxime,Poundjé,30,France,180 cm,74 kg,False,78,Bordeaux,61,Ligue 1,2019,2,0,2,Defender,6.300000,False,2,0,15,0,0,0,,,,3,0,100,,0,0,,,0,0,,0,0,0,0,0,,,0,0,
1898,Y. Pelé,Yohann,Pelé,39,France,196 cm,89 kg,False,81,Marseille,61,Ligue 1,2019,2,1,149,Goalkeeper,6.900000,False,1,0,27,0,0,0,,2,5,31,0,81,,0,0,,,0,0,,1,0,0,0,0,,,0,0,1
20527,R. Cohade,Renaud,Cohade,37,France,181 cm,75 kg,False,112,Metz,61,Ligue 1,2019,12,9,768,Midfielder,6.716666,False,3,7,11,8,4,1,,,,463,8,83,21,4,8,,,9,5,,4,20,3,0,0,,,0,0,
20543,G. Belaud,Gaëtan,Belaud,35,France,178 cm,75 kg,False,106,Stade Brestois 29,61,Ligue 1,2019,7,6,580,Defender,6.933333,False,1,1,11,2,0,0,,,,198,2,76,10,3,10,,,9,5,,4,5,0,0,0,,,0,0,
20552,Thomas Ayasse,Thomas,Ayasse,32,France,183 cm,75 kg,False,106,Stade Brestois 29,61,Ligue 1,2019,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20684,D. Bain,Dénys,Bain,30,France,181 cm,74 kg,False,106,Stade Brestois 29,61,Ligue 1,2019,15,13,1267,Defender,7.053333,False,2,0,5,3,1,1,,,,629,1,89,18,8,30,,,5,4,,5,8,3,0,1,,,0,0,
20940,M. Cabit,Manuel,Cabit,29,Martinique,182 cm,75 kg,False,112,Metz,61,Ligue 1,2019,3,3,270,Defender,6.633333,False,0,0,9,0,0,0,1,,,74,2,77,3,0,5,,,4,4,,9,6,2,0,0,,1,0,0,
21379,M. Bodmer,Mathieu,Bodmer,39,France,190 cm,90 kg,False,87,Amiens,61,Ligue 1,2019,9,0,79,Midfielder,6.587500,False,9,0,13,4,2,1,,,,77,1,70,,1,1,,,1,1,,0,5,1,0,0,,,0,0,
21444,P. Valdivia,Pierrick,Valdivia,33,France,185 cm,70 kg,False,92,Nimes,61,Ligue 1,2019,2,1,68,Midfielder,6.450000,False,1,1,1,0,0,0,,,,33,0,87,1,0,0,,,1,0,,0,3,0,0,0,,,0,0,
21499,L. Deaux,Lucas,Deaux,35,France,188 cm,82 kg,False,92,Nimes,61,Ligue 1,2019,17,15,1338,Midfielder,6.987500,False,2,5,2,13,4,2,1,,,498,14,75,34,3,13,,,13,9,,22,23,2,0,0,,,0,0,
21700,W. Lautoa,Wesley,Lautoa,34,France,184 cm,87 kg,False,89,Dijon,61,Ligue 1,2019,23,21,1872,Defender,6.954545,False,2,5,3,8,0,0,1,,,808,9,85,43,14,37,,,20,17,,26,21,3,0,0,,,0,0,
21713,B. Jeannot,Benjamin,Jeannot,31,France,183 cm,75 kg,False,89,Dijon,61,Ligue 1,2019,2,2,168,Attacker,6.450000,False,0,1,0,5,3,0,,,,49,0,77,1,0,2,,,1,0,,3,0,0,0,0,,,0,0,
22082,J. Moulin,Jessy,Moulin,37,France,185 cm,88 kg,False,1063,Saint Etienne,61,Ligue 1,2019,5,5,450,Goalkeeper,7.875000,False,0,0,21,0,0,0,,3,18,57,0,55,,0,0,,,0,0,,1,0,0,0,0,,,0,0,0
22095,R. Hamouma,Romain,Hamouma,36,France,178 cm,76 kg,False,1063,Saint Etienne,61,Ligue 1,2019,14,9,865,Attacker,6.928571,False,5,4,8,20,12,6,1,,,167,17,77,8,0,0,,,26,10,,19,14,2,1,0,,,0,0,
22103,K. Monnet-Paquet,Kévin,Monnet-Paquet,35,France,184 cm,81 kg,False,1063,Saint Etienne,61,Ligue 1,2019,0,0,0,Attacker,,False,0,0,1,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
22137,M. Gonçalves,Mathieu,Gonçalves,22,France,178 cm,66 kg,False,96,Toulouse,61,Ligue 1,2019,4,3,314,Defender,6.075000,False,1,1,12,0,0,0,,,,106,0,76,5,3,2,,,2,2,,1,4,1,0,0,,2,0,0,
22253,Benjamin Corgnet,Benjamin,Corgnet,35,France,180 cm,73 kg,False,95,Strasbourg,61,Ligue 1,2019,6,3,260,Midfielder,6.480000,False,3,2,15,4,1,0,,,,40,1,55,1,0,4,,,7,3,,3,3,0,0,0,,,0,0,
