player_id,player_name,firstname,lastname,age,nationality,height,weight,injured,team_id,team_name,league_id,league_name,season,appearances,lineups,minutes,position,rating,captain,sub_in,sub_out,sub_bench,shots_total,shots_on,goals_total,goals_assists,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved
1263,Maxime Poundjé,Maxime,Poundjé,30,France,180 cm,74 kg,False,78,Bordeaux,61,Ligue 1,2018,30,28,2536,Defender,6.824137,False,2,1,7,10,1,0,2,,,843,28,80,34,5,30,232,119,25,13,,21,24,4,0,0,,,0,0,
1898,Y. Pelé,Yohann,Pelé,39,France,196 cm,89 kg,False,81,Marseille,61,Ligue 1,2018,9,7,680,Goalkeeper,6.475000,False,2,0,31,0,0,0,,13,11,155,0,77,,0,0,5,3,0,0,,1,0,0,0,0,,,0,0,0
8666,Issa Marega,Issa,Marega,24,France,195 cm,98 kg,False,88,Caen,61,Ligue 1,2018,0,0,0,Midfielder,,False,0,0,1,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
21139,Y. Andreu,Yoann,Andreu,30,France,178 cm,70 kg,False,77,Angers,61,Ligue 1,2018,1,0,3,Defender,5.900000,False,1,0,3,0,0,0,,,,0,0,,,0,1,6,2,0,0,,0,1,0,0,0,,,0,0,
21379,M. Bodmer,Mathieu,Bodmer,39,France,190 cm,90 kg,False,87,Amiens,61,Ligue 1,2018,26,10,1062,Midfielder,6.526923,False,16,5,24,13,5,1,,,,438,15,68,11,0,2,153,72,7,4,,13,12,1,0,0,,,0,0,
21432,H. Lybohy,Hervé,Lybohy,40,Niger,186 cm,88 kg,False,92,Nimes,61,Ligue 1,2018,17,15,1478,Defender,6.605882,False,2,0,15,3,2,2,,,,474,0,80,13,11,14,116,61,1,1,,10,18,3,0,0,,1,0,0,
21444,P. Valdivia,Pierrick,Valdivia,33,France,185 cm,70 kg,False,92,Nimes,61,Ligue 1,2018,2,0,29,Midfielder,6.700000,False,2,0,9,0,0,0,,,,11,0,90,1,0,1,3,3,0,0,,1,0,0,0,0,,,0,0,
21499,L. Deaux,Lucas,Deaux,35,France,188 cm,82 kg,False,90,Guingamp,61,Ligue 1,2018,18,17,1197,Midfielder,6.700000,False,1,11,6,18,7,3,1,,,361,13,70,28,0,10,199,87,15,5,,12,33,4,0,0,,,0,0,
21629,E. Zelazny,Erwin,Zelazny,32,France,186 cm,80 kg,False,88,Caen,61,Ligue 1,2018,0,0,0,Goalkeeper,,False,0,0,38,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
21632,M. Dabo,Mouhamadou,Dabo,35,France,176 cm,65 kg,False,88,Caen,61,Ligue 1,2018,0,0,0,Defender,,False,0,0,3,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
21642,Jad Mouaddib,Jad,Mouaddib,23,France,173 cm,70 kg,False,88,Caen,61,Ligue 1,2018,0,0,0,Midfielder,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
