player_id,player_name,team_id,team_name,league_id,season,position,squad_rows,appearances,starts,sub_appearances,minutes,avg_rating,offsides,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved,goals_total_per90,goals_assists_per90,shots_total_per90,shots_on_per90,passes_key_per90,tackles_total_per90,duels_won_per90,cards_yellow_per90,cards_red_per90
3237,Ismaël Traoré,77,Angers,61,2021,D,37,37,36,1,3220,6.856,0,19,10,4,0,1,0,1751,9,28,17,44,159,86,12,5,15,6,14,1,0,0,0,0,0,0,0.112,0.028,0.531,0.28,0.252,0.783,2.404,0.028,0.0
21146,Angelo Fulgini,77,Angers,61,2021,F,36,36,35,1,2951,6.858,5,41,17,5,0,4,0,1295,49,35,5,22,435,200,125,49,31,84,36,6,0,0,0,0,0,0,0.152,0.122,1.25,0.518,1.494,1.067,6.1,0.183,0.0
21144,Romain Thomas,77,Angers,61,2021,D,32,30,29,1,2566,6.989,0,12,5,2,0,0,0,1698,2,50,20,44,245,138,3,2,27,19,38,10,0,0,0,0,0,0,0.07,0.0,0.421,0.175,0.07,1.754,4.84,0.351,0.0
21087,Batista Mendy,77,Angers,61,2021,M,36,34,27,7,2416,6.683,1,8,6,1,0,1,0,1234,11,49,6,34,227,103,29,20,21,10,53,5,0,0,1,0,0,0,0.037,0.037,0.298,0.224,0.41,1.825,3.837,0.186,0.0
21141,Vincent Manceau,77,Angers,61,2021,D,37,28,25,3,2365,6.738,0,2,0,0,0,0,0,1564,2,32,6,32,143,65,4,3,23,14,13,2,1,0,0,0,0,0,0.0,0.0,0.076,0.0,0.076,1.218,2.474,0.076,0.038
2710,Sofiane Boufal,77,Angers,61,2021,F,29,29,28,1,2345,7.169,15,48,27,8,0,4,0,894,56,45,2,7,511,227,197,90,20,80,45,6,0,2,0,3,0,0,0.307,0.154,1.842,1.036,2.149,1.727,8.712,0.23,0.0
2198,Souleyman Doumbia,77,Angers,61,2021,M,33,27,27,0,2235,6.664,1,11,3,0,0,1,0,835,15,30,4,39,233,115,86,45,14,25,22,10,1,0,2,0,0,0,0.0,0.04,0.443,0.121,0.604,1.208,4.631,0.403,0.04
21148,Thomas Mangani,77,Angers,61,2021,M,37,33,25,8,2200,7.056,0,15,9,7,0,2,0,1390,29,58,11,36,213,101,8,4,37,14,25,6,0,0,0,6,0,0,0.286,0.082,0.614,0.368,1.186,2.373,4.132,0.245,0.0
20633,Jimmy Cabot,77,Angers,61,2021,M,24,24,24,0,2012,6.93,1,8,3,0,0,4,0,1094,19,81,0,32,332,169,107,45,36,32,33,4,0,1,0,0,0,0,0.0,0.179,0.358,0.134,0.85,3.623,7.56,0.179,0.0
20656,Enzo Ebosse,77,Angers,61,2021,D,31,27,21,6,1908,6.714,0,2,0,0,0,0,0,1033,10,25,9,15,127,76,15,9,8,20,14,1,0,0,1,0,0,0,0.0,0.0,0.094,0.0,0.472,1.179,3.585,0.047,0.0
