league_id,season,fixture_id,fixture_date,fixture_status,round,home_team_id,home_team_name,away_team_id,away_team_name,team_id,team_name,opponent_team_id,opponent_team_name,is_home,player_id,player_name,number,position,rating,captain,substitute,minutes,offsides,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved
135,2023,1052253,2023-08-21T18:45:00+00:00,FT,Regular Season - 1,500,Bologna,489,AC Milan,500,Bologna,489,AC Milan,True,2998,Łukasz Skorupski,28,G,6.9,False,False,90,,,,,2,,3,17,,14,1,,,1,1,,,,,,0,0,,,0,0,0
135,2023,1052253,2023-08-21T18:45:00+00:00,FT,Regular Season - 1,500,Bologna,489,AC Milan,500,Bologna,489,AC Milan,True,711,Stefan Posch,3,D,7.3,False,False,90,,2,1,,0,,,41,1,32,5,1,,11,7,1,,1,,1,0,0,,,0,0,
135,2023,1052253,2023-08-21T18:45:00+00:00,FT,Regular Season - 1,500,Bologna,489,AC Milan,500,Bologna,489,AC Milan,True,37604,Sam Beukema,31,D,7.0,False,False,90,,,,,0,,,81,1,75,5,,,7,5,,,1,,1,0,0,,,0,0,
135,2023,1052253,2023-08-21T18:45:00+00:00,FT,Regular Season - 1,500,Bologna,489,AC Milan,500,Bologna,489,AC Milan,True,1929,Jhon Lucumí,26,D,7.2,False,False,90,,,,,0,,,68,1,64,3,1,,6,3,,,1,,,0,0,,,0,0,
135,2023,1052253,2023-08-21T18:45:00+00:00,FT,Regular Season - 1,500,Bologna,489,AC Milan,500,Bologna,489,AC Milan,True,30553,Charalampos Lykogiannis,22,D,6.9,False,False,87,,2,,,0,,,42,2,33,,,1,5,3,,,2,,,0,0,,,0,0,
135,2023,1052253,2023-08-21T18:45:00+00:00,FT,Regular Season - 1,500,Bologna,489,AC Milan,500,Bologna,489,AC Milan,True,951,Michel Aebischer,20,M,7.2,False,False,90,,1,1,,0,,,53,1,49,,1,1,5,4,1,1,,1,1,1,0,,,0,0,
135,2023,1052253,2023-08-21T18:45:00+00:00,FT,Regular Season - 1,500,Bologna,489,AC Milan,500,Bologna,489,AC Milan,True,48648,Dan Ndoye,11,M,7.3,False,False,90,,2,,,0,,,26,3,22,2,,,16,6,5,2,2,2,2,0,0,,,0,0,
135,2023,1052253,2023-08-21T18:45:00+00:00,FT,Regular Season - 1,500,Bologna,489,AC Milan,500,Bologna,489,AC Milan,True,6056,Nicolás Domínguez,8,M,6.5,True,False,72,,,,,0,,,61,1,56,1,,,7,1,,,1,,2,0,0,,,0,0,
135,2023,1052253,2023-08-21T18:45:00+00:00,FT,Regular Season - 1,500,Bologna,489,AC Milan,500,Bologna,489,AC Milan,True,44814,Lewis Ferguson,19,M,7.3,False,False,87,,3,1,,0,,,61,,59,2,,,8,4,,,1,,2,0,0,,,0,0,
135,2023,1052253,2023-08-21T18:45:00+00:00,FT,Regular Season - 1,500,Bologna,489,AC Milan,500,Bologna,489,AC Milan,True,70100,Joshua Zirkzee,9,F,6.9,False,False,87,1,,,,0,,,26,2,20,1,,1,4,2,1,,,,1,1,0,,,0,0,
