league_id,season,fixture_id,fixture_date,fixture_status,round,home_team_id,home_team_name,away_team_id,away_team_name,team_id,team_name,opponent_team_id,opponent_team_name,is_home,player_id,player_name,number,position,rating,captain,substitute,minutes,offsides,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved
135,2024,1223595,2024-08-18T16:30:00+00:00,FT,Regular Season - 1,500,Bologna,494,Udinese,500,Bologna,494,Udinese,True,2998,Łukasz Skorupski,1,G,6.9,False,False,90,,,,,1,0,1,31,,27,,,,1,,,,,,1,0,0,,1,0,0,1
135,2024,1223595,2024-08-18T16:30:00+00:00,FT,Regular Season - 1,500,Bologna,494,Udinese,500,Bologna,494,Udinese,True,711,Stefan Posch,3,D,7.2,False,False,90,,,,,0,0,,59,2,52,5,,,12,8,1,1,1,1,2,0,0,,,0,0,
135,2024,1223595,2024-08-18T16:30:00+00:00,FT,Regular Season - 1,500,Bologna,494,Udinese,500,Bologna,494,Udinese,True,30827,Martin Erlić,5,D,7.3,False,False,90,,,,,0,0,,66,,61,1,,,12,5,,,1,2,2,0,0,1,,0,0,
135,2024,1223595,2024-08-18T16:30:00+00:00,FT,Regular Season - 1,500,Bologna,494,Udinese,500,Bologna,494,Udinese,True,37604,Sam Beukema,31,D,7.2,False,False,90,1,1,,,0,0,,83,2,82,,,,5,2,,,,2,1,0,0,,,0,0,
135,2024,1223595,2024-08-18T16:30:00+00:00,FT,Regular Season - 1,500,Bologna,494,Udinese,500,Bologna,494,Udinese,True,30553,Charalampos Lykogiannīs,22,D,6.9,False,False,84,,,,,0,0,,66,,54,1,,1,3,3,,,,,,0,0,,,0,0,
135,2024,1223595,2024-08-18T16:30:00+00:00,FT,Regular Season - 1,500,Bologna,494,Udinese,500,Bologna,494,Udinese,True,2807,Remo Freuler,8,M,7.9,False,False,90,,,,,0,0,,83,2,78,4,,,12,8,,,1,2,3,0,0,,,0,0,
135,2024,1223595,2024-08-18T16:30:00+00:00,FT,Regular Season - 1,500,Bologna,494,Udinese,500,Bologna,494,Udinese,True,1322,Nikola Moro,6,M,6.9,False,False,76,,1,,,0,0,,40,1,31,1,1,,9,3,,,2,,3,0,0,,,0,0,
135,2024,1223595,2024-08-18T16:30:00+00:00,FT,Regular Season - 1,500,Bologna,494,Udinese,500,Bologna,494,Udinese,True,30488,Riccardo Orsolini,7,M,7.3,True,False,76,,3,3,1,0,0,,24,2,18,,,,9,3,1,1,,1,2,0,0,,,1,0,
135,2024,1223595,2024-08-18T16:30:00+00:00,FT,Regular Season - 1,500,Bologna,494,Udinese,500,Bologna,494,Udinese,True,322630,Giovanni Fabbian,80,M,7.0,False,False,90,,1,,,0,0,,23,1,21,2,,1,9,5,,,1,2,,0,0,,,0,0,
135,2024,1223595,2024-08-18T16:30:00+00:00,FT,Regular Season - 1,500,Bologna,494,Udinese,500,Bologna,494,Udinese,True,48648,Dan Ndoye,11,M,6.2,False,False,88,,3,1,,0,0,,27,1,20,,,,17,9,5,3,1,5,1,0,0,,,0,0,
