league_id,season,fixture_id,fixture_date,fixture_status,round,home_team_id,home_team_name,away_team_id,away_team_name,team_id,team_name,opponent_team_id,opponent_team_name,is_home,player_id,player_name,number,position,rating,captain,substitute,minutes,offsides,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved
135,2021,731584,2021-08-22T16:30:00+00:00,FT,Regular Season - 1,500,Bologna,514,Salernitana,500,Bologna,514,Salernitana,True,2998,Łukasz Skorupski,28,G,6.5,False,False,90,,,,,2,,2,17,,15,,,,,,,,,,,0,0,,,0,0,0
135,2021,731584,2021-08-22T16:30:00+00:00,FT,Regular Season - 1,500,Bologna,514,Salernitana,500,Bologna,514,Salernitana,True,30498,Lorenzo De Silvestri,29,D,8.2,False,False,90,,2,2,2,0,,,72,1,59,1,,1,5,2,,,1,1,,0,0,,,0,0,
135,2021,731584,2021-08-22T16:30:00+00:00,FT,Regular Season - 1,500,Bologna,514,Salernitana,500,Bologna,514,Salernitana,True,1982,Gary Medel,17,D,6.7,False,False,90,,,,,0,,,84,,79,,,,5,3,2,1,,1,,0,0,,,0,0,
135,2021,731584,2021-08-22T16:30:00+00:00,FT,Regular Season - 1,500,Bologna,514,Salernitana,500,Bologna,514,Salernitana,True,30853,Kevin Bonifazi,4,D,6.6,False,False,90,,,,,0,,,62,,51,2,,1,13,7,1,,,3,3,1,0,,,0,0,
135,2021,731584,2021-08-22T16:30:00+00:00,FT,Regular Season - 1,500,Bologna,514,Salernitana,500,Bologna,514,Salernitana,True,44871,Aaron Hickey,3,D,6.9,False,False,56,,1,1,,0,,,24,,22,,2,1,7,4,,,,1,2,0,0,,,0,0,
135,2021,731584,2021-08-22T16:30:00+00:00,FT,Regular Season - 1,500,Bologna,514,Salernitana,500,Bologna,514,Salernitana,True,37890,Jerdy Schouten,30,M,6.5,False,False,88,,,,,0,1,,58,1,47,1,,2,17,5,1,1,,,3,2,1,,,0,0,
135,2021,731584,2021-08-22T16:30:00+00:00,FT,Regular Season - 1,500,Bologna,514,Salernitana,500,Bologna,514,Salernitana,True,6056,Nicolás Domínguez,8,M,7.2,False,False,86,,2,1,,0,,,54,,43,4,,1,9,7,1,,,2,,0,0,,,0,0,
135,2021,731584,2021-08-22T16:30:00+00:00,FT,Regular Season - 1,500,Bologna,514,Salernitana,500,Bologna,514,Salernitana,True,30488,Riccardo Orsolini,7,M,7.3,False,False,85,,1,,,0,1,,36,2,26,,,,9,5,3,1,1,2,,0,0,,,0,0,
135,2021,731584,2021-08-22T16:30:00+00:00,FT,Regular Season - 1,500,Bologna,514,Salernitana,500,Bologna,514,Salernitana,True,30483,Roberto Soriano,21,M,5.9,True,False,50,,,,,0,,,36,3,29,1,,,7,4,2,2,,,2,2,1,,1,0,0,
135,2021,731584,2021-08-22T16:30:00+00:00,FT,Regular Season - 1,500,Bologna,514,Salernitana,500,Bologna,514,Salernitana,True,30437,Musa Barrow,99,M,6.9,False,False,56,,,,,0,,,17,1,14,,,,3,3,1,1,,1,,0,0,,,0,0,
