player_id,player_name,team_id,team_name,league_id,season,position,squad_rows,appearances,starts,sub_appearances,minutes,avg_rating,offsides,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved,goals_total_per90,goals_assists_per90,shots_total_per90,shots_on_per90,passes_key_per90,tackles_total_per90,duels_won_per90,cards_yellow_per90,cards_red_per90
702,Oliver Baumann,167,1899 Hoffenheim,78,2021,G,33,33,33,0,2970,6.855,0,0,0,0,57,0,99,1333,0,0,0,0,16,13,1,1,3,3,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.394,0.03,0.0
25158,David Raum,167,1899 Hoffenheim,78,2021,M,32,32,31,1,2761,7.321,7,17,8,3,0,11,0,1392,86,51,5,27,287,144,67,33,35,32,27,5,0,0,0,0,0,0,0.098,0.359,0.554,0.261,2.803,1.662,4.694,0.163,0.0
726,Andrej Kramarić,167,1899 Hoffenheim,78,2021,F,32,32,30,2,2708,7.133,9,68,35,6,0,9,0,964,42,8,0,9,186,81,56,30,10,29,11,2,0,0,0,0,0,0,0.199,0.299,2.26,1.163,1.396,0.266,2.692,0.066,0.0
713,Kevin Vogt,167,1899 Hoffenheim,78,2021,D,32,30,29,1,2570,6.719,1,3,0,0,0,2,0,2166,8,21,7,14,134,67,6,4,11,18,27,7,0,0,1,0,0,0,0.0,0.07,0.105,0.0,0.28,0.735,2.346,0.245,0.0
711,Stefan Posch,167,1899 Hoffenheim,78,2021,D,32,28,26,2,2207,6.764,1,12,7,2,0,0,0,1362,5,47,18,29,224,103,8,3,17,13,36,5,0,0,0,0,0,0,0.082,0.0,0.489,0.285,0.204,1.917,4.2,0.204,0.0
25389,Ihlas Bebou,167,1899 Hoffenheim,78,2021,F,28,28,25,3,2107,6.849,11,34,14,7,0,2,0,519,20,21,3,11,268,97,44,18,13,21,26,0,0,0,0,0,0,0,0.299,0.085,1.452,0.598,0.854,0.897,4.143,0.0,0.0
715,Christoph Baumgartner,167,1899 Hoffenheim,78,2021,M,29,29,23,6,1898,6.825,1,37,17,7,0,2,0,669,21,29,3,8,278,119,48,21,19,32,37,5,0,0,0,0,0,0,0.332,0.095,1.754,0.806,0.996,1.375,5.643,0.237,0.0
137210,Angelo Stiller,167,1899 Hoffenheim,78,2021,M,31,26,18,8,1692,6.796,1,10,4,2,0,1,0,941,15,31,6,9,169,86,28,15,14,13,25,1,0,0,0,0,0,0,0.106,0.053,0.532,0.213,0.798,1.649,4.574,0.053,0.0
1094,Diadie Samassekou,167,1899 Hoffenheim,78,2021,M,30,24,21,3,1663,6.934,0,11,4,2,0,0,0,709,9,41,11,28,196,106,18,8,23,25,30,7,0,0,0,0,0,0,0.108,0.0,0.595,0.216,0.487,2.219,5.737,0.379,0.0
90590,Georginio Rutter,167,1899 Hoffenheim,78,2021,F,33,33,13,20,1601,6.909,21,46,22,8,0,2,0,296,15,18,1,6,289,132,78,37,11,37,37,2,0,0,0,0,0,0,0.45,0.112,2.586,1.237,0.843,1.012,7.42,0.112,0.0
