player_id,player_name,team_id,team_name,league_id,season,position,squad_rows,appearances,starts,sub_appearances,minutes,avg_rating,offsides,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved,goals_total_per90,goals_assists_per90,shots_total_per90,shots_on_per90,passes_key_per90,tackles_total_per90,duels_won_per90,cards_yellow_per90,cards_red_per90
24899,Patrick Mainka,180,1. FC Heidenheim,78,2024,D,36,36,36,0,3240,7.097,2,19,10,1,0,0,0,1725,8,56,39,73,320,205,9,6,20,21,17,4,0,0,0,0,0,0,0.028,0.0,0.528,0.278,0.222,1.556,5.694,0.111,0.0
24893,Kevin Müller,180,1. FC Heidenheim,78,2024,G,35,35,35,0,3120,6.859,0,0,0,0,67,0,109,1208,0,3,0,0,15,14,0,0,0,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.087,0.404,0.0,0.0
127619,Jan Schöppner,180,1. FC Heidenheim,78,2024,M,35,35,34,1,2866,6.917,2,32,13,4,0,3,0,1072,25,62,9,48,339,160,34,15,41,23,35,8,0,0,0,0,0,0,0.126,0.094,1.005,0.408,0.785,1.947,5.024,0.251,0.0
25502,Haktab Omar Traore,180,1. FC Heidenheim,78,2024,D,34,32,32,0,2801,6.662,1,9,3,0,0,1,0,1128,22,50,6,24,252,132,56,25,17,41,24,7,0,0,1,0,0,0,0.0,0.032,0.289,0.096,0.707,1.607,4.241,0.225,0.0
25203,Benedikt Gimber,180,1. FC Heidenheim,78,2024,D,35,33,32,1,2678,6.781,1,9,1,0,0,0,0,1268,3,74,19,31,343,196,12,8,24,49,62,9,0,0,2,0,0,0,0.0,0.0,0.302,0.034,0.101,2.487,6.587,0.302,0.0
178106,Marvin Pieringer,180,1. FC Heidenheim,78,2024,F,33,33,28,5,2291,7.061,17,49,21,7,0,4,0,552,31,22,2,8,375,155,30,14,6,46,50,7,0,2,0,3,0,0,0.275,0.157,1.925,0.825,1.218,0.864,6.089,0.275,0.0
327895,Paul Wanner,180,1. FC Heidenheim,78,2024,M,35,31,20,11,1837,6.702,1,16,8,3,0,3,0,665,23,42,0,4,225,98,56,25,18,19,25,3,0,0,0,1,0,0,0.147,0.147,0.784,0.392,1.127,2.058,4.801,0.147,0.0
24979,Jonas Föhrenbach,180,1. FC Heidenheim,78,2024,D,35,28,22,6,1833,6.72,1,5,1,0,0,1,0,689,14,44,3,15,126,69,16,7,12,4,15,3,0,0,0,0,0,0,0.0,0.049,0.245,0.049,0.687,2.16,3.388,0.147,0.0
8959,Adrian Beck,180,1. FC Heidenheim,78,2024,M,35,33,19,14,1656,6.96,2,29,13,4,0,1,0,694,21,36,2,9,238,120,72,41,23,14,17,2,0,0,0,0,0,0,0.217,0.054,1.576,0.707,1.141,1.957,6.522,0.109,0.0
24897,Marnon Busch,180,1. FC Heidenheim,78,2024,D,33,25,17,8,1577,6.894,0,8,3,0,0,1,0,752,16,28,11,16,92,54,7,3,8,7,9,1,0,0,1,0,0,0,0.0,0.057,0.457,0.171,0.913,1.598,3.082,0.057,0.0
280335,Frans Krätzig,180,1. FC Heidenheim,78,2024,M,19,18,17,1,1403,7.003,5,7,4,1,0,2,0,537,32,36,1,20,97,56,25,13,8,4,7,1,0,0,1,0,0,0,0.064,0.128,0.449,0.257,2.053,2.309,3.592,0.064,0.0
24904,Niklas Dorsch,180,1. FC Heidenheim,78,2024,M,25,24,20,4,1403,6.909,0,6,3,2,0,2,0,668,13,26,1,17,112,62,13,7,9,22,15,5,1,0,0,0,0,0,0.128,0.128,0.385,0.192,0.834,1.668,3.977,0.321,0.064
177815,Tim Siersleben,180,1. FC Heidenheim,78,2024,D,36,18,16,2,1361,6.935,0,6,4,1,0,0,0,794,6,27,8,25,121,61,8,5,11,8,21,4,0,0,1,0,0,0,0.066,0.0,0.397,0.265,0.397,1.785,4.034,0.265,0.0
24955,Mathias Honsak,180,1. FC Heidenheim,78,2024,M,24,24,14,10,1338,6.999,4,31,13,7,0,1,0,410,15,16,4,12,149,67,23,9,13,14,15,1,0,0,0,0,0,0,0.471,0.067,2.085,0.874,1.009,1.076,4.507,0.067,0.0
283323,Leo Scienza,180,1. FC Heidenheim,78,2024,M,33,27,14,13,1288,7.411,5,33,18,4,0,4,0,340,37,18,1,5,230,134,81,41,12,72,16,1,0,0,0,0,0,0,0.28,0.28,2.306,1.258,2.585,1.258,9.363,0.07,0.0
24641,Budu Zivzivadze,180,1. FC Heidenheim,78,2024,F,17,17,10,7,1079,6.981,7,26,10,2,0,2,0,230,15,19,0,4,189,72,33,11,4,15,10,0,0,0,0,0,0,0,0.167,0.167,2.169,0.834,1.251,1.585,6.006,0.0,0.0
125720,Sirlord Conteh,180,1. FC Heidenheim,78,2024,F,35,30,4,26,912,6.679,4,11,5,1,0,1,0,199,14,9,1,0,92,42,13,6,5,11,9,2,0,0,0,0,0,0,0.099,0.099,1.086,0.493,1.382,0.888,4.145,0.197,0.0
280055,Luca Kerber,180,1. FC Heidenheim,78,2024,M,34,24,8,16,862,6.567,0,7,5,2,0,0,0,255,7,28,4,5,113,49,5,1,15,9,23,5,0,0,0,0,0,0,0.209,0.0,0.731,0.522,0.731,2.923,5.116,0.522,0.0
24842,Lennard Maloney,180,1. FC Heidenheim,78,2024,M,11,11,10,1,772,6.48,1,2,0,0,0,0,0,268,1,20,2,14,76,40,4,1,9,4,11,1,0,0,0,0,0,0,0.0,0.0,0.233,0.0,0.117,2.332,4.663,0.117,0.0
15732,Mikkel Kaufmann,180,1. FC Heidenheim,78,2024,F,13,9,3,6,370,6.728,0,3,3,0,0,0,0,88,3,6,2,2,71,39,5,2,3,14,5,2,0,1,0,0,0,0,0.0,0.0,0.73,0.73,0.73,1.459,9.486,0.486,0.0
128849,Maximilian Breunig,180,1. FC Heidenheim,78,2024,F,19,13,2,11,348,6.643,1,7,3,2,0,0,0,77,4,4,2,1,71,21,6,3,3,5,8,0,0,0,0,1,0,0,0.517,0.0,1.81,0.776,1.034,1.034,5.431,0.0,0.0
26530,Stefan Schimmer,180,1. FC Heidenheim,78,2024,F,19,13,0,13,255,6.561,2,7,2,0,0,0,0,49,4,2,0,0,23,6,1,0,0,1,2,1,0,0,0,0,0,0,0.0,0.0,2.471,0.706,1.412,0.706,2.118,0.353,0.0
203011,Julian Niehues,180,1. FC Heidenheim,78,2024,M,12,8,0,8,149,6.633,0,2,1,0,0,0,0,82,3,3,0,0,20,9,2,1,4,2,1,1,0,0,0,0,0,0,0.0,0.0,1.208,0.604,1.812,1.812,5.436,0.604,0.0
125723,Thomas Keller,180,1. FC Heidenheim,78,2024,M,20,6,2,4,146,6.819,0,1,0,0,0,0,0,86,0,6,1,4,25,14,0,0,2,4,6,2,0,0,0,0,0,0,0.0,0.0,0.616,0.0,0.0,3.699,8.63,1.233,0.0
328008,Frank Feller,180,1. FC Heidenheim,78,2024,G,18,2,1,1,120,6.9,0,0,0,0,0,0,2,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24911,Norman Theuerkauf,180,1. FC Heidenheim,78,2024,D,17,1,0,1,21,6.5,0,1,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,4.286,0.0,0.0,0.0,0.0,0.0,0.0
24917,Denis Thomalla,180,1. FC Heidenheim,78,2024,F,1,1,0,1,10,6.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327887,Luka Janeš,180,1. FC Heidenheim,78,2024,M,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
24891,Vitus Eicher,180,1. FC Heidenheim,78,2024,G,19,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
726,Andrej Kramarić,167,1899 Hoffenheim,78,2024,M,32,32,32,0,2778,7.166,9,55,26,11,0,8,0,1166,50,15,3,7,171,71,42,20,5,28,12,4,0,0,0,3,0,0,0.356,0.259,1.782,0.842,1.62,0.486,2.3,0.13,0.0
177665,Anton Stach,167,1899 Hoffenheim,78,2024,M,30,30,29,1,2590,7.133,0,23,10,1,0,2,0,1505,26,67,12,46,290,168,33,15,14,34,38,8,0,0,0,0,0,0,0.035,0.069,0.799,0.347,0.903,2.328,5.838,0.278,0.0
325975,Tom Bischof,167,1899 Hoffenheim,78,2024,M,31,31,30,1,2567,7.312,1,33,18,5,0,2,0,1370,50,94,11,30,341,170,61,29,39,33,45,5,0,0,0,0,0,0,0.175,0.07,1.157,0.631,1.753,3.296,5.96,0.175,0.0
702,Oliver Baumann,167,1899 Hoffenheim,78,2024,G,28,28,28,0,2520,7.046,0,0,0,0,53,0,92,940,3,2,0,0,20,18,1,1,2,6,0,1,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.107,0.071,0.643,0.036,0.0
25366,Kevin Akpoguma,167,1899 Hoffenheim,78,2024,D,34,32,23,9,2221,6.865,1,3,1,0,0,0,0,1337,7,54,37,27,233,133,14,9,16,23,25,3,0,0,4,0,0,0,0.0,0.0,0.122,0.041,0.284,2.188,5.389,0.122,0.0
