player_id,player_name,team_id,team_name,league_id,season,position,squad_rows,appearances,starts,sub_appearances,minutes,avg_rating,offsides,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved,goals_total_per90,goals_assists_per90,shots_total_per90,shots_on_per90,passes_key_per90,tackles_total_per90,duels_won_per90,cards_yellow_per90,cards_red_per90
702,Oliver Baumann,167,1899 Hoffenheim,78,2016,G,34,34,34,0,3060,7.035,0,0,0,0,37,0,115,960,0,0,0,0,17,16,2,2,0,8,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.471,0.029,0.0
506,Niklas Süle,167,1899 Hoffenheim,78,2016,D,33,33,33,0,2887,7.198,0,25,7,2,0,2,0,2098,8,0,0,70,223,156,14,7,8,21,16,4,0,0,0,0,0,0,0.062,0.062,0.779,0.218,0.249,0.0,4.863,0.125,0.0
416,Sebastian Rudy,167,1899 Hoffenheim,78,2016,M,32,32,32,0,2788,7.363,0,27,10,2,0,7,0,1305,65,0,0,100,389,194,39,21,42,47,51,9,0,2,0,0,0,0,0.065,0.226,0.872,0.323,2.098,0.0,6.263,0.291,0.0
12859,Sandro Wagner,167,1899 Hoffenheim,78,2016,F,31,31,31,0,2601,7.018,0,66,28,11,0,2,0,502,17,0,0,14,441,212,30,10,12,84,80,3,1,1,0,0,0,0,0.381,0.069,2.284,0.969,0.588,0.0,7.336,0.104,0.035
713,Kevin Vogt,167,1899 Hoffenheim,78,2016,D,31,31,30,1,2595,7.156,0,3,0,0,0,0,0,2011,10,0,0,44,145,86,4,2,9,26,22,6,0,0,1,0,0,0,0.0,0.0,0.104,0.0,0.347,0.0,2.983,0.208,0.0
726,Andrej Kramarić,167,1899 Hoffenheim,78,2016,F,34,34,30,4,2374,7.18,0,99,38,15,0,8,0,693,36,0,0,19,207,81,74,30,7,35,13,1,0,0,0,5,0,0,0.569,0.303,3.753,1.441,1.365,0.0,3.071,0.038,0.0
717,Kerem Demirbay,167,1899 Hoffenheim,78,2016,M,28,28,27,1,2181,7.081,0,51,18,6,0,8,0,810,60,0,0,45,387,160,124,60,27,35,53,4,0,0,0,0,0,0,0.248,0.33,2.105,0.743,2.476,0.0,6.602,0.165,0.0
708,Benjamin Hübner,167,1899 Hoffenheim,78,2016,D,25,25,25,0,2148,7.415,0,17,6,2,0,3,0,1319,7,0,0,82,288,177,7,6,16,33,56,10,0,0,0,0,0,0,0.084,0.126,0.712,0.251,0.293,0.0,7.416,0.419,0.0
2811,Steven Zuber,167,1899 Hoffenheim,78,2016,M,24,24,24,0,2027,7.085,0,36,11,4,0,4,0,847,19,0,0,59,223,117,58,27,16,37,24,2,0,0,0,0,0,0,0.178,0.178,1.598,0.488,0.844,0.0,5.195,0.089,0.0
709,Pavel Kadeřábek,167,1899 Hoffenheim,78,2016,M,23,23,23,0,1976,6.905,0,8,1,0,0,3,0,577,25,0,0,52,210,101,47,19,7,26,35,2,0,0,1,0,0,0,0.0,0.137,0.364,0.046,1.139,0.0,4.6,0.091,0.0
714,Nadiem Amiri,167,1899 Hoffenheim,78,2016,M,33,33,26,7,1940,6.802,0,48,18,2,0,4,0,707,34,0,0,36,269,108,82,30,21,47,43,2,0,0,0,0,0,0,0.093,0.186,2.227,0.835,1.577,0.0,5.01,0.093,0.0
1118,Jeremy Toljan,167,1899 Hoffenheim,78,2016,D,20,20,18,2,1313,6.75,0,13,2,1,0,1,0,392,15,0,0,30,98,42,28,6,6,14,3,1,0,0,0,0,0,0,0.069,0.069,0.891,0.137,1.028,0.0,2.879,0.069,0.0
426,Mark Uth,167,1899 Hoffenheim,78,2016,F,22,22,19,3,1152,7.065,0,39,14,7,0,3,0,284,21,0,0,16,166,75,40,20,8,26,26,4,0,0,0,0,0,0,0.547,0.234,3.047,1.094,1.641,0.0,5.859,0.312,0.0
705,Ermin Bičakčić,167,1899 Hoffenheim,78,2016,D,18,18,13,5,1052,7.085,0,9,4,1,0,0,0,647,6,0,0,31,110,69,5,2,7,15,12,4,0,1,0,0,0,0,0.086,0.0,0.77,0.342,0.513,0.0,5.903,0.342,0.0
720,Lukas Rupp,167,1899 Hoffenheim,78,2016,M,14,14,12,2,790,6.799,0,16,5,2,0,1,0,253,11,0,0,16,126,55,31,12,5,19,19,2,0,0,1,0,0,0,0.228,0.114,1.823,0.57,1.253,0.0,6.266,0.228,0.0
729,Ádám Szalai,167,1899 Hoffenheim,78,2016,F,22,22,16,6,771,7.16,0,18,12,8,0,1,0,178,16,0,0,1,132,54,28,15,4,7,19,2,0,0,0,0,0,0,0.934,0.117,2.101,1.401,1.868,0.0,6.304,0.233,0.0
90639,Eugen Polański,167,1899 Hoffenheim,78,2016,M,14,14,11,3,632,6.938,0,5,2,0,0,0,0,441,4,0,0,19,64,39,6,3,7,13,8,1,0,0,0,0,0,0,0.0,0.0,0.712,0.285,0.57,0.0,5.554,0.142,0.0
25386,Pirmin Schwegler,167,1899 Hoffenheim,78,2016,M,10,10,5,5,390,6.854,0,4,0,0,0,1,0,219,4,0,0,11,69,35,3,0,4,6,12,1,0,0,0,0,0,0,0.0,0.231,0.923,0.0,0.923,0.0,8.077,0.231,0.0
26259,Marco Terrazzino,167,1899 Hoffenheim,78,2016,M,9,9,6,3,363,6.85,0,6,3,1,0,2,0,106,9,0,0,2,56,26,11,5,4,7,5,0,0,0,0,0,0,0,0.248,0.496,1.488,0.744,2.231,0.0,6.446,0.0,0.0
2806,Fabian Schär,167,1899 Hoffenheim,78,2016,D,6,6,5,1,283,6.72,0,2,0,0,0,0,0,154,0,0,0,9,35,17,2,2,2,5,7,2,0,0,0,0,0,0,0.0,0.0,0.636,0.0,0.0,0.0,5.406,0.636,0.0
15727,Phillipp Ochs,167,1899 Hoffenheim,78,2016,M,3,3,2,1,144,6.581,0,0,0,0,0,0,0,51,1,0,0,2,16,5,1,0,2,0,5,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.625,0.0,3.125,0.625,0.0
35534,Eduardo Vargas,167,1899 Hoffenheim,78,2016,F,5,5,3,2,96,6.58,0,3,2,0,0,0,0,35,3,0,0,3,17,6,3,1,0,1,3,1,0,0,0,0,0,0,0.0,0.0,2.812,1.875,2.812,0.0,5.625,0.938,0.0
25126,Barış Atik,167,1899 Hoffenheim,78,2016,M,3,3,0,3,67,6.707,0,1,0,0,0,0,0,36,0,0,0,2,15,8,5,2,1,3,1,0,0,0,0,0,0,0,0.0,0.0,1.343,0.0,0.0,0.0,10.746,0.0,0.0
1438,Bernd Leno,168,Bayer Leverkusen,78,2016,G,34,34,34,0,3060,6.744,0,0,0,0,55,0,104,651,1,0,0,1,12,10,0,0,2,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.029,0.0,0.294,0.0,0.0
1155,Kevin Kampl,168,Bayer Leverkusen,78,2016,M,30,30,29,1,2539,6.984,0,34,8,1,0,2,0,1478,42,0,0,65,301,131,92,49,35,18,34,4,0,0,0,0,0,0,0.035,0.071,1.205,0.284,1.489,0.0,4.644,0.142,0.0
970,Wendell,168,Bayer Leverkusen,78,2016,D,32,32,28,4,2527,7.029,0,18,7,2,0,2,0,1183,28,0,0,78,334,185,41,20,36,33,45,10,1,1,1,0,0,0,0.071,0.071,0.641,0.249,0.997,0.0,6.589,0.356,0.036
98,Benjamin Henrichs,168,Bayer Leverkusen,78,2016,D,29,29,28,1,2426,6.933,0,7,1,0,0,2,0,943,18,0,0,97,312,186,51,31,33,34,28,1,0,1,1,0,0,0,0.0,0.074,0.26,0.037,0.668,0.0,6.9,0.037,0.0
984,Julian Brandt,168,Bayer Leverkusen,78,2016,M,32,32,27,5,2304,6.812,0,46,15,3,0,8,0,842,52,0,0,28,364,141,164,70,16,25,14,0,0,2,0,0,0,0,0.117,0.312,1.797,0.586,2.031,0.0,5.508,0.0,0.0
12,Ömer Toprak,168,Bayer Leverkusen,78,2016,D,25,25,25,0,2103,6.95,0,11,4,1,0,0,0,1058,2,0,0,49,211,117,3,2,12,9,31,6,0,0,0,0,1,0,0.043,0.0,0.471,0.171,0.086,0.0,5.007,0.257,0.0
974,Charles Aránguiz,168,Bayer Leverkusen,78,2016,M,26,26,24,2,1819,6.944,0,18,6,2,0,2,0,868,20,0,0,71,223,110,19,12,34,40,37,9,1,1,0,1,1,0,0.099,0.099,0.891,0.297,0.99,0.0,5.443,0.445,0.049
2886,Javier Hernández,168,Bayer Leverkusen,78,2016,F,26,26,24,2,1815,7.049,0,52,25,11,0,3,0,343,23,0,0,8,195,85,36,13,2,36,30,1,0,0,0,0,2,0,0.545,0.149,2.579,1.24,1.14,0.0,4.215,0.05,0.0
972,Jonathan Tah,168,Bayer Leverkusen,78,2016,D,19,19,17,2,1636,6.959,0,10,5,1,0,1,0,822,4,0,0,45,176,111,14,10,9,14,16,1,0,0,1,0,0,0,0.055,0.055,0.55,0.275,0.22,0.0,6.106,0.055,0.0
975,Julian Baumgartlinger,168,Bayer Leverkusen,78,2016,M,22,22,21,1,1562,6.985,0,13,1,0,0,1,0,812,14,0,0,44,178,99,14,8,26,20,18,1,0,0,0,0,0,0,0.0,0.058,0.749,0.058,0.807,0.0,5.704,0.058,0.0
989,Kevin Volland,168,Bayer Leverkusen,78,2016,F,23,23,20,3,1469,6.861,0,34,14,6,0,2,0,299,26,0,0,5,246,95,61,27,5,19,36,3,1,2,0,1,0,0,0.368,0.123,2.083,0.858,1.593,0.0,5.82,0.184,0.061
978,Kai Havertz,168,Bayer Leverkusen,78,2016,M,24,24,18,6,1449,6.894,0,30,16,4,0,5,0,541,20,0,0,19,314,149,47,25,14,19,33,2,0,0,0,0,0,0,0.248,0.311,1.863,0.994,1.242,0.0,9.255,0.124,0.0
