player_id,player_name,team_id,team_name,league_id,season,position,squad_rows,appearances,starts,sub_appearances,minutes,avg_rating,offsides,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved,goals_total_per90,goals_assists_per90,shots_total_per90,shots_on_per90,passes_key_per90,tackles_total_per90,duels_won_per90,cards_yellow_per90,cards_red_per90
1465,Pierre-Emerick Aubameyang,42,Arsenal,39,2019,F,36,36,35,1,3138,7.17,20,93,42,22,0,3,0,590,26,31,1,14,264,101,38,17,39,20,14,3,1,0,0,2,0,0,0.631,0.086,2.667,1.205,0.746,0.889,2.897,0.086,0.029
2283,David Luiz,42,Arsenal,39,2019,D,33,33,33,0,2811,6.907,1,23,8,2,0,1,0,1531,4,28,37,32,188,98,8,5,11,14,30,5,2,0,5,0,0,0,0.064,0.032,0.736,0.256,0.128,0.896,3.138,0.16,0.064
1438,Bernd Leno,42,Arsenal,39,2019,G,30,30,30,0,2650,7.12,0,0,0,0,39,0,113,578,0,0,0,0,18,14,1,1,2,4,0,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.475,0.068,0.0
1464,Granit Xhaka,42,Arsenal,39,2019,M,31,31,31,0,2591,6.949,0,11,3,1,0,2,0,1677,16,45,16,21,305,147,32,25,30,32,56,10,0,0,1,0,0,0,0.035,0.069,0.382,0.104,0.556,1.563,5.106,0.347,0.0
3246,Nicolas Pépé,42,Arsenal,39,2019,F,31,31,26,5,2023,7.105,4,50,18,5,0,6,0,575,40,32,2,8,338,162,133,72,8,37,14,4,0,0,0,1,0,0,0.222,0.267,2.224,0.801,1.78,1.424,7.207,0.178,0.0
1467,Alexandre Lacazette,42,Arsenal,39,2019,F,30,30,28,2,1890,7.049,13,52,26,10,0,4,0,386,24,31,0,7,302,126,47,24,15,45,44,8,0,1,0,0,0,0,0.476,0.19,2.476,1.238,1.143,1.476,6.0,0.381,0.0
1454,Mattéo Guendouzi,42,Arsenal,39,2019,M,24,24,22,2,1756,6.904,0,11,5,0,0,1,0,1018,12,31,7,29,218,116,43,24,29,49,17,6,0,1,0,0,0,0,0.0,0.051,0.564,0.256,0.615,1.589,5.945,0.308,0.0
1460,Bukayo Saka,42,Arsenal,39,2019,D,26,26,21,5,1753,6.835,10,13,4,1,0,5,0,550,21,36,3,12,223,103,55,32,18,28,22,6,0,0,0,0,0,0,0.051,0.257,0.667,0.205,1.078,1.848,5.288,0.308,0.0
1442,Sead Kolašinac,42,Arsenal,39,2019,D,26,26,21,5,1710,6.766,5,4,0,0,0,2,0,770,10,29,4,25,154,88,21,16,11,16,20,4,0,0,0,0,0,0,0.0,0.105,0.211,0.0,0.526,1.526,4.632,0.211,0.0
748,Dani Ceballos,42,Arsenal,39,2019,M,24,24,22,2,1699,6.983,0,13,3,0,0,2,0,1100,29,45,3,32,241,116,36,27,43,35,19,1,0,0,0,0,0,0,0.0,0.106,0.689,0.159,1.536,2.384,6.145,0.053,0.0
1450,Sokratis,42,Arsenal,39,2019,D,19,19,19,0,1697,6.942,1,7,2,2,0,0,0,905,2,25,24,17,162,100,5,5,11,12,19,6,0,0,0,0,0,0,0.106,0.0,0.371,0.106,0.106,1.326,5.303,0.318,0.0
1462,Lucas Torreira,42,Arsenal,39,2019,M,29,29,22,7,1526,6.922,0,21,6,1,0,1,0,793,14,31,8,34,182,101,23,17,23,43,24,7,0,0,0,0,0,0,0.059,0.059,1.239,0.354,0.826,1.828,5.957,0.413,0.0
1458,Mesut Özil,42,Arsenal,39,2019,M,18,18,18,0,1448,6.963,6,9,3,1,0,2,0,738,39,17,0,5,117,52,22,16,19,18,14,1,0,0,0,0,0,0,0.062,0.124,0.559,0.186,2.424,1.057,3.232,0.062,0.0
1456,Ainsley Maitland-Niles,42,Arsenal,39,2019,D,20,20,18,2,1383,6.698,0,4,1,0,0,2,0,688,11,41,3,28,171,90,34,19,21,13,15,6,1,0,0,0,0,0,0.0,0.13,0.26,0.065,0.716,2.668,5.857,0.39,0.065
1448,Shkodran Mustafi,42,Arsenal,39,2019,D,15,15,14,1,1205,7.042,0,11,4,0,0,1,0,691,3,17,6,18,130,88,3,3,6,3,14,2,0,0,0,0,0,0,0.0,0.075,0.822,0.299,0.224,1.27,6.573,0.149,0.0
1439,Héctor Bellerín,42,Arsenal,39,2019,D,15,15,14,1,1159,6.624,1,7,2,1,0,0,0,468,3,20,4,19,128,54,31,18,18,3,15,2,0,0,0,0,0,0,0.078,0.0,0.544,0.155,0.233,1.553,4.193,0.155,0.0
19016,Calum Chambers,42,Arsenal,39,2019,D,14,14,13,1,1103,6.937,0,12,2,1,0,1,0,656,7,26,7,16,146,77,17,11,5,4,18,5,0,0,1,0,0,0,0.082,0.082,0.979,0.163,0.571,2.121,6.283,0.408,0.0
1117,Kieran Tierney,42,Arsenal,39,2019,D,15,15,14,1,999,6.9,0,6,2,1,0,1,0,346,6,20,4,9,88,53,15,12,4,12,8,2,0,0,1,0,0,0,0.09,0.09,0.541,0.18,0.541,1.802,4.775,0.18,0.0
1463,Joseph Willock,42,Arsenal,39,2019,M,29,29,20,9,863,6.61,0,15,5,1,0,1,0,284,13,25,2,4,130,67,32,21,13,13,10,2,0,0,0,0,0,0,0.104,0.104,1.564,0.521,1.356,2.607,6.987,0.209,0.0
19599,Emiliano Martínez,42,Arsenal,39,2019,G,9,9,9,0,770,7.248,0,0,0,0,7,0,34,165,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.234,0.0
