player_id,player_name,team_id,team_name,league_id,season,position,squad_rows,appearances,starts,sub_appearances,minutes,avg_rating,offsides,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved,goals_total_per90,goals_assists_per90,shots_total_per90,shots_on_per90,passes_key_per90,tackles_total_per90,duels_won_per90,cards_yellow_per90,cards_red_per90
1438,Bernd Leno,42,Arsenal,39,2020,G,37,35,35,0,3132,6.848,0,0,0,0,37,0,86,995,0,1,0,0,17,15,0,0,0,4,2,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.029,0.431,0.0,0.029
1460,Bukayo Saka,42,Arsenal,39,2020,M,36,32,30,2,2560,6.914,11,38,20,5,0,3,0,978,41,25,2,25,328,148,87,46,29,64,28,1,0,1,0,0,0,0,0.176,0.105,1.336,0.703,1.441,0.879,5.203,0.035,0.0
1440,Rob Holding,42,Arsenal,39,2020,D,35,30,28,2,2558,7.012,2,14,2,0,0,1,0,1802,4,43,17,24,239,127,11,8,18,5,25,2,0,0,0,0,0,0,0.0,0.035,0.493,0.07,0.141,1.513,4.468,0.07,0.0
1464,Granit Xhaka,42,Arsenal,39,2020,M,33,31,29,2,2522,7.036,0,13,7,1,0,2,0,2188,17,50,2,24,255,134,16,8,28,37,39,7,1,0,0,0,0,0,0.036,0.071,0.464,0.25,0.607,1.784,4.782,0.25,0.036
1465,Pierre-Emerick Aubameyang,42,Arsenal,39,2020,F,32,29,26,3,2344,6.988,6,44,22,10,0,3,0,623,23,12,0,7,196,76,25,12,17,18,13,2,0,0,0,2,0,0,0.384,0.115,1.689,0.845,0.883,0.461,2.918,0.077,0.0
1117,Kieran Tierney,42,Arsenal,39,2020,D,27,27,26,1,2301,6.854,0,9,3,1,0,3,0,1181,31,27,2,16,180,77,30,16,20,18,14,4,0,1,0,0,0,0,0.039,0.117,0.352,0.117,1.213,1.056,3.012,0.156,0.0
1439,Héctor Bellerín,42,Arsenal,39,2020,D,34,25,24,1,2093,6.866,0,9,5,1,0,2,0,1112,22,29,6,33,177,79,25,12,29,7,21,8,0,1,0,0,0,0,0.043,0.086,0.387,0.215,0.946,1.247,3.397,0.344,0.0
22224,Gabriel,42,Arsenal,39,2020,D,33,23,22,1,1997,6.969,0,11,4,2,0,0,0,1553,2,25,12,25,189,113,6,5,6,26,23,4,1,0,1,0,0,0,0.09,0.0,0.496,0.18,0.09,1.127,5.093,0.18,0.045
1467,Alexandre Lacazette,42,Arsenal,39,2020,F,36,31,22,9,1927,7.192,4,40,29,13,0,2,0,514,23,18,0,12,282,121,36,22,19,54,37,3,0,1,0,3,0,0,0.607,0.093,1.868,1.354,1.074,0.841,5.651,0.14,0.0
748,Dani Ceballos,42,Arsenal,39,2020,M,35,25,17,8,1620,7.178,0,9,2,0,0,3,0,1272,27,37,5,35,188,95,38,26,30,24,23,4,0,0,0,0,0,0,0.0,0.167,0.5,0.111,1.5,2.056,5.278,0.222,0.0
