player_id,player_name,team_id,team_name,league_id,season,position,squad_rows,appearances,starts,sub_appearances,minutes,avg_rating,offsides,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved,goals_total_per90,goals_assists_per90,shots_total_per90,shots_on_per90,passes_key_per90,tackles_total_per90,duels_won_per90,cards_yellow_per90,cards_red_per90
313,David Ospina,42,Arsenal,39,2014,G,1,1,1,0,90,7.0,0,0,0,0,0,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
924,Francis Coquelin,42,Arsenal,39,2014,M,1,1,1,0,90,7.5,0,0,0,0,0,0,0,50,0,0,0,5,17,9,3,3,2,0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
1439,Héctor Bellerín,42,Arsenal,39,2014,D,1,1,1,0,90,7.6,0,1,1,1,0,0,0,32,0,0,0,3,7,4,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0
1443,Laurent Koscielny,42,Arsenal,39,2014,D,1,1,1,0,90,7.1,0,0,0,0,0,0,0,18,0,0,0,5,10,6,1,0,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1458,Mesut Özil,42,Arsenal,39,2014,M,1,1,1,0,90,8.1,0,1,1,1,0,1,0,46,2,0,0,1,12,7,7,5,1,2,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,2.0,0.0,7.0,0.0,0.0
1447,Nacho Monreal,42,Arsenal,39,2014,D,1,1,1,0,90,7.0,0,1,0,0,0,0,0,38,1,0,0,3,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
90489,Per Mertesacker,42,Arsenal,39,2014,D,1,1,1,0,90,7.3,0,0,0,0,0,0,0,27,1,0,0,1,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0
1695,Santi Cazorla,42,Arsenal,39,2014,M,1,1,1,0,90,8.6,0,2,1,1,0,2,0,68,4,0,0,1,12,6,2,2,3,1,0,0,0,0,0,1,0,0,1.0,2.0,2.0,1.0,4.0,0.0,6.0,0.0,0.0
1459,Aaron Ramsey,42,Arsenal,39,2014,M,1,1,1,0,77,7.2,0,2,1,0,0,0,0,45,1,0,0,0,9,5,3,2,1,0,0,0,0,0,0,0,0,0,0.0,0.0,2.338,1.169,1.169,0.0,5.844,0.0,0.0
2295,Olivier Giroud,42,Arsenal,39,2014,F,1,1,1,0,70,8.2,0,2,1,1,0,1,0,22,2,0,0,0,16,10,0,0,0,2,1,0,0,0,0,0,0,0,1.286,1.286,2.571,1.286,2.571,0.0,12.857,0.0,0.0
18769,Theo Walcott,42,Arsenal,39,2014,M,1,1,1,0,70,7.4,0,2,1,1,0,0,0,15,0,0,0,0,5,2,3,1,0,1,0,0,0,0,0,0,0,0,1.286,0.0,2.571,1.286,0.0,0.0,2.571,0.0,0.0
2380,Chuba Akpom,42,Arsenal,39,2014,F,1,1,0,1,20,7.3,0,2,2,0,0,0,0,3,0,0,0,0,7,6,2,2,0,1,1,0,0,1,0,0,0,0,0.0,0.0,9.0,9.0,0.0,0.0,27.0,0.0,0.0
105800,Tomáš Rosický,42,Arsenal,39,2014,M,1,1,0,1,20,6.5,0,0,0,0,0,0,0,27,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47261,Mathieu Flamini,42,Arsenal,39,2014,M,1,1,0,1,13,6.6,0,0,0,0,0,0,0,11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19178,Alan Hutton,66,Aston Villa,39,2014,D,1,1,1,0,90,5.7,0,0,0,0,0,0,0,40,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50869,Brad Guzan,66,Aston Villa,39,2014,G,1,1,1,0,90,5.2,0,0,0,0,5,0,3,14,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51012,Carles Gil,66,Aston Villa,39,2014,M,1,1,1,0,90,6.8,0,1,0,0,0,0,0,48,3,0,0,0,21,11,9,6,4,3,1,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,3.0,0.0,11.0,1.0,0.0
2928,Christian Benteke,66,Aston Villa,39,2014,F,1,1,1,0,90,6.5,0,3,0,0,0,0,0,22,0,0,0,0,19,7,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0
18891,Ciaran Clark,66,Aston Villa,39,2014,D,1,1,1,0,90,6.2,0,0,0,0,0,0,0,34,0,0,0,3,6,4,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0
630,Fabian Delph,66,Aston Villa,39,2014,D,1,1,1,0,90,7.6,0,2,0,0,0,0,0,58,0,0,0,1,13,8,3,3,1,0,1,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0
15718,Jores Okore,66,Aston Villa,39,2014,D,1,1,1,0,90,5.1,0,0,0,0,0,0,0,60,0,0,0,0,14,4,0,0,5,2,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
87315,Kieran Richardson,66,Aston Villa,39,2014,M,1,1,1,0,90,7.0,0,0,0,0,0,0,0,41,1,0,0,2,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
18827,Carlos Sánchez,66,Aston Villa,39,2014,M,1,1,1,0,76,7.1,0,1,0,0,0,0,0,61,0,0,0,2,12,4,0,0,2,0,2,0,0,0,0,0,0,0,0.0,0.0,1.184,0.0,0.0,0.0,4.737,0.0,0.0
19283,Andreas Weimann,66,Aston Villa,39,2014,M,1,1,1,0,66,6.9,0,1,1,0,0,0,0,25,2,0,0,0,7,4,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.364,1.364,2.727,0.0,5.455,0.0,0.0
18804,Tom Cleverley,66,Aston Villa,39,2014,M,1,1,1,0,66,6.9,0,0,0,0,0,0,0,39,0,0,0,1,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.091,0.0,0.0
82435,Gabriel Agbonlahor,66,Aston Villa,39,2014,F,1,1,1,0,24,6.3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,Scott Sinclair,66,Aston Villa,39,2014,M,1,1,1,0,24,6.2,0,0,0,0,0,0,0,9,0,0,0,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0
18926,Ashley Westwood,66,Aston Villa,39,2014,M,1,1,1,0,14,6.4,0,1,1,0,0,0,0,11,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,6.429,6.429,0.0,0.0,0.0,0.0,0.0
1200,Branislav Ivanović,49,Chelsea,39,2014,D,1,1,1,0,90,6.4,0,0,0,0,0,0,0,30,1,0,0,0,12,7,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0
